id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Region_769	6	0.63701	0.82981	0.96383	763	2	0.45472	0.10356	0.10311	1.0	48	0	0.45472
Region_545	1	0.63701	0.63943	0.857417	764	0	0.29309	0.36299	0.36326	1.0	232	0	0.29309
Region_875	2	0.63725	0.64537	0.859609	765	1	0.32636	0.33104	0.32944	1.0	210	0	0.32636
Region_932	3	0.64229	0.71744	0.90062	766	1	1.2513	0.12423	0.12503	1.0	63	0	1.2513
Region_914	7	0.64602	0.84294	0.968046	767	3	0.15741	0.71554	0.71565	1.0	507	0	0.15741
Region_715	4	0.6531	0.78529	0.933329	768	1	0.15476	0.66	0.65967	1.0	452	0	0.15476
Region_788	1	0.65375	0.65655	0.870478	769	0	0.33511	0.34625	0.34699	1.0	221	0	0.33511
Region_694	5	0.65515	0.80571	0.94719	770	2	0.14436	0.41277	0.41509	1.0	273	0	0.14436
Region_38	3	0.65756	0.7252	0.90519	771	1	0.084822	0.14129	0.14187	1.0	73	0	0.084822
Region_637	3	0.65793	0.72541	0.90519	772	1	0.32328	0.32789	0.32661	1.0	208	0	0.32328
Region_592	2	0.66641	0.67015	0.872268	773	1	0.057405	0.64533	0.64298	1.0	433	0	0.057405
Region_523	3	0.66652	0.72947	0.908472	774	1	0.11732	0.051675	0.051239	1.0	27	0	0.11732
Region_401	2	0.66946	0.67289	0.873742	775	1	0.31373	0.27622	0.27572	1.0	176	0	0.31373
Region_400	12	0.67213	0.90637	0.998381	776	2	0.58442	0.83852	0.83637	1.0	642	0	0.58442
Region_647	3	0.67256	0.73275	0.9085	777	1	0.45477	0.53163	0.53015	1.0	357	0	0.45477
Region_137	1	0.67678	0.67842	0.876095	778	0	0.39768	0.32322	0.3235	1.0	205	0	0.39768
Region_641	3	0.67925	0.7365	0.9085	779	1	0.93115	0.14821	0.14845	1.0	77	0	0.93115
Region_291	3	0.67925	0.7365	0.9085	780	1	0.14795	0.73148	0.7326	1.0	519	0	0.14795
Region_329	3	0.67992	0.73702	0.9085	781	1	0.15002	0.17614	0.17619	1.0	95	0	0.15002
Region_904	6	0.68098	0.85266	0.969303	782	2	0.95218	0.15591	0.15495	1.0	84	0	0.95218
Region_5	6	0.68243	0.85311	0.969303	783	2	0.14881	0.93037	0.93064	1.0	758	0	0.14881
Region_126	2	0.68596	0.68728	0.882651	784	1	0.33522	0.23238	0.23228	1.0	138	0	0.33522
Region_4	3	0.68969	0.74281	0.913034	785	1	0.92322	0.32188	0.32065	1.0	203	0	0.92322
Region_26	3	0.69563	0.7459	0.91445	786	1	0.53945	0.36751	0.36673	1.0	237	0	0.53945
Region_585	3	0.69845	0.7476	0.915348	787	1	0.15311	0.40583	0.4048	1.0	268	0	0.15311
Region_293	1	0.70067	0.70161	0.889023	788	0	0.458	0.29933	0.29999	1.0	188	0	0.458
Region_103	6	0.70341	0.8619	0.972515	789	2	0.23293	0.32021	0.3196	1.0	199	0	0.23293
Region_696	3	0.70593	0.75174	0.916099	790	1	0.40509	0.66137	0.661	1.0	455	0	0.40509
Region_892	3	0.70683	0.75221	0.916099	791	1	0.82599	0.21143	0.21109	1.0	123	0	0.82599
Region_147	3	0.70735	0.75252	0.916099	792	1	0.19605	0.71526	0.71691	1.0	506	0	0.19605
Region_569	2	0.71055	0.70984	0.893452	793	1	0.077346	0.62926	0.62712	1.0	423	0	0.077346
Region_252	3	0.7147	0.7571	0.918645	794	1	0.41467	0.65581	0.65506	1.0	446	0	0.41467
Region_127	3	0.71637	0.75809	0.918665	795	1	0.50928	0.5653	0.56408	1.0	381	0	0.50928
Region_328	8	0.71983	0.89311	0.991615	796	3	0.21178	0.38006	0.37889	1.0	255	0	0.21178
Region_595	1	0.7213	0.72234	0.90519	797	0	0.4695	0.2787	0.27929	1.0	177	0	0.4695
Region_861	8	0.72164	0.89392	0.991615	798	2	0.7548	0.20629	0.20677	1.0	117	0	0.7548
Region_922	3	0.72362	0.76209	0.921865	799	1	0.53794	0.54042	0.53918	1.0	365	0	0.53794
Region_916	2	0.72782	0.72588	0.90519	800	1	0.1153	0.60332	0.60141	1.0	408	0	0.1153
Region_540	3	0.72832	0.76488	0.923339	801	1	0.44563	0.39079	0.38956	1.0	262	0	0.44563
Region_781	3	0.7308	0.76638	0.923347	802	1	1.1897	0.18562	0.18582	1.0	105	0	1.1897
Region_870	3	0.73189	0.76694	0.923347	803	1	0.38855	0.65343	0.65257	1.0	442	0	0.38855
Region_658	6	0.73228	0.87321	0.983667	804	2	0.44711	0.11168	0.11114	1.0	55	0	0.44711
Region_264	2	0.73494	0.73285	0.9085	805	1	0.18697	0.54139	0.53905	1.0	366	0	0.18697
Region_821	5	0.73575	0.85263	0.969303	806	2	0.19284	0.82872	0.82933	1.0	633	0	0.19284
Region_611	1	0.73585	0.73719	0.9085	807	0	0.48444	0.26415	0.26467	1.0	169	0	0.48444
Region_185	3	0.74554	0.7754	0.92961	808	1	0.71972	0.13678	0.1372	1.0	69	0	0.71972
Region_107	12	0.74788	0.93517	1.0	809	4	0.29343	0.27569	0.27565	1.0	175	0	0.29343
Region_63	1	0.75163	0.75306	0.916099	810	0	0.57661	0.24837	0.24839	1.0	153	0	0.57661
Region_56	2	0.75913	0.75635	0.918645	811	0	0.38945	0.30736	0.30613	1.0	193	0	0.38945
Region_675	3	0.76125	0.78565	0.933329	812	1	0.64839	0.23459	0.23397	1.0	140	0	0.64839
Region_909	6	0.77	0.88919	0.991024	813	2	0.12877	0.68003	0.68045	1.0	462	0	0.12877
Region_753	2	0.77391	0.77129	0.926333	814	0	0.95795	0.023158	0.022597	1.0	10	0	0.95795
Region_357	1	0.7753	0.77697	0.92961	815	0	0.56196	0.2247	0.22437	1.0	131	0	0.56196
Region_444	3	0.77713	0.79634	0.940855	816	1	0.571	0.51323	0.51117	1.0	346	0	0.571
Region_176	5	0.78487	0.88332	0.989152	817	2	0.077978	0.32605	0.32792	1.0	207	0	0.077978
Region_92	2	0.79016	0.787	0.933329	818	0	0.22816	0.54398	0.54151	1.0	369	0	0.22816
Region_310	1	0.79116	0.79294	0.938017	819	0	0.64329	0.20884	0.20852	1.0	120	0	0.64329
Region_2	5	0.79856	0.89265	0.991615	820	2	0.23983	0.36111	0.36349	1.0	230	0	0.23983
Region_939	1	0.80697	0.80867	0.949487	821	0	0.71858	0.19303	0.19273	1.0	111	0	0.71858
Region_817	2	0.80736	0.80458	0.947042	822	0	0.38767	0.37979	0.37798	1.0	254	0	0.38767
Region_440	3	0.80742	0.81807	0.95583	823	1	0.14037	0.049996	0.049377	1.0	25	0	0.14037
Region_423	3	0.80755	0.81816	0.95583	824	1	0.049052	0.21009	0.20962	1.0	122	0	0.049052
Region_415	3	0.80891	0.81914	0.95583	825	1	0.13661	0.53568	0.53423	1.0	362	0	0.13661
Region_134	3	0.81911	0.82703	0.96383	826	1	0.21952	0.63696	0.63646	1.0	427	0	0.21952
Region_44	6	0.8199	0.91192	1.0	827	2	0.37038	0.12503	0.12424	1.0	64	0	0.37038
Region_286	4	0.82142	0.86228	0.972515	828	1	0.79029	0.40584	0.40345	1.0	269	0	0.79029
Region_149	3	0.82221	0.82937	0.96383	829	1	0.05057	0.18693	0.18695	1.0	106	0	0.05057
Region_416	3	0.82309	0.83008	0.96383	830	1	1.6645	0.0088648	0.0089745	1.0	5	1	1.6645
Region_339	3	0.82693	0.83355	0.965257	831	1	0.1599	0.74976	0.75078	1.0	543	0	0.1599
Region_296	3	0.82794	0.83437	0.965257	832	1	0.11955	0.32036	0.31919	1.0	200	0	0.11955
Region_913	3	0.83052	0.83647	0.965319	833	1	1.1	0.13927	0.13995	1.0	71	0	1.1
Region_653	3	0.83189	0.83763	0.965475	834	1	1.0039	0.15262	0.15329	1.0	79	0	1.0039
Region_594	1	0.83266	0.83353	0.965257	835	0	0.76022	0.16734	0.16733	1.0	87	0	0.76022
Region_133	3	0.83463	0.83982	0.966817	836	1	0.087559	0.76185	0.76303	1.0	560	0	0.087559
Region_864	13	0.8359	0.96578	1.0	837	3	0.28989	0.85426	0.85209	1.0	660	0	0.28989
Region_779	2	0.83751	0.83598	0.965319	838	0	0.49671	0.30092	0.29961	1.0	189	0	0.49671
Region_150	3	0.83816	0.84285	0.968046	839	1	0.62503	0.11204	0.11308	1.0	56	0	0.62503
Region_216	3	0.84047	0.8448	0.968932	840	1	0.46751	0.17623	0.17626	1.0	96	0	0.46751
Region_268	3	0.84262	0.84667	0.968932	841	1	0.20898	0.054965	0.054664	1.0	28	0	0.20898
Region_587	3	0.84573	0.84922	0.969303	842	1	0.35706	0.43768	0.43687	1.0	287	0	0.35706
Region_605	8	0.84692	0.94885	1.0	843	2	0.49777	0.26143	0.26145	1.0	166	0	0.49777
Region_673	1	0.85195	0.85242	0.969303	844	0	0.88227	0.14805	0.1484	1.0	76	0	0.88227
Region_528	4	0.85359	0.87809	0.98681	845	1	0.62199	0.24273	0.24233	1.0	145	0	0.62199
Region_347	3	0.85446	0.85655	0.971856	846	1	0.46068	0.48072	0.47952	1.0	323	0	0.46068
Region_615	2	0.85517	0.85327	0.969303	847	0	0.40155	0.47825	0.47499	1.0	321	0	0.40155
Region_893	3	0.85612	0.8581	0.972439	848	1	0.23076	0.68147	0.68207	1.0	464	0	0.23076
Region_386	3	0.85891	0.86064	0.972515	849	1	0.50254	0.50912	0.50702	1.0	339	0	0.50254
Region_447	3	0.85967	0.86138	0.972515	850	1	0.15233	0.3023	0.30138	1.0	190	0	0.15233
Region_937	6	0.86587	0.93466	1.0	851	2	0.45921	0.36928	0.3693	1.0	240	0	0.45921
Region_159	3	0.87541	0.87658	0.986282	852	0	0.93111	0.20627	0.20588	1.0	116	0	0.93111
Region_407	6	0.88059	0.94309	1.0	853	1	0.25888	0.88604	0.8864	1.0	694	0	0.25888
Region_344	2	0.88305	0.88178	0.988928	854	0	0.40694	0.46004	0.45732	1.0	303	0	0.40694
Region_246	2	0.88342	0.88207	0.988928	855	0	0.58339	0.28397	0.28369	1.0	179	0	0.58339
Region_639	3	0.88484	0.88612	0.990759	856	0	0.3027	0.5344	0.53288	1.0	360	0	0.3027
Region_304	3	0.88689	0.8879	0.990759	857	0	0.66836	0.13595	0.13626	1.0	67	0	0.66836
Region_47	6	0.88763	0.94715	1.0	858	2	0.093534	0.90738	0.90836	1.0	724	0	0.093534
Region_177	2	0.88818	0.8869	0.990759	859	0	0.69773	0.20206	0.20208	1.0	114	0	0.69773
Region_734	3	0.89158	0.89234	0.991615	860	0	0.29811	0.57517	0.5739	1.0	389	0	0.29811
Region_849	3	0.89497	0.89555	0.99225	861	0	0.32474	0.65462	0.65382	1.0	443	0	0.32474
Region_442	3	0.89619	0.89667	0.992321	862	0	0.85418	0.13993	0.14051	1.0	72	0	0.85418
Region_809	3	0.89821	0.89847	0.992321	863	0	0.45266	0.46635	0.46536	1.0	311	0	0.45266
Region_689	2	0.89988	0.89877	0.992321	864	0	0.92701	0.075908	0.075969	1.0	36	0	0.92701
Region_802	3	0.90535	0.90541	0.998381	865	0	0.59506	0.49319	0.49141	1.0	328	0	0.59506
Region_384	4	0.9059	0.90948	1.0	866	1	0.27143	0.52402	0.52313	1.0	354	0	0.27143
Region_20	9	0.91219	0.97491	1.0	867	2	0.46017	0.02559	0.027082	1.0	15	1	0.46017
Region_866	2	0.91235	0.91166	1.0	868	0	0.56613	0.36974	0.36807	1.0	243	0	0.56613
Region_759	9	0.91887	0.97611	1.0	869	2	0.55845	0.24881	0.24641	1.0	154	0	0.55845
Region_793	3	0.92073	0.92064	1.0	870	0	0.16535	0.79304	0.79444	1.0	595	0	0.16535
Region_3	6	0.92322	0.95592	1.0	871	1	1.1479	0.0043883	0.0052719	1.0	2	1	1.1479
Region_294	11	0.92341	0.98304	1.0	872	3	0.82413	0.11361	0.11356	1.0	57	0	0.82413
Region_510	1	0.92394	0.92468	1.0	873	0	1.1786	0.076061	0.076593	1.0	37	0	1.1786
Region_852	11	0.92631	0.98359	1.0	874	3	0.25141	0.031421	0.034369	1.0	17	1	0.25141
Region_755	6	0.92702	0.95701	1.0	875	1	0.93179	0.181	0.17937	1.0	103	0	0.93179
Region_457	3	0.92817	0.92803	1.0	876	0	0.45007	0.54769	0.54656	1.0	372	0	0.45007
Region_283	8	0.93232	0.97304	1.0	877	1	0.5779	0.60937	0.60903	1.0	413	0	0.5779
Region_11	3	0.93324	0.93291	1.0	878	0	0.52228	0.40592	0.40484	1.0	270	0	0.52228
Region_857	3	0.93431	0.9339	1.0	879	0	0.56293	0.46098	0.46016	1.0	307	0	0.56293
Region_640	2	0.93507	0.93449	1.0	880	0	1.2177	0.024541	0.024152	1.0	14	0	1.2177
Region_813	3	0.93618	0.9358	1.0	881	0	0.64354	0.19193	0.19194	1.0	110	0	0.64354
Region_451	3	0.94153	0.94123	1.0	882	0	0.50467	0.25876	0.25785	1.0	164	0	0.50467
Region_726	2	0.94178	0.94096	1.0	883	0	0.64764	0.40656	0.40449	1.0	271	0	0.64764
Region_789	3	0.94205	0.94175	1.0	884	0	1.3608	0.0059919	0.0059847	1.0	3	1	1.3608
Region_261	1	0.94218	0.94259	1.0	885	0	1.2761	0.057819	0.058149	1.0	30	0	1.2761
Region_380	3	0.94325	0.94297	1.0	886	0	0.44788	0.4704	0.46941	1.0	314	0	0.44788
Region_488	3	0.94515	0.94497	1.0	887	0	0.51429	0.36594	0.36508	1.0	235	0	0.51429
Region_259	3	0.94623	0.94605	1.0	888	0	0.2774	0.26468	0.26398	1.0	170	0	0.2774
Region_434	3	0.9479	0.94776	1.0	889	0	1.0163	0.22519	0.225	1.0	132	0	1.0163
Region_406	6	0.94834	0.96397	1.0	890	1	1.201	0.18078	0.17915	1.0	102	0	1.201
Region_670	6	0.95011	0.96461	1.0	891	1	0.34833	0.51246	0.51316	1.0	344	0	0.34833
Region_402	15	0.95172	0.99355	1.0	892	3	0.61972	0.040393	0.043823	1.0	21	1	0.61972
Region_108	3	0.95265	0.95232	1.0	893	0	0.51395	0.10846	0.10956	1.0	52	0	0.51395
Region_83	6	0.95358	0.96567	1.0	894	1	0.55866	0.60761	0.60788	1.0	410	0	0.55866
Region_146	12	0.95364	0.99075	1.0	895	3	0.55067	0.12001	0.12052	1.0	59	0	0.55067
Region_724	1	0.95399	0.95437	1.0	896	0	1.3699	0.046008	0.046229	1.0	22	0	1.3699
Region_473	3	0.9594	0.95939	1.0	897	0	0.84029	0.35412	0.35305	1.0	226	0	0.84029
Region_120	7	0.95995	0.97806	1.0	898	1	0.62354	0.11162	0.11112	1.0	54	0	0.62354
Region_513	6	0.96088	0.96873	1.0	899	1	0.80418	0.41166	0.41175	1.0	272	0	0.80418
Region_720	6	0.96108	0.96882	1.0	900	1	0.47405	0.12185	0.12116	1.0	62	0	0.47405
Region_160	3	0.96265	0.96239	1.0	901	0	0.86795	0.098358	0.099255	1.0	46	0	0.86795
Region_862	3	0.96344	0.96331	1.0	902	0	0.64396	0.35334	0.35228	1.0	224	0	0.64396
Region_206	3	0.96533	0.96505	1.0	903	0	0.78659	0.30276	0.3019	1.0	192	0	0.78659
Region_289	3	0.96712	0.96684	1.0	904	0	0.46275	0.12543	0.12612	1.0	65	0	0.46275
Region_636	9	0.96762	0.98815	1.0	905	2	0.51518	0.068397	0.068118	1.0	35	1	0.51518
Region_804	3	0.96879	0.9683	1.0	906	0	0.429	0.58063	0.5795	1.0	391	0	0.429
Region_435	6	0.97113	0.97426	1.0	907	1	1.0653	0.17219	0.17064	1.0	91	0	1.0653
Region_586	2	0.97179	0.97112	1.0	908	0	0.8101	0.26396	0.26368	1.0	168	0	0.8101
Region_235	7	0.97179	0.98154	1.0	909	1	0.38744	0.44381	0.44228	1.0	292	0	0.38744
Region_301	3	0.97314	0.97312	1.0	910	0	0.87682	0.006776	0.0067767	1.0	4	1	0.87682
Region_403	3	0.97338	0.97345	1.0	911	0	0.43904	0.36954	0.36845	1.0	242	0	0.43904
Region_105	5	0.97342	0.97324	1.0	912	0	0.24163	0.36202	0.36443	1.0	231	0	0.24163
Region_878	6	0.97366	0.97576	1.0	913	1	0.53503	0.49859	0.49894	1.0	331	0	0.53503
Region_650	3	0.97591	0.9758	1.0	914	0	0.61158	0.5066	0.50443	1.0	336	0	0.61158
Region_895	1	0.9761	0.97623	1.0	915	0	1.6381	0.023895	0.023963	1.0	13	0	1.6381
Region_253	6	0.97656	0.97773	1.0	916	1	0.36299	0.44605	0.44545	1.0	294	0	0.36299
Region_298	2	0.97714	0.97632	1.0	917	0	1.3808	0.01935	0.018934	1.0	8	0	1.3808
Region_867	4	0.97805	0.97853	1.0	918	0	0.94306	0.18898	0.18973	1.0	108	0	0.94306
Region_404	3	0.97858	0.97853	1.0	919	0	1.0766	0.17672	0.17668	1.0	97	0	1.0766
Region_66	5	0.97877	0.9784	1.0	920	0	1.0138	0.10883	0.10807	1.0	53	0	1.0138
Region_827	3	0.97915	0.97917	1.0	921	0	1.1054	0.023598	0.02332	1.0	11	1	1.1054
Region_10	3	0.98015	0.98011	1.0	922	0	0.90419	0.078836	0.07885	1.0	41	0	0.90419
Region_822	6	0.9802	0.98059	1.0	923	1	0.48442	0.17934	0.1777	1.0	99	0	0.48442
Region_114	3	0.98042	0.98029	1.0	924	0	0.68501	0.34417	0.34313	1.0	218	0	0.68501
Region_938	7	0.98045	0.98486	1.0	925	1	0.52489	0.32107	0.32102	1.0	201	0	0.52489
Region_705	2	0.9808	0.98024	1.0	926	0	0.90706	0.24965	0.24937	1.0	155	0	0.90706
Region_589	7	0.98113	0.98513	1.0	927	1	0.93727	0.20794	0.20685	1.0	119	0	0.93727
Region_500	6	0.98294	0.9829	1.0	928	1	0.36257	0.58694	0.5871	1.0	397	0	0.36257
Region_15	6	0.98336	0.98334	1.0	929	1	0.83619	0.27556	0.27496	1.0	174	0	0.83619
Region_721	3	0.98526	0.9853	1.0	930	0	0.58517	0.28712	0.28591	1.0	181	0	0.58517
Region_199	3	0.9872	0.98723	1.0	931	0	0.88407	0.22225	0.22204	1.0	128	0	0.88407
Region_877	3	0.98901	0.98904	1.0	932	0	0.68097	0.27129	0.27031	1.0	172	0	0.68097
Region_348	3	0.98923	0.9893	1.0	933	0	0.6562	0.16871	0.16912	1.0	88	0	0.6562
Region_908	6	0.99222	0.99223	1.0	934	0	0.71357	0.47935	0.47966	1.0	322	0	0.71357
Region_96	6	0.99364	0.99332	1.0	935	0	0.47522	0.047774	0.047902	1.0	24	1	0.47522
Region_178	4	0.9942	0.99448	1.0	936	0	0.55897	0.56836	0.56831	1.0	384	0	0.55897
Region_110	3	0.99477	0.99468	1.0	937	0	1.2093	0.19377	0.19373	1.0	112	0	1.2093
Region_613	8	0.99622	0.99606	1.0	938	0	0.67745	0.023808	0.024092	1.0	12	1	0.67745
Region_692	3	0.99648	0.99647	1.0	939	0	1.3067	0.020042	0.019984	1.0	9	1	1.3067
Region_396	6	0.99686	0.99665	1.0	940	0	0.59836	0.05117	0.051179	1.0	26	1	0.59836
Region_929	26	0.99739	0.99994	1.0	941	5	0.6373	0.44201	0.44323	1.0	290	0	0.6373
Region_139	3	0.99763	0.9976	1.0	942	0	1.5987	0.028047	0.027636	1.0	16	0	1.5987
Region_167	4	0.99867	0.99887	1.0	943	0	1.0617	0.15473	0.15482	1.0	82	0	1.0617
Region_170	6	0.99957	0.99958	1.0	944	0	0.75879	0.24628	0.24545	1.0	150	0	0.75879
