id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Region_170	6	0.54776	0.646	1.0	578	1	0.060552	0.52547	0.52624	0.953749	519	0	0.060552
Region_418	9	0.54993	0.70449	1.0	579	1	-0.26928	0.26872	0.26655	0.875543	282	0	-0.26928
Region_679	27	0.55327	0.84551	1.0	580	2	0.23633	0.33892	0.34252	0.88422	361	1	0.23633
Region_306	8	0.55415	0.69478	1.0	581	1	0.14181	0.71539	0.71398	0.978122	685	0	0.14181
Region_796	3	0.55715	0.55621	1.0	582	1	-0.3337	0.57713	0.57584	0.953749	561	0	-0.3337
Region_802	3	0.55957	0.55858	1.0	583	1	0.045099	0.52301	0.52129	0.953749	516	0	0.045099
Region_55	6	0.56108	0.65185	1.0	584	1	0.13925	0.58379	0.58386	0.953749	569	0	0.13925
Region_584	3	0.5613	0.56035	1.0	585	1	0.053308	0.35417	0.35309	0.88422	373	0	0.053308
Region_871	8	0.56133	0.70032	1.0	586	2	0.12942	0.8104	0.80971	0.978122	774	0	0.12942
Region_256	51	0.5617	0.89316	1.0	587	6	0.19716	0.017538	0.046972	0.752949	35	3	0.19716
Region_286	4	0.56224	0.57767	1.0	588	1	0.043808	0.042651	0.043546	0.752949	58	1	0.043808
Region_497	15	0.5648	0.79273	1.0	589	2	0.34788	0.42491	0.42317	0.905751	442	0	0.34788
Region_536	6	0.56522	0.65381	1.0	590	1	0.21181	0.13589	0.13504	0.853191	152	0	0.21181
Region_543	3	0.56543	0.56451	1.0	591	1	0.48047	0.28455	0.28335	0.875543	306	0	0.48047
Region_856	4	0.56625	0.58071	1.0	592	1	0.073979	0.12788	0.12839	0.853191	145	0	0.073979
Region_106	3	0.56671	0.56588	1.0	593	1	0.57756	0.12332	0.12414	0.853191	139	0	0.57756
Region_433	3	0.56887	0.56779	1.0	594	1	-0.33343	0.59923	0.59874	0.953749	592	0	-0.33343
Region_293	1	0.56996	0.57077	1.0	595	0	0.10571	0.43004	0.43009	0.906573	448	0	0.10571
Region_843	6	0.57335	0.65761	1.0	596	1	0.204	0.034213	0.035953	0.720255	48	1	0.204
Region_706	3	0.5757	0.57447	1.0	597	1	-0.016402	0.59633	0.5958	0.953749	586	0	-0.016402
Region_567	4	0.58071	0.59195	1.0	598	1	0.10948	0.010848	0.012727	0.546941	24	1	0.10948
Region_733	3	0.58127	0.58009	1.0	599	1	-0.31802	0.47447	0.47361	0.914451	490	0	-0.31802
Region_346	3	0.58298	0.58186	1.0	600	0	-0.29913	0.38938	0.3883	0.886925	413	0	-0.29913
Region_284	6	0.58654	0.66375	1.0	601	1	0.17002	0.45821	0.45837	0.910959	476	0	0.17002
Region_861	8	0.58663	0.72103	1.0	602	2	-0.054415	0.054224	0.056307	0.772296	69	1	-0.054415
Region_395	2	0.58686	0.5846	1.0	603	0	0.18902	0.27171	0.27122	0.875543	290	0	0.18902
Region_104	9	0.58738	0.72953	1.0	604	2	-0.050171	0.1521	0.15051	0.857589	169	0	-0.050171
Region_123	9	0.58827	0.7302	1.0	605	2	0.29509	0.65283	0.65094	0.958295	639	0	0.29509
Region_301	3	0.59019	0.58924	1.0	606	0	-0.37884	0.61732	0.61758	0.953749	611	0	-0.37884
Region_371	3	0.59124	0.5904	1.0	607	0	0.19171	0.31093	0.30985	0.875543	331	0	0.19171
Region_561	53	0.59183	0.909	1.0	608	8	0.30361	0.23143	0.33536	0.88422	253	1	0.30361
Region_442	3	0.59428	0.5937	1.0	609	0	-0.31768	0.67247	0.67234	0.961593	660	0	-0.31768
Region_425	9	0.59525	0.73542	1.0	610	1	0.21112	0.16861	0.16744	0.866965	182	0	0.21112
Region_893	3	0.59547	0.59503	1.0	611	0	0.16257	0.13159	0.1321	0.853191	148	0	0.16257
Region_855	3	0.59561	0.59515	1.0	612	0	0.15561	0.49774	0.49588	0.930631	504	0	0.15561
Region_459	6	0.59637	0.66875	1.0	613	1	0.25149	0.17722	0.17573	0.866965	189	0	0.25149
Region_270	9	0.5975	0.73704	1.0	614	1	0.12974	0.14407	0.14268	0.853191	161	1	0.12974
Region_939	1	0.5984	0.59992	1.0	615	0	0.14628	0.4016	0.40189	0.894783	426	0	0.14628
Region_437	10	0.60186	0.75454	1.0	616	1	0.067898	0.4282	0.43058	0.906573	447	0	0.067898
Region_819	1	0.60364	0.60542	1.0	617	0	0.15224	0.39636	0.39674	0.887485	421	0	0.15224
Region_910	5	0.60662	0.63964	1.0	618	1	0.25992	0.82503	0.82594	0.978122	791	0	0.25992
Region_545	1	0.60721	0.60884	1.0	619	0	0.15725	0.39279	0.39324	0.886925	417	0	0.15725
Region_747	6	0.61013	0.67587	1.0	620	1	0.075311	0.44029	0.43981	0.908854	457	0	0.075311
Region_741	15	0.61166	0.81684	1.0	621	2	0.35331	0.30309	0.30228	0.875543	325	0	0.35331
Region_849	3	0.61249	0.61263	1.0	622	0	0.26253	0.1895	0.18936	0.866965	202	0	0.26253
Region_929	26	0.61328	0.8685	1.0	623	4	0.05779	0.60777	0.60728	0.953749	597	0	0.05779
Region_205	9	0.61352	0.74764	1.0	624	2	0.43902	0.39634	0.39367	0.886925	420	0	0.43902
Region_348	3	0.61745	0.61776	1.0	625	0	0.23894	0.65492	0.65423	0.958295	643	0	0.23894
Region_689	2	0.61806	0.61577	1.0	626	0	-0.11468	0.79427	0.79142	0.978122	752	0	-0.11468
Region_573	3	0.61951	0.61974	1.0	627	0	-0.055752	0.64549	0.64474	0.958295	632	0	-0.055752
Region_558	12	0.6225	0.80197	1.0	628	2	0.19547	0.013389	0.024251	0.647765	29	2	0.19547
Region_493	42	0.62275	0.9101	1.0	629	9	0.21031	0.10162	0.16762	0.866965	117	1	0.21031
Region_484	21	0.62411	0.86075	1.0	630	4	0.12923	0.085637	0.11484	0.853191	97	1	0.12923
Region_718	6	0.62471	0.68323	1.0	631	1	0.15995	0.82405	0.82468	0.978122	787	0	0.15995
Region_268	3	0.6259	0.62553	1.0	632	0	0.2402	0.41725	0.41626	0.900536	433	0	0.2402
Region_165	9	0.62845	0.75804	1.0	633	2	-0.16472	0.68218	0.6803	0.965332	667	0	-0.16472
Region_263	15	0.62887	0.82546	1.0	634	1	0.19398	0.0052146	0.010776	0.546941	12	2	0.19398
Region_207	3	0.62953	0.62896	1.0	635	0	-0.23442	0.27368	0.27252	0.875543	293	0	-0.23442
Region_232	3	0.63044	0.62991	1.0	636	0	0.52803	0.26399	0.26333	0.875543	277	0	0.52803
Region_294	11	0.63139	0.78958	1.0	637	2	0.16623	0.12027	0.12153	0.853191	136	1	0.16623
Region_420	3	0.63292	0.63224	1.0	638	0	-0.23637	0.6949	0.69609	0.974937	674	0	-0.23637
Region_357	1	0.63643	0.63879	1.0	639	0	0.19381	0.36357	0.36395	0.88422	385	0	0.19381
Region_245	3	0.63658	0.63613	1.0	640	0	-0.2298	0.0059266	0.0064797	0.546941	14	1	-0.2298
Region_157	3	0.63826	0.63782	1.0	641	0	0.72328	0.21914	0.21908	0.866965	238	0	0.72328
Region_98	2	0.63878	0.63664	1.0	642	0	0.69273	0.0086209	0.0086181	0.546941	21	1	0.69273
Region_872	9	0.63919	0.76522	1.0	643	2	-0.31878	0.052005	0.056872	0.772296	67	1	-0.31878
Region_28	3	0.63948	0.63896	1.0	644	0	-0.077121	0.58868	0.58759	0.953749	576	0	-0.077121
Region_36	6	0.63957	0.69138	1.0	645	1	0.61034	0.34633	0.34598	0.88422	369	0	0.61034
Region_631	1	0.6398	0.64246	1.0	646	0	0.20807	0.3602	0.36057	0.88422	382	0	0.20807
Region_905	1	0.64144	0.64395	1.0	647	0	0.20089	0.35856	0.3589	0.88422	381	0	0.20089
Region_345	3	0.64602	0.64528	1.0	648	0	0.29337	0.62818	0.62778	0.954556	621	0	0.29337
Region_102	6	0.64638	0.69533	1.0	649	1	0.21659	0.68765	0.68813	0.970854	669	0	0.21659
Region_869	3	0.64689	0.64606	1.0	650	0	0.08662	0.31545	0.31411	0.875543	339	0	0.08662
Region_767	3	0.65011	0.64924	1.0	651	0	0.12004	0.16653	0.16687	0.866965	180	0	0.12004
Region_784	6	0.65501	0.70017	1.0	652	1	-0.15238	0.58979	0.59005	0.953749	579	0	-0.15238
Region_303	5	0.65771	0.67468	1.0	653	1	0.049062	0.26484	0.26554	0.875543	279	0	0.049062
Region_697	6	0.67081	0.70919	1.0	654	1	-0.019443	0.54406	0.54446	0.953749	536	0	-0.019443
Region_744	5	0.6746	0.68677	1.0	655	1	0.18167	0.82262	0.8234	0.978122	786	0	0.18167
Region_167	4	0.67562	0.67555	1.0	656	1	-0.035141	0.70813	0.7075	0.978122	681	0	-0.035141
Region_114	3	0.6766	0.67669	1.0	657	0	-0.073536	0.47611	0.47498	0.914451	491	0	-0.073536
Region_580	6	0.67761	0.71324	1.0	658	1	0.26251	0.32069	0.3201	0.875543	344	0	0.26251
Region_249	6	0.6793	0.71446	1.0	659	1	-0.15402	0.55906	0.55951	0.953749	549	0	-0.15402
Region_80	12	0.68104	0.82718	1.0	660	2	-0.041654	0.19467	0.19503	0.866965	208	0	-0.041654
Region_412	3	0.6817	0.68222	1.0	661	0	0.53854	0.22336	0.22313	0.866965	245	0	0.53854
Region_169	3	0.68341	0.68405	1.0	662	0	-0.22512	0.83887	0.84031	0.978122	809	0	-0.22512
Region_724	1	0.68478	0.68622	1.0	663	0	0.27414	0.31522	0.31537	0.875543	338	0	0.27414
Region_799	3	0.68888	0.68997	1.0	664	0	0.38386	0.026888	0.026676	0.662691	44	1	0.38386
Region_93	6	0.68914	0.72037	1.0	665	1	0.076627	0.084828	0.084483	0.840329	96	1	0.076627
Region_435	6	0.69077	0.72143	1.0	666	1	0.63608	0.0047805	0.0086775	0.546941	10	1	0.63608
Region_302	17	0.69188	0.87293	1.0	667	3	0.20678	0.0079643	0.016588	0.638488	18	1	0.20678
Region_211	3	0.69539	0.69651	1.0	668	0	-0.18611	0.90748	0.90773	0.993377	860	0	-0.18611
Region_664	7	0.69544	0.75085	1.0	669	1	0.23102	0.55066	0.55021	0.953749	541	0	0.23102
Region_472	25	0.69607	0.9053	1.0	670	3	0.16995	0.52141	0.52381	0.953749	514	0	0.16995
Region_710	6	0.69933	0.72688	1.0	671	1	-0.19404	0.65649	0.65681	0.958295	645	0	-0.19404
Region_764	3	0.701	0.70214	1.0	672	0	0.17106	0.42722	0.42637	0.90651	445	0	0.17106
Region_455	3	0.70112	0.70223	1.0	673	0	0.24071	0.055407	0.055139	0.772296	70	0	0.24071
Region_139	3	0.70135	0.70244	1.0	674	0	0.38415	0.32451	0.32343	0.875543	347	0	0.38415
Region_319	12	0.70171	0.83685	1.0	675	2	0.11727	0.61546	0.613	0.953749	609	0	0.11727
Region_87	21	0.70204	0.89584	1.0	676	3	0.17209	0.20306	0.21085	0.866965	224	1	0.17209
Region_653	3	0.70525	0.70653	1.0	677	0	0.36121	0.4536	0.45322	0.908854	470	0	0.36121
Region_726	2	0.7053	0.70353	1.0	678	0	0.2785	0.28108	0.28086	0.875543	303	0	0.2785
Region_647	3	0.70676	0.70798	1.0	679	0	-0.21419	0.80777	0.80855	0.978122	772	0	-0.21419
Region_850	2	0.70746	0.70549	1.0	680	0	0.23158	0.32932	0.32785	0.875543	354	0	0.23158
Region_523	3	0.71006	0.7115	1.0	681	0	0.1338	0.35076	0.3495	0.88422	370	0	0.1338
Region_287	4	0.71026	0.70982	1.0	682	0	0.085495	0.43344	0.43113	0.906573	450	0	0.085495
Region_339	3	0.71032	0.71175	1.0	683	0	0.49841	0.052435	0.05209	0.768327	68	0	0.49841
Region_160	3	0.71095	0.71233	1.0	684	0	0.15019	0.25237	0.25151	0.875543	271	0	0.15019
Region_112	3	0.71102	0.71241	1.0	685	0	-0.13322	0.79829	0.79931	0.978122	759	0	-0.13322
Region_273	3	0.71129	0.71266	1.0	686	0	-0.069798	0.41874	0.41783	0.900536	437	0	-0.069798
Region_889	6	0.7123	0.73481	1.0	687	1	-0.088912	0.86777	0.86899	0.988775	828	0	-0.088912
Region_406	6	0.71374	0.7356	1.0	688	1	-0.049652	0.94854	0.94894	0.9949	896	0	-0.049652
Region_188	6	0.71535	0.73653	1.0	689	1	0.1267	0.29676	0.29613	0.875543	318	0	0.1267
Region_512	33	0.71574	0.9311	1.0	690	6	0.036606	0.22766	0.26102	0.875543	249	1	0.036606
Region_430	12	0.71583	0.84312	1.0	691	2	0.094592	0.21204	0.21222	0.866965	231	0	0.094592
Region_809	3	0.71863	0.7202	1.0	692	0	0.35283	0.37087	0.36981	0.886925	395	0	0.35283
Region_941	6	0.71863	0.73885	1.0	693	1	-0.075943	0.22764	0.22646	0.869026	248	0	-0.075943
Region_271	3	0.71889	0.72047	1.0	694	0	0.30583	0.19749	0.19728	0.866965	213	0	0.30583
Region_184	6	0.7192	0.73921	1.0	695	1	-0.013417	0.52186	0.52257	0.953749	515	0	-0.013417
Region_569	2	0.7202	0.71813	1.0	696	0	0.2166	0.35507	0.35359	0.88422	376	0	0.2166
Region_255	3	0.72035	0.72201	1.0	697	0	-0.068031	0.90299	0.90303	0.993377	857	0	-0.068031
Region_510	1	0.7209	0.7219	1.0	698	0	0.3368	0.2791	0.27963	0.875543	302	0	0.3368
Region_457	3	0.72136	0.72286	1.0	699	0	-0.02549	0.29707	0.29605	0.875543	320	0	-0.02549
Region_714	3	0.72233	0.72378	1.0	700	0	0.32432	0.46219	0.4612	0.911599	478	0	0.32432
Region_627	9	0.72755	0.82128	1.0	701	1	0.17149	0.89515	0.89338	0.990353	852	0	0.17149
Region_321	26	0.72825	0.92043	1.0	702	4	0.19161	0.056431	0.095958	0.840329	72	2	0.19161
Region_934	6	0.72905	0.74586	1.0	703	1	0.31196	0.47335	0.47389	0.914451	489	0	0.31196
Region_313	3	0.73365	0.73473	1.0	704	0	0.26982	0.38775	0.38673	0.886925	412	0	0.26982
Region_583	2	0.73543	0.73313	1.0	705	0	0.10371	0.58018	0.5779	0.953749	564	0	0.10371
Region_248	3	0.73598	0.737	1.0	706	0	0.021368	0.83013	0.83117	0.978122	797	0	0.021368
Region_587	3	0.73742	0.73833	1.0	707	0	-0.10502	0.8255	0.82654	0.978122	794	0	-0.10502
Region_936	1	0.7385	0.74	1.0	708	0	0.36429	0.2615	0.26173	0.875543	276	0	0.36429
Region_811	3	0.73898	0.74005	1.0	709	0	0.111	0.6859	0.68679	0.970854	668	0	0.111
Region_148	3	0.73915	0.74028	1.0	710	0	0.052766	0.46553	0.46443	0.911599	480	0	0.052766
Region_445	15	0.73954	0.88531	1.0	711	2	-0.027998	0.72941	0.73051	0.978122	701	0	-0.027998
Region_942	3	0.74124	0.74235	1.0	712	0	-0.062523	0.78728	0.78864	0.978122	745	0	-0.062523
Region_888	10	0.74126	0.84421	1.0	713	1	0.028914	0.050332	0.057	0.772296	65	1	0.028914
Region_198	6	0.7413	0.75429	1.0	714	1	0.1579	0.039936	0.041497	0.739111	55	1	0.1579
Region_14	6	0.74304	0.75546	1.0	715	1	-0.20423	0.84503	0.84581	0.978781	815	0	-0.20423
Region_542	12	0.74374	0.857	1.0	716	2	0.42435	0.22096	0.22155	0.866965	241	0	0.42435
Region_514	15	0.74847	0.89033	1.0	717	3	-0.017787	0.19957	0.20074	0.866965	219	1	-0.017787
Region_239	9	0.74877	0.82837	1.0	718	1	0.035885	0.46561	0.46385	0.911599	481	0	0.035885
Region_925	6	0.75004	0.7605	1.0	719	1	0.096535	0.76807	0.76813	0.978122	731	0	0.096535
Region_681	3	0.75291	0.75362	1.0	720	0	-0.087394	0.67317	0.67318	0.961593	661	0	-0.087394
Region_696	3	0.75394	0.75467	1.0	721	0	0.27582	0.65734	0.65692	0.958295	647	0	0.27582
Region_727	6	0.75597	0.76484	1.0	722	1	0.4451	0.23049	0.22925	0.869773	251	0	0.4451
Region_130	6	0.75781	0.76629	1.0	723	1	0.27438	0.48749	0.48799	0.919479	499	0	0.27438
Region_91	12	0.7597	0.86564	1.0	724	2	-0.038495	0.30105	0.30069	0.875543	323	0	-0.038495
Region_935	7	0.76043	0.78582	1.0	725	1	0.20973	0.31798	0.31783	0.875543	341	0	0.20973
Region_60	6	0.76115	0.76886	1.0	726	1	-0.0014422	0.3691	0.36913	0.886925	393	0	-0.0014422
Region_66	5	0.76117	0.76142	1.0	727	1	0.31625	0.18859	0.18745	0.866965	200	0	0.31625
Region_404	3	0.76195	0.76315	1.0	728	0	0.31702	0.60827	0.60844	0.953749	598	0	0.31702
Region_33	3	0.76273	0.76416	1.0	729	0	0.010131	0.71625	0.71795	0.978122	687	0	0.010131
Region_289	3	0.76443	0.76579	1.0	730	0	0.072346	0.73204	0.73318	0.978122	704	0	0.072346
Region_443	3	0.76503	0.76634	1.0	731	0	-0.063733	0.83599	0.83739	0.978122	803	0	-0.063733
Region_222	27	0.76883	0.94008	1.0	732	4	0.26971	0.066015	0.11421	0.853191	79	1	0.26971
Region_173	8	0.76899	0.81415	1.0	733	1	0.15127	0.20012	0.20044	0.866965	220	0	0.15127
Region_928	9	0.77001	0.83614	1.0	734	1	0.083392	0.36418	0.36215	0.88422	387	0	0.083392
Region_473	3	0.7706	0.7718	1.0	735	0	0.019782	0.45334	0.45296	0.908854	469	0	0.019782
Region_340	6	0.7707	0.7767	1.0	736	1	-0.00068003	0.76622	0.7661	0.978122	729	0	-0.00068003
Region_419	3	0.77149	0.7728	1.0	737	0	0.3538	0.32519	0.32405	0.875543	350	0	0.3538
Region_388	6	0.77298	0.77824	1.0	738	1	0.095514	0.41355	0.41377	0.900536	432	0	0.095514
Region_218	22	0.77484	0.92921	1.0	739	4	0.33241	0.19888	0.21044	0.866965	216	1	0.33241
Region_554	3	0.77646	0.77771	1.0	740	0	0.23341	0.5941	0.59346	0.953749	581	0	0.23341
Region_927	3	0.77871	0.78002	1.0	741	0	-0.13794	0.59748	0.59714	0.953749	587	0	-0.13794
Region_163	12	0.78104	0.8778	1.0	742	2	0.3392	0.15642	0.15741	0.866965	172	1	0.3392
Region_721	3	0.78323	0.78463	1.0	743	0	0.37405	0.54265	0.54129	0.953749	534	0	0.37405
Region_234	9	0.78527	0.84182	1.0	744	1	-0.087579	0.11218	0.11221	0.853191	127	1	-0.087579
Region_187	3	0.78726	0.78863	1.0	745	0	0.18208	0.33035	0.32926	0.875543	356	0	0.18208
Region_193	6	0.79102	0.79327	1.0	746	1	0.3225	0.074173	0.074009	0.825092	90	1	0.3225
Region_236	3	0.79198	0.79325	1.0	747	0	0.20844	0.38708	0.38609	0.886925	410	0	0.20844
Region_79	6	0.79255	0.79451	1.0	748	1	0.11016	0.81482	0.81505	0.978122	780	0	0.11016
Region_919	9	0.79782	0.84671	1.0	749	1	0.014398	0.2714	0.26935	0.875543	289	0	0.014398
Region_265	6	0.79813	0.79937	1.0	750	1	0.31793	0.11879	0.11801	0.853191	133	0	0.31793
Region_659	9	0.80103	0.84789	1.0	751	1	0.12917	0.87902	0.87734	0.988775	838	0	0.12917
Region_792	9	0.80168	0.84809	1.0	752	1	0.36713	0.47949	0.47739	0.915253	494	0	0.36713
Region_299	11	0.8022	0.88808	1.0	753	2	0.41724	0.10277	0.10585	0.853191	118	1	0.41724
Region_603	3	0.8034	0.80439	1.0	754	0	0.41376	0.3577	0.3564	0.88422	378	0	0.41376
Region_682	3	0.80345	0.80449	1.0	755	0	-0.037423	0.53232	0.53086	0.953749	524	0	-0.037423
Region_482	3	0.8037	0.80474	1.0	756	0	0.074682	0.30057	0.2995	0.875543	322	0	0.074682
Region_576	3	0.80433	0.8053	1.0	757	0	0.75836	0.017385	0.017469	0.638488	34	1	0.75836
Region_238	3	0.80643	0.80728	1.0	758	0	0.14743	0.59198	0.59108	0.953749	580	0	0.14743
Region_129	16	0.80665	0.9224	1.0	759	3	0.064309	0.27829	0.27906	0.875543	300	0	0.064309
Region_103	6	0.80868	0.8095	1.0	760	1	0.1475	0.37728	0.37707	0.886925	399	0	0.1475
Region_344	2	0.81043	0.80769	1.0	761	0	0.31946	0.30699	0.30575	0.875543	328	0	0.31946
Region_804	3	0.81068	0.81135	1.0	762	0	0.14965	0.7389	0.73995	0.978122	706	0	0.14965
Region_427	3	0.81179	0.8124	1.0	763	0	0.60069	0.36359	0.3629	0.88422	386	0	0.60069
Region_677	6	0.8118	0.81238	1.0	764	1	0.10359	0.68064	0.68105	0.965332	665	0	0.10359
Region_101	8	0.81314	0.83653	1.0	765	1	0.27148	0.67487	0.67434	0.961593	663	0	0.27148
Region_602	3	0.81346	0.81408	1.0	766	0	0.026085	0.46032	0.45959	0.91146	477	0	0.026085
Region_360	6	0.81398	0.81456	1.0	767	1	-0.015615	0.38375	0.3837	0.886925	407	0	-0.015615
Region_219	9	0.81432	0.85295	1.0	768	1	0.23642	0.002613	0.005163	0.546941	6	2	0.23642
Region_712	6	0.81548	0.81598	1.0	769	1	0.4537	0.15682	0.15594	0.865943	173	0	0.4537
Region_613	8	0.81592	0.83807	1.0	770	1	0.4754	0.097973	0.099106	0.840329	114	1	0.4754
Region_704	6	0.81731	0.81788	1.0	771	1	0.13457	0.61078	0.61098	0.953749	602	0	0.13457
Region_863	6	0.81805	0.81867	1.0	772	1	0.25983	0.037269	0.038972	0.720255	52	1	0.25983
Region_636	9	0.82021	0.85533	1.0	773	1	0.024021	0.78838	0.78762	0.978122	747	0	0.024021
Region_787	6	0.8208	0.82147	1.0	774	1	0.39916	0.23123	0.23001	0.869773	252	0	0.39916
Region_96	6	0.82238	0.82308	1.0	775	1	-0.25157	0.87385	0.875	0.988775	832	0	-0.25157
Region_693	3	0.82486	0.82592	1.0	776	0	0.41694	0.50196	0.50002	0.932852	508	0	0.41694
Region_228	12	0.82513	0.90223	1.0	777	1	0.16519	0.14398	0.14534	0.853191	160	1	0.16519
Region_110	3	0.82522	0.82624	1.0	778	0	0.46937	0.025083	0.024963	0.647765	40	1	0.46937
Region_756	6	0.82771	0.82825	1.0	779	0	-0.16037	0.54528	0.54569	0.953749	538	0	-0.16037
Region_387	3	0.82776	0.82893	1.0	780	0	0.25174	0.0016068	0.0024404	0.546941	4	1	0.25174
Region_120	7	0.83014	0.8343	1.0	781	1	-0.16492	0.84825	0.84868	0.978781	818	0	-0.16492
Region_279	6	0.83018	0.83062	1.0	782	0	0.09878	0.59489	0.59495	0.953749	584	0	0.09878
Region_781	3	0.8307	0.83183	1.0	783	0	0.053648	0.61918	0.61946	0.953749	612	0	0.053648
Region_746	6	0.83094	0.83144	1.0	784	0	-0.1745	0.046891	0.048367	0.752949	62	1	-0.1745
Region_655	3	0.83189	0.83319	1.0	785	0	0.33391	0.47928	0.47799	0.915253	493	0	0.33391
Region_95	33	0.83378	0.96722	1.0	786	6	0.044693	0.81309	0.81168	0.978122	778	0	0.044693
Region_634	2	0.83529	0.8336	1.0	787	0	0.14686	0.62978	0.62762	0.954556	624	0	0.14686
Region_292	39	0.83738	0.9743	1.0	788	3	0.36911	0.12231	0.19657	0.866965	137	2	0.36911
Region_760	9	0.83769	0.8632	1.0	789	1	0.13393	0.70214	0.70063	0.978122	678	0	0.13393
Region_577	24	0.83821	0.95673	1.0	790	2	0.11739	0.45609	0.45694	0.910959	472	0	0.11739
Region_671	69	0.83909	0.98526	1.0	791	10	0.3707	0.036502	0.095898	0.840329	51	3	0.3707
Region_749	9	0.84396	0.86682	1.0	792	1	-0.11435	0.39621	0.39359	0.886925	419	0	-0.11435
Region_645	3	0.84416	0.84552	1.0	793	0	0.64608	0.19241	0.19246	0.866965	205	0	0.64608
Region_826	7	0.84546	0.8475	1.0	794	1	0.096055	0.10669	0.10615	0.853191	122	1	0.096055
Region_657	9	0.84788	0.86883	1.0	795	1	0.49729	0.34524	0.34341	0.88422	368	0	0.49729
Region_135	6	0.84871	0.84941	1.0	796	0	0.33354	0.26633	0.26557	0.875543	280	0	0.33354
Region_393	3	0.84978	0.85075	1.0	797	0	-0.00049469	0.86444	0.86531	0.988775	825	0	-0.00049469
Region_709	1	0.85305	0.85368	1.0	798	0	0.59223	0.14695	0.14731	0.853191	167	0	0.59223
Region_186	6	0.85322	0.85391	1.0	799	0	0.12921	0.55386	0.55454	0.953749	543	0	0.12921
Region_541	6	0.85557	0.85632	1.0	800	0	0.019936	0.19249	0.1908	0.866965	206	0	0.019936
Region_147	3	0.85898	0.85999	1.0	801	0	-0.0082343	0.7938	0.7952	0.978122	751	0	-0.0082343
Region_347	3	0.86101	0.86198	1.0	802	0	0.426	0.42116	0.42034	0.90387	440	0	0.426
Region_924	3	0.8613	0.86227	1.0	803	0	0.037484	0.66223	0.66187	0.958295	654	0	0.037484
Region_859	3	0.86212	0.86309	1.0	804	0	0.1408	0.48695	0.48555	0.919479	498	0	0.1408
Region_206	3	0.86294	0.86384	1.0	805	0	0.15176	0.72677	0.72818	0.978122	697	0	0.15176
Region_745	1	0.86574	0.86669	1.0	806	0	0.62775	0.13426	0.13484	0.853191	151	0	0.62775
Region_3	6	0.86589	0.86689	1.0	807	0	0.51614	0.0017703	0.0033314	0.546941	5	2	0.51614
Region_729	40	0.86819	0.98179	1.0	808	4	0.12574	0.75317	0.75698	0.978122	721	0	0.12574
Region_191	2	0.86889	0.86765	1.0	809	0	0.29684	0.43456	0.43278	0.906573	452	0	0.29684
Region_252	3	0.87081	0.87184	1.0	810	0	0.15184	0.56993	0.56867	0.953749	553	0	0.15184
Region_396	6	0.87248	0.87367	1.0	811	0	-0.072887	0.044872	0.04611	0.752949	59	1	-0.072887
Region_336	21	0.87469	0.96119	1.0	812	3	0.086316	0.50191	0.50319	0.936911	507	0	0.086316
Region_858	8	0.87719	0.87856	1.0	813	1	-0.09662	0.76964	0.76926	0.978122	732	0	-0.09662
Region_734	3	0.87829	0.87941	1.0	814	0	0.22124	0.0084081	0.0090537	0.546941	20	1	0.22124
Region_900	6	0.87872	0.87933	1.0	815	0	0.33473	0.57641	0.57647	0.953749	560	0	0.33473
Region_479	3	0.87905	0.88013	1.0	816	0	0.073589	0.80713	0.80801	0.978122	771	0	0.073589
Region_111	9	0.87923	0.88737	1.0	817	1	0.36016	0.69734	0.696	0.974937	676	0	0.36016
Region_566	34	0.87944	0.97976	1.0	818	5	0.19961	0.36924	0.37525	0.886925	394	1	0.19961
Region_635	3	0.8799	0.88104	1.0	819	0	0.14643	0.58072	0.57957	0.953749	565	0	0.14643
Region_428	4	0.88067	0.88095	1.0	820	0	0.39738	0.1702	0.17063	0.866965	184	0	0.39738
Region_316	3	0.88355	0.88483	1.0	821	0	0.40404	0.10371	0.10482	0.853191	119	0	0.40404
Region_355	6	0.88564	0.88604	1.0	822	0	0.019393	0.38081	0.38072	0.886925	402	0	0.019393
Region_915	3	0.88667	0.88768	1.0	823	0	0.68157	0.26911	0.26815	0.875543	284	0	0.68157
Region_226	1	0.88899	0.88997	1.0	824	0	0.6624	0.11101	0.11182	0.853191	126	0	0.6624
Region_673	1	0.88932	0.89034	1.0	825	0	0.68539	0.11068	0.11148	0.853191	125	0	0.68539
Region_300	6	0.88933	0.89008	1.0	826	0	-0.12351	0.1456	0.14479	0.853191	165	0	-0.12351
Region_128	6	0.88948	0.8902	1.0	827	0	0.4783	0.091754	0.091156	0.840329	106	1	0.4783
Region_423	3	0.88999	0.89083	1.0	828	0	0.06441	0.097899	0.098799	0.840329	113	0	0.06441
Region_544	3	0.8916	0.89237	1.0	829	0	0.14386	0.36614	0.3653	0.88422	390	0	0.14386
Region_38	3	0.89232	0.89314	1.0	830	0	0.8458	0.070487	0.070069	0.825092	86	0	0.8458
Region_311	9	0.89389	0.89713	1.0	831	1	0.28874	0.26476	0.26247	0.875543	278	0	0.28874
Region_464	3	0.89438	0.89497	1.0	832	0	0.21859	0.1179	0.11859	0.853191	132	0	0.21859
