BIN	coeff	pvalue
PHOX2B.05699	-0.0161364022426353	0.0173775308899595
PHOX2B.05700	-0.0185803709998647	0.00573639995479948
PHOX2B.05701	-0.0167084248108953	0.0176782989361071
PHOX2B.05702	0.00258530608020103	0.623256761981471
PHOX2B.05703	0.00775463524357355	0.132278974035831
PHOX2B.05704	0.0126592470640456	0.00579456178190882
PHOX2B.05705	-0.00592985322548181	0.294539064971941
PHOX2B.05706	3.07192361290821e-05	0.995982246408657
PHOX2B.05707	-0.00862291088858802	0.163922566963643
PHOX2B.05708	0.00206408557851427	0.681715572414793
PHOX2B.05709	-0.00306706120050177	0.373324185152253
PHOX2B.05710	-0.0150248476881211	0.0653139117630163
PHOX2B.05711	-0.0228935575008098	0.00725906888707578
PHOX2B.05712	-0.0310300018456	0.00101888821224193
PHOX2B.05713	-0.0107490942594191	0.0319934795660136
PHOX2B.05714	-0.0125087198092893	0.00536652133588564
PHOX2B.05715	-0.0034076133604695	0.465073290087643
PHOX2B.05716	-0.00375105098615581	0.513585107492073
PHOX2B.05719	0.0124050389596058	0.00241959746625243
PHOX2B.05720	0.00708868459347955	0.0809973216512234
PHOX2B.05721	0.00369541132185843	0.410837584440111
PHOX2B.05722	-0.00735449595113233	0.109088210869008
PHOX2B.05723	-0.0118421925050882	0.00461440469453862
PHOX2B.05724	-0.0193107393271855	0.000123994959075381
PHOX2B.05725	-0.0107131570445165	0.13991680424069
PHOX2B.05726	-0.00119213147953924	0.89808993799422
PHOX2B.05728	0.00991706734974534	0.334755932713167
PHOX2B.05733	0.0127371137726163	0.0228324483052572
PHOX2B.05734	0.0032772153983843	0.425033635190073
PHOX2B.05737	-0.00370029219208164	0.410369102476086
PHOX2B.05739	-0.0120541637847819	0.00237851522764585
PHOX2B.05740	-0.0118895937640178	0.0188398728234724
PHOX2B.05741	0.00142832012797654	0.770776486233718
PHOX2B.05742	0.00535250521306393	0.261955950760338
PHOX2B.05743	0.0145187418163638	0.000832034569128103
PHOX2B.05744	0.011449670130248	0.00463501080071756
PHOX2B.05745	-0.003167754524695	0.680059566413624
PHOX2B.05746	-0.0106065875141639	0.160886748937616
PHOX2B.05747	-0.0183915663966754	0.0164917201481768
PHOX2B.05748	0.00279280656648203	0.525078758811322
PHOX2B.05749	-0.00309063550014769	0.478424249647528
PHOX2B.05750	0.0049615746034307	0.212268672426692
PHOX2B.05751	-0.00469043237954162	0.243691361637108
PHOX2B.05752	0.00553075215842801	0.277029568048088
PHOX2B.05753	-0.00323212290726863	0.558136241691623
PHOX2B.05754	0.00683311210183706	0.280896587013492
PHOX2B.05757	-0.00617669447394321	0.304346136493397
PHOX2B.05758	-0.00926625558750765	0.12397844035776
PHOX2B.05759	-0.0182110863216711	0.000571258456138526
PHOX2B.05760	-0.0175662616578635	8.68262349549751e-05
PHOX2B.05761	-0.0228535088549436	0.000495634147940924
PHOX2B.05762	-0.02464504925785	3.85649884281518e-05
PHOX2B.05763	-0.0185197775034788	0.00718869935905258
PHOX2B.05764	-0.00712342227038615	0.160855756069291
PHOX2B.05765	-0.000405056029754854	0.946738479635643
PHOX2B.05766	-0.00884804582817188	0.0541521146146112
PHOX2B.05767	-0.00504772976813725	0.341039416086195
PHOX2B.05768	0.00351425607647518	0.448801917516759
PHOX2B.05769	0.00598085190345716	0.204451974699034
PHOX2B.05770	0.00573712329931235	0.151152950478299
PHOX2B.05771	-0.00953569169815212	0.121739928430432
PHOX2B.05772	-0.0130331901726399	0.0358569091625568
PHOX2B.05773	-0.0141059736514776	0.015954676228251
PHOX2B.05774	-0.0123888215129393	0.00164475590984404
PHOX2B.05775	-0.00684983002513702	0.144557340637081
PHOX2B.05776	-0.00722321583539608	0.235684506237798
PHOX2B.05777	0.00704758219088886	0.327308875560464
PHOX2B.05778	0.0195119120403838	0.0104617876646404
PHOX2B.05779	0.0166729188428371	0.00449614418012014
PHOX2B.05780	0.0130631995550235	0.00217333253254803
PHOX2B.05781	0.00244924077633034	0.475303856742482
PHOX2B.05782	-0.0053048123125941	0.134448867655631
PHOX2B.05783	-0.00666648743570342	0.0866740864509514
PHOX2B.05784	-0.000144376079580642	0.968293501567769
PHOX2B.05786	0.00744168907543008	0.0199772953494531
PHOX2B.05788	0.00353517087955245	0.475833553957214
PHOX2B.05789	0.00248980087191016	0.639849179716695
PHOX2B.05790	-0.00151023000220039	0.731179115392951
PHOX2B.05794	-0.000638992301924336	0.860046335147373
PHOX2B.05795	-0.0025435723579947	0.453404046417006
PHOX2B.05796	-0.000122119669076919	0.976201080197855
PHOX2B.05797	-0.00827095663113889	0.0553030825638467
PHOX2B.05798	-0.00966495538262487	0.0354952264148165
PHOX2B.05799	-0.0160447918183111	0.000400841604366784
PHOX2B.05800	-0.012221328064715	0.00732625198523839
PHOX2B.05801	-0.00967944450807641	0.0244940570726018
PHOX2B.05802	0.00113997210811173	0.763053137816185
PHOX2B.05803	0.00055024580786903	0.885342915252821
PHOX2B.05804	0.00373946333932566	0.402165064099679
PHOX2B.05805	-0.0101885296474623	0.0357790163424718
PHOX2B.05806	-0.0109762782328933	0.0217007585706862
PHOX2B.05807	-0.0114344508156881	0.0299602232366441
PHOX2B.05808	-0.0119082336682492	0.0269303665266373
PHOX2B.05809	-0.00856610809802723	0.128711728948482
PHOX2B.05810	-0.0194935548373367	0.000137373207049748
PHOX2B.05811	-0.0153423279242382	0.00132263588511312
PHOX2B.05812	-0.0102491981140998	0.0872562126069723
PHOX2B.05813	-0.0022456343326421	0.662888019795223
PHOX2B.05814	0.00154999748472023	0.806771386114345
PHOX2B.05815	-0.00954038414275605	0.0505542082191376
PHOX2B.05816	-0.0170591269833833	0.00152848710608708
PHOX2B.05817	-0.015650169741154	0.000632006680533816
PHOX2B.05819	-0.0231929229438701	4.46534837337392e-05
PHOX2B.05820	-0.00690864561217243	0.232106653137481
PHOX2B.05821	-0.00414428836305231	0.377099286959976
PHOX2B.05822	0.00911597347042547	0.00672504538377204
PHOX2B.05823	0.00467836742898893	0.130510741934742
PHOX2B.05824	0.00330686020014958	0.322159883920149
PHOX2B.05825	-0.00568134492197474	0.0922234444612558
PHOX2B.05826	-0.00274760877452349	0.488876331111784
PHOX2B.05828	0.00280909184067702	0.522965598786639
PHOX2B.05829	0.0120105382149186	0.00629244393532882
PHOX2B.05831	0.0130388733007864	0.0057597882771132
PHOX2B.05832	0.00580331645646357	0.344772484338721
PHOX2B.05836	0.00332127522383854	0.518645837330823
PHOX2B.05837	-0.000477896043049887	0.910077383988228
PHOX2B.05838	0.00227476273763043	0.54432413528121
PHOX2B.05839	-0.0067549128727146	0.236884601136286
PHOX2B.05840	-0.0107546606465984	0.0921488165087948
PHOX2B.05843	-0.0110502831081674	0.0972988564677693
PHOX2B.05844	0.00443375757927271	0.491242497207286
PHOX2B.05845	0.0140090455429435	0.0691524259313251
PHOX2B.05846	0.00363904098782685	0.592874737352899
PHOX2B.05847	0.00388035850582517	0.498577914642618
PHOX2B.05848	-0.00718016885122376	0.254828894724964
PHOX2B.05849	-0.00400733949834767	0.57239393738024
PHOX2B.05850	-0.0118121944807387	0.107589309514195
PHOX2B.05851	-0.00477748433999371	0.410342161725448
PHOX2B.05852	-0.0125118798189918	0.0224697641658806
PHOX2B.05853	-0.00541713390743924	0.305025904051614
PHOX2B.05854	0.000542066194217093	0.922952217437166
PHOX2B.05855	0.00749850133158667	0.119894855329393
PHOX2B.05856	0.00505720075062211	0.259220426940419
PHOX2B.05857	0.00592372995195996	0.267367258714479
PHOX2B.05859	0.0001716083610801	0.979939882145353
PHOX2B.05860	-0.00278503183489173	0.65288352965833
PHOX2B.05861	-0.0137971037044132	0.0295033106008474
PHOX2B.05862	-0.0043112002878244	0.280452844241687
PHOX2B.05863	-0.0060128781712876	0.308640969349234
PHOX2B.05864	-0.0107671544133978	0.0423052977980521
PHOX2B.05865	-0.00515728852623117	0.359363890894762
PHOX2B.05867	-0.0175619013880451	0.0181470315100793
PHOX2B.05871	-0.00310828574674541	0.692003756309564
PHOX2B.05874	-0.0191698136949146	0.0679512840901116
PHOX2B.05875	0.00441104615058101	0.620988038174389
PHOX2B.05876	-0.00580079321127202	0.492038145916183
PHOX2B.05878	0.00333632062670327	0.402985063365573
PHOX2B.05879	-0.00226437105917214	0.54695466591271
PHOX2B.05881	-0.00368324971069348	0.406192903066516
PHOX2B.05883	-0.00133148907691117	0.748407854911132
PHOX2B.05884	-0.00644874895970732	0.126581834255702
PHOX2B.05886	-0.0033633707557974	0.337404063188941
PHOX2B.05887	0.000116255810530809	0.982359487112538
PHOX2B.05888	-0.0071010615185436	0.352361105586208
PHOX2B.05889	-0.00569007011489347	0.448426782118717
PHOX2B.05890	-0.0118774255689692	0.103221996309888
PHOX2B.05891	-0.00949481957891449	0.0430720585368241
PHOX2B.05894	-0.00755277903203326	0.127528914128722
PHOX2B.05895	-0.014051350264353	0.0156868348425086
PHOX2B.05896	-0.0123351474248089	0.0351062442440472
PHOX2B.05897	-0.0135546353693302	0.0203970627893438
PHOX2B.05898	-0.00531363649682225	0.245070350599436
PHOX2B.05899	-0.00229692428492706	0.539081676732209
PHOX2B.05900	-0.00249078327874802	0.51353670203823
PHOX2B.05901	-0.00615402037683245	0.120077666578541
PHOX2B.05902	-0.00541113116073904	0.24211522217585
PHOX2B.05903	-0.00286201664366339	0.512378176926442
PHOX2B.05907	-0.00382657828111474	0.396720344234005
PHOX2B.05908	-0.00510577449535661	0.168878153328632
PHOX2B.05909	-0.00180348803868207	0.673200645037401
PHOX2B.05910	0.000463118589195871	0.913117956387632
PHOX2B.05911	0.00473301648841404	0.369370673840722
PHOX2B.05912	0.00283564904062231	0.597648742602203
PHOX2B.05913	0.0081746994533724	0.106373518116246
PHOX2B.05914	0.0048038439987774	0.356045011561652
PHOX2B.05915	-0.00230755964497503	0.63834772705095
PHOX2B.05916	-0.0105348649565798	0.273164705933798
PHOX2B.05917	-0.00275388508111815	0.72336390132024
PHOX2B.05918	0.00239458412908365	0.761032478653595
PHOX2B.05919	0.00175412750156796	0.767124071959748
PHOX2B.05920	-0.00294478723095667	0.694068826451399
PHOX2B.05921	-0.014154409918659	0.0542350561214253
PHOX2B.05922	-0.00336978185783154	0.457060981980584
PHOX2B.05923	-0.00391262181738062	0.311493634955554
PHOX2B.05924	-0.00393415820013691	0.405235118742259
PHOX2B.05925	-0.00358734339150881	0.443446468386581
PHOX2B.05926	0.00339610422058065	0.489544170991135
PHOX2B.05927	0.00107692228669354	0.842196192597678
PHOX2B.05928	0.00235371294127632	0.66858517964273
PHOX2B.05929	-0.00525603646219774	0.359579588308218
PHOX2B.05930	-0.00935913299421268	0.055480388500835
PHOX2B.05931	-0.0193593027218551	0.000707389428521817
PHOX2B.05933	-0.0212402112190765	0.000872341590161475
PHOX2B.05934	-0.01215692350071	0.0963845006820088
PHOX2B.05935	-0.00457051747904018	0.317681154895284
PHOX2B.05936	-0.000356662807071698	0.937091684468849
PHOX2B.05937	-0.0179209968258862	0.0149117476598455
PHOX2B.05938	-0.0207582719475525	0.0207405287966438
PHOX2B.05939	-0.0265681746300112	0.0245088770694227
PHOX2B.05940	0.00961950189126446	0.0250987794813892
PHOX2B.05941	0.0132924304529982	0.0553293251976781
PHOX2B.05942	0.00845876373466302	0.185986217823303
PHOX2B.05943	0.0031544981153167	0.58465836431576
PHOX2B.05944	-0.0116228028970809	0.0524399605585972
PHOX2B.05945	-0.00955117907648704	0.0808876856173197
PHOX2B.05947	-0.00866866285916494	0.221527276829314
PHOX2B.05948	0.00107456457560145	0.873945560130151
PHOX2B.05949	0.00154928221207363	0.810053323311542
PHOX2B.05950	0.00803911520745325	0.0905549152395545
PHOX2B.05951	0.0121632322344574	0.000963045493489047
PHOX2B.05952	0.00812214670941815	0.0559007603431038
PHOX2B.05953	0.0123614423538711	0.0164320512270169
PHOX2B.05956	0.00578925873654697	0.317206645004541
PHOX2B.05957	0.00937689780928122	0.0642295139712161
PHOX2B.05958	0.00439527435032308	0.355482629168114
PHOX2B.05959	0.00742038381583053	0.160358707191416
PHOX2B.05960	0.00156111184656627	0.782600943937649
PHOX2B.05961	-0.00466695762299874	0.347046510765786
PHOX2B.05962	-0.00882843210197077	0.0404244082553931
PHOX2B.05963	0.00364738999041677	0.496955443259924
PHOX2B.05968	0.00748245578001513	0.153597363525395
PHOX2B.05969	0.00783584862933846	0.0777912710608959
PHOX2B.05970	-0.00273350188514865	0.513730237157437
PHOX2B.05971	0.000683414418819268	0.870191477845378
PHOX2B.05974	0.00225180812419731	0.568023749464845
PHOX2B.05975	0.0118997963931934	0.000914701175861517
PHOX2B.05976	0.00762874176571523	0.0404008156188274
PHOX2B.05978	0.0106980617471097	0.0249472849731885
PHOX2B.05979	0.00468626110499921	0.316399478988077
PHOX2B.05980	0.00351656198860136	0.47807385180789
PHOX2B.05981	0.00490336057038789	0.250851504086288
PHOX2B.05982	0.00404377959277331	0.273227431091511
PHOX2B.05983	0.00610863994332732	0.143237089969547
PHOX2B.05984	0.00149215030948732	0.722901767820458
PHOX2B.05985	-0.00065801735593862	0.904821438155457
PHOX2B.05986	-0.0144692048122709	0.0187612462950615
PHOX2B.05987	-0.0227655205115758	0.00025239898962198
PHOX2B.05988	-0.0191210403712375	0.000886037156486967
PHOX2B.05989	-0.0166113736225277	0.00273161563836128
PHOX2B.05990	-0.00523140892050962	0.393390831223849
PHOX2B.05995	-0.00698942924382876	0.224702896248137
PHOX2B.05997	0.00794637826881066	0.131439681819066
PHOX2B.05998	-0.00230246628675296	0.644323214776697
PHOX2B.05999	-0.00693691507996509	0.1691410508547
PHOX2B.06000	-0.00753145190562453	0.121751425757681
PHOX2B.06001	-0.000803507953077632	0.872671254530252
PHOX2B.06002	0.00686740717583485	0.231333077574966
PHOX2B.06003	0.00525340835823173	0.276433424943494
PHOX2B.06004	0.007964245751462	0.111016050223708
PHOX2B.06005	0.00707476481013835	0.156389165165608
PHOX2B.06008	0.000933784515495955	0.874453588837145
PHOX2B.06009	-0.00916503658871171	0.0752591113919396
PHOX2B.06011	-0.00823466212194649	0.0747543461603584
PHOX2B.06019	-0.00750398133083928	0.0541335139519485
PHOX2B.06029	0.0084109179644239	0.208301510850556
PHOX2B.06034	0.0113296875553127	0.150085240078826
PHOX2B.06047	0.00902423815269187	0.221297662278053
PHOX2B.06071	0.000654301121572954	0.908737714568254
PHOX2B.06072	0.00319659721205835	0.493734502902557
PHOX2B.06073	0.00520297872310474	0.261317062664695
PHOX2B.06074	0.00618395415118083	0.0884637106248463
PHOX2B.06077	0.00555100793329582	0.224554837548312
PHOX2B.06078	0.00606462461376598	0.182013904930383
PHOX2B.06080	0.0135168291590848	0.00853593632186148
PHOX2B.06082	0.00861865596345938	0.134593041392974
PHOX2B.06086	0.0070901452938213	0.105737414587941
PHOX2B.06087	0.00624976939187649	0.0805268146113958
PHOX2B.06088	0.00874556028091062	0.00201096380348234
PHOX2B.06089	0.00166834175475083	0.725439224439074
PHOX2B.06090	0.00167513352227056	0.778823895888437
PHOX2B.06091	-0.00418220989567537	0.599239530197074
PHOX2B.06094	0.00313942526638745	0.510649386883875
PHOX2B.06095	-0.0101029526871826	0.166125689059303
PHOX2B.06096	-0.0071093532420014	0.229911775663593
PHOX2B.06097	-0.0106472080651774	0.101969505893718
PHOX2B.06098	-0.000636746526989296	0.893061927469552
PHOX2B.06099	-0.00101685714466943	0.858363707080315
PHOX2B.06100	0.00540212808563292	0.201619783106221
PHOX2B.06101	0.00543085823060606	0.321018960380574
PHOX2B.06102	0.00215721040735382	0.705784365331466
PHOX2B.06103	-0.00246187889732416	0.689785952817493
PHOX2B.06104	-0.00908662278898352	0.140935316021324
PHOX2B.06105	-0.0095302491612831	0.0722780279264721
PHOX2B.06106	-0.0139905603209906	0.0113698078667361
PHOX2B.06107	-0.00616528321805848	0.201449437887043
PHOX2B.06108	-0.00756133718885164	0.149424306249353
PHOX2B.06109	0.00648614119867256	0.149219698959373
PHOX2B.06110	0.000980054825440014	0.82135534063729
PHOX2B.06111	0.00778344934804388	0.0203875588142962
PHOX2B.06112	-0.00240173160750009	0.453872396011854
PHOX2B.06113	-0.0030437440256467	0.335680306061891
PHOX2B.06114	-0.00751307787707879	0.00267661590234799
PHOX2B.06115	-0.0108343046481249	0.0184603992427194
PHOX2B.06116	-0.0171814448899284	0.00460750886291636
PHOX2B.06117	-0.0220034248017675	0.00153167790409353
PHOX2B.06118	-0.0282812670985122	0.000670344512047459
PHOX2B.06119	-0.028658006489602	0.000211852461435082
PHOX2B.06120	-0.0258161605117128	0.000263530355649682
PHOX2B.06121	-0.0135827252437474	0.001773599049079
PHOX2B.06122	-0.0194796786147945	0.000946008353223017
PHOX2B.06123	-0.0201216739666166	0.0012384398953738
PHOX2B.06124	-0.0284045478356792	8.19311499986272e-06
PHOX2B.06125	-0.0202942507346064	0.00047020944841012
PHOX2B.06126	-0.0328704592146078	2.48445974058202e-05
PHOX2B.06127	-0.0213546488450694	0.00606331990562775
PHOX2B.06128	-0.010224976882468	0.167852737057444
PHOX2B.06129	0.00105438589390478	0.867410506777366
PHOX2B.06130	-0.0127285255407719	0.0988750486470371
PHOX2B.06131	-0.0181255049686264	0.0197422356937481
PHOX2B.06132	-0.00947825554867352	0.131567815148192
PHOX2B.06133	0.00101519824264365	0.842405750798897
PHOX2B.06134	0.0100759579285535	0.0726558853250341
PHOX2B.06135	0.00109485427447825	0.846308114073068
PHOX2B.06136	0.00538542440307383	0.31076800969474
PHOX2B.06137	-0.00648547724859133	0.155090838334787
PHOX2B.06138	-0.00223519094563825	0.649943813342779
PHOX2B.06139	-0.00380864060815662	0.425658669856108
PHOX2B.06140	0.00218150574420856	0.684454566245355
PHOX2B.06141	0.00235942799858274	0.70820918046295
PHOX2B.06142	0.00508538897359595	0.423632551719689
PHOX2B.06143	-0.00407284424903923	0.454685485805676
PHOX2B.06144	-0.00233571089288749	0.645335272776218
PHOX2B.06145	-0.0167238940890697	0.00302469757204365
PHOX2B.06146	-0.00467488053293118	0.421117624603017
PHOX2B.06147	-0.0068192077271774	0.150967998292524
PHOX2B.06148	0.00493185901858134	0.265345873501126
PHOX2B.06149	-0.00506277631247907	0.335058666359435
PHOX2B.06150	-0.00497149919464536	0.333522502912308
PHOX2B.06151	-0.00856267465255034	0.0628617779278324
PHOX2B.06152	-0.00178176224587562	0.63737827252711
PHOX2B.06153	0.00148636577138956	0.690139599956318
PHOX2B.06154	0.0021149925640863	0.49627531647965
PHOX2B.06155	0.00160210615959798	0.59716778170146
PHOX2B.06156	0.00958584823515639	0.0225705912140681
PHOX2B.06157	-0.00232052101039629	0.72334655515119
PHOX2B.06158	-0.00435638310821768	0.517847234515729
PHOX2B.06159	-0.0154267354305529	0.0368376299725662
PHOX2B.06160	-0.0067972475282412	0.260691884888912
PHOX2B.06161	-0.00509090381161696	0.3654988119192
PHOX2B.06162	-0.00620186594300945	0.174579970863578
PHOX2B.06163	0.00848388475443146	0.0755279237527745
PHOX2B.06164	0.010333285096805	0.0324582901721186
PHOX2B.06165	0.00342730082840494	0.54995904966787
PHOX2B.06166	-0.00878876414849228	0.0550811275738362
PHOX2B.06167	-0.0138173511168698	0.00854090756672435
PHOX2B.06168	-0.00280233985168354	0.571774823443256
PHOX2B.06169	-0.00770870289190707	0.261302344382451
PHOX2B.06170	-0.00896731116425733	0.139012534528633
PHOX2B.06171	-0.0103823372210199	0.0543015270679092
PHOX2B.06172	-0.00423453976419719	0.326517220915753
PHOX2B.06173	-0.00339082740770458	0.428984366070263
PHOX2B.06174	-0.00558718308009189	0.189506514027016
PHOX2B.06175	-0.00729958151406128	0.0907978125359666
PHOX2B.06176	-0.006686042438334	0.152802827664128
PHOX2B.06177	-0.00560153944290883	0.27941807198144
PHOX2B.06178	-0.00151761672572192	0.730678883654115
PHOX2B.06179	-0.000347835777253087	0.929585365290003
PHOX2B.06181	-0.0029978436340077	0.631824502702267
PHOX2B.06182	-0.00266906929158209	0.672506213054392
PHOX2B.06183	0.00185095791948132	0.746636018415484
PHOX2B.06184	0.00849096501898984	0.0111868019003156
PHOX2B.06185	0.00973794120862306	0.00186867871008382
PHOX2B.06186	0.00820464086447482	0.0319895593519373
PHOX2B.06188	0.0116282758355299	0.00649299089099605
PHOX2B.06190	0.0160811819801934	0.00162124049802076
PHOX2B.06191	0.0183221584962954	1.46271653828745e-05
PHOX2B.06192	0.0123974989400784	0.00259518247301837
PHOX2B.06193	0.00518553992583198	0.165597077071758
PHOX2B.06194	0.0113290708754569	0.0215215900173491
PHOX2B.06195	0.00661023446705964	0.266144048707255
PHOX2B.06196	0.000885637357135453	0.887506015490988
PHOX2B.06197	-0.00804879858205254	0.089988102575684
PHOX2B.06198	-0.00946951273953362	0.0313025306200416
PHOX2B.06199	-0.0147103245380756	0.0225066430241831
PHOX2B.06200	-0.0149281549050568	0.0215660903664753
PHOX2B.06201	-0.0104772762963113	0.0776995058451437
PHOX2B.06202	-0.00453253319517922	0.253267945310701
PHOX2B.06203	-0.00890316904497282	0.0364050330102402
PHOX2B.06204	-0.0119790060739882	0.0106198183056914
PHOX2B.06205	-0.00504493973463832	0.20640926571162
PHOX2B.06206	-0.00726904916902762	0.114344132789127
PHOX2B.06207	-0.00272260092794629	0.569925953110216
PHOX2B.06208	-0.00812941840586398	0.0850733599760385
PHOX2B.06209	-0.00122853531735454	0.74047495218551
PHOX2B.06210	-0.00165723225078266	0.59831004535229
PHOX2B.06211	-0.00581057511620249	0.146568312060921
PHOX2B.06212	-0.0132989958781594	0.00761043393327034
PHOX2B.06213	-0.00778167380827163	0.215175339649894
PHOX2B.06214	-0.0109213597944443	0.113138808976551
PHOX2B.06215	0.00162676280543309	0.80978164777366
PHOX2B.06216	-0.0197784642774298	0.0195197582900166
PHOX2B.06217	-0.00305222562512123	0.717629622295981
PHOX2B.06218	-0.0185881432686814	0.0340364378111994
PHOX2B.06219	-0.00135349886927132	0.827499597240692
PHOX2B.06220	-0.0128104929174701	0.0566130972590532
PHOX2B.06221	-0.00169455817049487	0.75240307053969
PHOX2B.06222	-0.00589868528999	0.229080878328218
PHOX2B.06223	-0.00319937544808401	0.331806327587208
PHOX2B.06224	-0.0114611161785968	0.00668947456791062
PHOX2B.06225	-0.00738323258166743	0.155016773721778
PHOX2B.06226	-0.0143709624511367	0.0193496546990147
PHOX2B.06227	-0.00177683649501517	0.757732131181027
PHOX2B.06228	-3.35941981404586e-05	0.995176157570767
PHOX2B.06229	0.00661240025296867	0.0623699732548817
PHOX2B.06230	0.00153321530140852	0.719665664555939
PHOX2B.06231	-0.00943181633209281	0.151271680046549
PHOX2B.06232	-0.013619377979003	0.0460199761910029
PHOX2B.06233	-0.0121796069397429	0.0631840201119917
PHOX2B.06234	-0.00480007167564824	0.199182959020353
PHOX2B.06235	0.00379878732964002	0.276687469137661
PHOX2B.06236	-0.00241036026702814	0.621261965196461
PHOX2B.06237	-0.00661344681276271	0.228604699935401
PHOX2B.06238	-0.0128550899871274	0.0124028284066254
PHOX2B.06239	-0.00886573968126693	0.0803881986547542
PHOX2B.06240	-0.00880330861726629	0.0478769647333084
PHOX2B.06241	-0.00703763980765087	0.122573997985427
PHOX2B.06242	-0.0201994368730389	0.000210959739335319
PHOX2B.06243	-0.0235424165137485	6.92484171225058e-05
PHOX2B.06244	-0.0221928391558733	0.000733487903281241
PHOX2B.06245	-0.00491619752602903	0.341798470214692
PHOX2B.06246	-0.00174584901483044	0.700579956035864
PHOX2B.06247	-0.00293200094815633	0.429920958295716
PHOX2B.06248	-0.00748050743542319	0.0484865634091203
PHOX2B.06250	0.00183303463341927	0.686914040470111
PHOX2B.06252	-0.00784334240241503	0.193787682299074
PHOX2B.06253	0.00121267369149964	0.837464754300862
PHOX2B.06254	-0.00936592582216087	0.0928848469445215
PHOX2B.06255	2.17482551308585e-05	0.996860035679593
PHOX2B.06256	0.00179316997345196	0.797962330821525
PHOX2B.06257	0.00961102419423009	0.0680712795282216
PHOX2B.06258	0.00590970822838554	0.198638125636538
PHOX2B.06259	-0.004783516114353	0.0521639076919349
PHOX2B.06260	0.00410367971707553	0.292242397152325
PHOX2B.06261	-0.00265933498463086	0.702355645971094
PHOX2B.06262	-0.00446446372561119	0.533935729167621
PHOX2B.06263	-0.0162681847475051	0.0107677778956603
PHOX2B.06264	-0.00947876238967748	0.0394630089471935
PHOX2B.06265	-0.00157769096444915	0.740067800150136
PHOX2B.06266	-0.00231128420810608	0.659483800044044
PHOX2B.06267	0.00744957100501856	0.207112064294829
PHOX2B.06268	0.0052992216845775	0.359882773029206
PHOX2B.06269	0.0112114065905001	0.024005244880881
PHOX2B.06270	0.00372641634046096	0.233434108963131
PHOX2B.06271	0.00471996880563765	0.212070681579839
PHOX2B.06272	0.00705298829502252	0.106414602736199
PHOX2B.06273	0.0147313440833985	0.00801091504664798
PHOX2B.06274	0.0147287070241311	0.00364356562830595
PHOX2B.06275	0.00996959889041069	0.0497616208930699
PHOX2B.06276	0.0080650105208593	0.0605835497611669
PHOX2B.06277	0.00821833452725562	0.056199518206246
PHOX2B.06278	0.00652102469036293	0.134525706206048
PHOX2B.06279	0.00115957991686582	0.792488598982417
PHOX2B.06280	-0.00500254933597709	0.355917927249942
PHOX2B.06281	-0.00336194977559996	0.547262544763138
PHOX2B.06282	-0.00518943413892847	0.270645363110133
PHOX2B.06283	-0.00703178925134255	0.0962470080018252
PHOX2B.06284	-0.0133525908103979	0.0105297913987035
PHOX2B.06285	-0.0163233108907842	0.00227937213190457
PHOX2B.06286	-0.0136666094761665	0.0115716565895197
PHOX2B.06287	-0.0132139384098701	0.000455760980343952
PHOX2B.06288	-0.0109434777767557	0.00641314283863598
PHOX2B.06289	-0.0112880791192602	0.0186320674565801
PHOX2B.06290	-0.00269051524613904	0.580605611104292
PHOX2B.06291	-0.0039336571461816	0.456599690568808
PHOX2B.06292	-0.00975520175664312	0.0575994284241942
PHOX2B.06293	-0.0145169867636512	0.00309278259092185
PHOX2B.06294	-0.00604514511053526	0.171618254844834
PHOX2B.06295	0.00185383622635132	0.581476493074021
PHOX2B.06296	0.00472178838402434	0.212604409619901
PHOX2B.06297	-0.00602495266380459	0.273174462426723
PHOX2B.06298	-0.0136132368022585	0.0366074526606676
PHOX2B.06299	-0.0245416446742259	9.42747968980649e-05
PHOX2B.06300	-0.0185943225193031	0.00302711466064761
PHOX2B.06301	-0.00715647962418813	0.175758386821159
PHOX2B.06302	0.00525066608580782	0.196439678808826
PHOX2B.06303	-0.00143100962668897	0.689725888352161
PHOX2B.06304	-0.00200005809824209	0.578687186381735
PHOX2B.06305	0.00596579684188536	0.205930992697798
PHOX2B.06306	0.0126632964612398	0.00386459234293673
PHOX2B.06307	0.0117526837960708	0.0151189878371181
PHOX2B.06308	0.000807705414602436	0.812385952349135
PHOX2B.06311	-0.00111130420779172	0.702447716073848
PHOX2B.06312	0.0014090602177608	0.608883489762187
PHOX2B.06313	0.00267842351491979	0.386640032444748
PHOX2B.06315	0.000185822588475145	0.977397111772336
PHOX2B.06316	-0.00231348627620931	0.730642868394605
PHOX2B.06317	-0.000257815863061528	0.968644567991907
PHOX2B.06318	-0.00238401525663147	0.610385030030341
PHOX2B.06319	-0.000418968364718284	0.924776912554191
PHOX2B.06320	-0.00251526035196024	0.637107014886557
PHOX2B.06321	-0.00150535760674706	0.75830255398358
PHOX2B.06322	-0.00259786832907097	0.578028214844823
PHOX2B.06323	-0.00435689037998183	0.253048500292648
PHOX2B.06324	0.00395032880017261	0.286635348844074
PHOX2B.06325	0.0019072311530392	0.704587246657859
PHOX2B.06326	0.000480341710362523	0.929707776768353
PHOX2B.06327	-0.00711081661293023	0.163283702351228
PHOX2B.06328	-0.00371902881896065	0.393706716686228
PHOX2B.06329	0.000963483382498831	0.811945608392572
