bin,coeff,pval,fdr,Result,Construct
PHOX2B.08125,4.1075860033288e-4,0.932096747855905,0.962129122547639,NoChange,VPR
PHOX2B.08126,-0.00107151859430834,0.845108428346587,0.9128502937114051,NoChange,VPR
PHOX2B.08127,-0.0121336453101758,0.00726850365248769,0.04735145562156277,Depleted,VPR
PHOX2B.08128,-0.00978906435483243,0.0262718225531286,0.10386375615980369,NoChange,VPR
PHOX2B.08129,-0.00580005148774721,0.0882226191555974,0.2248230422915322,NoChange,VPR
PHOX2B.08130,0.00188613609119258,0.655767118008873,0.7938665147521526,NoChange,VPR
PHOX2B.08131,-0.00361403933856521,0.408841372903844,0.5936488911236418,NoChange,VPR
PHOX2B.08132,-0.0032721973553624,0.482743700634791,0.6586377503235383,NoChange,VPR
PHOX2B.08133,-0.00705180653679002,0.0364908914248716,0.12781925463113125,NoChange,VPR
PHOX2B.08134,9.9454396790605e-4,0.747732022503723,0.8541413476903978,NoChange,VPR
PHOX2B.08135,-4.02740764415411e-5,0.990515206056804,0.9950362304273488,NoChange,VPR
PHOX2B.08136,-0.00788038299721022,0.0404821245416247,0.1364884211108044,NoChange,VPR
PHOX2B.08137,-0.00839483652735121,0.0404553508136482,0.1364807003543754,NoChange,VPR
PHOX2B.08138,-0.00992595714079446,0.0090272061577217,0.05387650555873661,NoChange,VPR
PHOX2B.08139,-4.3318101817752e-4,0.907258944771526,0.948077943723941,NoChange,VPR
PHOX2B.08140,-0.00312105788463486,0.383766143790035,0.5704742864022837,NoChange,VPR
PHOX2B.08141,-0.00535772949999816,0.203613015453874,0.38583801217395297,NoChange,VPR
PHOX2B.08142,5.04356277216464e-5,0.991834495675382,0.9958230113974752,NoChange,VPR
PHOX2B.08143,0.00438354572289446,0.418705502116402,0.6017025102597398,NoChange,VPR
PHOX2B.08144,0.0121820946517673,0.0178045798887835,0.0814040331763667,NoChange,VPR
PHOX2B.08145,0.00835265619395224,0.115235112443034,0.2659504258052522,NoChange,VPR
PHOX2B.08146,0.00129148282017963,0.781141965689141,0.8737692237615928,NoChange,VPR
PHOX2B.08147,-0.00389487013603895,0.476555267196011,0.6533929436188318,NoChange,VPR
PHOX2B.08148,-0.0121684648012156,0.0509200201394177,0.15899279245625314,NoChange,VPR
PHOX2B.08149,-0.0159720543043343,0.0381698755758043,0.13143131132320005,NoChange,VPR
PHOX2B.08150,-0.0179839296539431,0.0178064974259587,0.0814040331763667,NoChange,VPR
PHOX2B.08151,-0.0126108583841361,0.083430608846879,0.21671482941074208,NoChange,VPR
PHOX2B.08152,-0.00746623149076316,0.261043601675894,0.4495365933584882,NoChange,VPR
PHOX2B.08153,-0.010693265180241,0.0717576682291715,0.19756709145710646,NoChange,VPR
PHOX2B.08154,-0.0101241324291276,0.0561209467347785,0.16900965104370624,NoChange,VPR
PHOX2B.08155,-0.00416666946864822,0.390314897218751,0.577141776781942,NoChange,VPR
PHOX2B.08156,2.8383992123491e-4,0.94851236636564,0.9719100610293199,NoChange,VPR
PHOX2B.08157,-0.00986255126942404,0.0825545044337443,0.21524149947700438,NoChange,VPR
PHOX2B.08158,-0.0135121649161702,0.00461420779297736,0.03632860967018877,Depleted,VPR
PHOX2B.08160,-0.0119452395940301,0.00617729382045755,0.04287535447672998,Depleted,VPR
PHOX2B.08162,-0.00438793159487207,0.110300169512474,0.25882777745706276,NoChange,VPR
PHOX2B.08163,-1.4587511761615e-4,0.965218286611722,0.9814467113073568,NoChange,VPR
PHOX2B.08164,0.0040330661200547,0.271314852619368,0.45964930405771365,NoChange,VPR
PHOX2B.08166,0.00440940480569525,0.328367850787539,0.5172345363632253,NoChange,VPR
PHOX2B.08167,-0.0129613748066451,0.0669909045019838,0.18939795367483941,NoChange,VPR
PHOX2B.08168,-0.0172481985596259,0.020724047027253,0.08936777680163795,NoChange,VPR
PHOX2B.08169,-0.0193939340087042,0.00808784820819853,0.05061866975512874,NoChange,VPR
PHOX2B.08170,-0.0118373635142595,0.0594383504537066,0.1756340308043032,NoChange,VPR
PHOX2B.08171,-0.01475686110143,0.0058572359624857,0.04166335899644762,Depleted,VPR
PHOX2B.08172,-0.0108918060656463,0.0198646530366686,0.08707682643556555,NoChange,VPR
PHOX2B.08173,-0.00584676950870728,0.274908190903469,0.463576653875034,NoChange,VPR
PHOX2B.08175,-0.00340923767414341,0.525748292392254,0.6956136348757892,NoChange,VPR
PHOX2B.08176,-0.00579451211758982,0.401091828336339,0.5867779411485081,NoChange,VPR
PHOX2B.08177,-0.00561702084196376,0.302100601121999,0.4923044584450584,NoChange,VPR
PHOX2B.08179,0.00844365451720429,0.0434214163293332,0.14307900836906629,NoChange,VPR
PHOX2B.08180,0.0030289568843434,0.456340155785754,0.6350841935325103,NoChange,VPR
PHOX2B.08181,-0.00159644170276648,0.737531434309104,0.8478544150650406,NoChange,VPR
PHOX2B.08182,-0.0114818254242212,0.0095421703264439,0.05575601480402563,NoChange,VPR
PHOX2B.08183,-0.00381851033013664,0.431591648733768,0.6136292417764667,NoChange,VPR
PHOX2B.08185,6.5396599017981e-4,0.881374795785223,0.9332761799478431,NoChange,VPR
PHOX2B.08186,0.0035319389808661,0.376123417984255,0.5635892900498821,NoChange,VPR
PHOX2B.08187,-0.00265511424838803,0.507670172207798,0.6803244081922435,NoChange,VPR
PHOX2B.08188,-0.00521696498456778,0.159989355052833,0.3296941531617493,NoChange,VPR
PHOX2B.08189,-0.00371990432113118,0.338936116041523,0.5273539650960375,NoChange,VPR
PHOX2B.08193,-0.00143479677104143,0.722060295610661,0.8394891265731355,NoChange,VPR
PHOX2B.08194,-0.00229669117029937,0.578245270250467,0.7381278070896178,NoChange,VPR
PHOX2B.08195,-1.2006621576353e-4,0.979889931804178,0.9891947781274929,NoChange,VPR
PHOX2B.08196,0.00278894179849476,0.570220481371279,0.732114941264637,NoChange,VPR
PHOX2B.08197,0.0124456897915976,0.0129456089172676,0.06743704804989267,NoChange,VPR
PHOX2B.08198,0.0169698196585749,3.4256065297792e-4,0.007720541509096706,Enriched,VPR
PHOX2B.08199,0.0190575492411595,4.46353718859742e-5,0.002385751464790162,Enriched,VPR
PHOX2B.08200,0.0119399622337389,0.0246432655388407,0.09971323244792732,NoChange,VPR
PHOX2B.08201,5.7372009114064e-4,0.857700139359814,0.9202229499058281,NoChange,VPR
PHOX2B.08202,0.0079767180535271,0.0411573118767827,0.138041260833421,NoChange,VPR
PHOX2B.08203,0.00872139440640748,0.0247360053132098,0.09998066470560296,NoChange,VPR
PHOX2B.08204,-0.00730893182356532,0.331728396766201,0.5205981587013119,NoChange,VPR
PHOX2B.08205,-0.0204648355212485,0.00527252848508372,0.0392750529425635,Depleted,VPR
PHOX2B.08206,-0.0221484076481872,0.00158299796804589,0.019086139163396843,Depleted,VPR
PHOX2B.08207,-0.00982513950018351,0.0434293515805406,0.14307900836906629,NoChange,VPR
PHOX2B.08208,-1.9185380185543e-4,0.970898706571263,0.9842510388972288,NoChange,VPR
PHOX2B.08209,0.00612569998022758,0.265780975372685,0.4545426860929961,NoChange,VPR
PHOX2B.08210,0.0107519541834119,0.0266527340193438,0.10475056897896273,NoChange,VPR
PHOX2B.08211,0.00648958881163559,0.0749191929638044,0.20322362756426618,NoChange,VPR
PHOX2B.08212,-0.00191702000578664,0.757359607446954,0.860240760397705,NoChange,VPR
PHOX2B.08213,-0.00211014670542557,0.724961385689985,0.8413858874934846,NoChange,VPR
PHOX2B.08214,-0.00590002018308556,0.375379489312947,0.5629514124096864,NoChange,VPR
PHOX2B.08215,-0.00343163506380148,0.47140363655423,0.6486163414593047,NoChange,VPR
PHOX2B.08216,-0.00934659557818427,0.0692177520755747,0.1931145258524918,NoChange,VPR
PHOX2B.08217,-0.00322574681252418,0.531866098242836,0.7008428619427112,NoChange,VPR
PHOX2B.08218,-0.00205624040527668,0.67731388484451,0.8090181839738964,NoChange,VPR
PHOX2B.08219,-0.00125651800487043,0.810235928471519,0.8927703387908819,NoChange,VPR
PHOX2B.08220,-0.00716813146721174,0.194881807944325,0.3756318271941294,NoChange,VPR
PHOX2B.08221,-0.012376380402353,0.142427380260832,0.3053606512951146,NoChange,VPR
PHOX2B.08222,-0.00530197277820941,0.51598989236796,0.6875616709218642,NoChange,VPR
PHOX2B.08223,3.0056892975764e-4,0.969683276881143,0.9839415718074558,NoChange,VPR
PHOX2B.08224,0.00622626314135765,0.117330342844978,0.2690778007949214,NoChange,VPR
PHOX2B.08225,-0.00562720927884069,0.45278292197336,0.6319913867089976,NoChange,VPR
PHOX2B.08226,-0.0141388109185883,0.0724023011741779,0.19858679392090817,NoChange,VPR
PHOX2B.08227,-0.0105829753094524,0.195956794665801,0.37701167478096986,NoChange,VPR
PHOX2B.08228,-0.019662213372083,0.0345802168876863,0.12357570060756773,NoChange,VPR
PHOX2B.08229,-0.0306914859438322,0.00122383216438869,0.016386025048096126,Depleted,VPR
PHOX2B.08230,-0.0386241806443838,8.70842971521414e-6,9.708738008501737e-4,Depleted,VPR
PHOX2B.08231,-0.0156652223822393,0.0171652173589148,0.07962661023387856,NoChange,VPR
PHOX2B.08233,0.0056900542947185,0.199217283670885,0.3805356408854613,NoChange,VPR
PHOX2B.08234,0.0183175159135284,4.2867354492506e-4,0.0087855158434387,Enriched,VPR
PHOX2B.08235,0.0167610127853749,2.2011988008787e-4,0.0059757544719309256,Enriched,VPR
PHOX2B.08236,0.0170438459068941,1.3617459656458e-4,0.004509401541286082,Enriched,VPR
PHOX2B.08237,0.0133476660519443,1.3392322436952e-4,0.004479196162262966,Enriched,VPR
PHOX2B.08238,0.00147193864711003,0.794413654606797,0.8821367560417972,NoChange,VPR
PHOX2B.08239,-0.00867302203883709,0.135819971115593,0.2964005450823518,NoChange,VPR
PHOX2B.08240,-0.0166843291122234,0.00258145407734631,0.02564811418565109,Depleted,VPR
PHOX2B.08241,-0.00981539749714474,0.0228869522633614,0.09516123886131096,NoChange,VPR
PHOX2B.08242,-0.00193053639556667,0.629858913216453,0.774608810539693,NoChange,VPR
PHOX2B.08243,-0.00313329839895547,0.573585078556899,0.7343553228217209,NoChange,VPR
PHOX2B.08244,0.00168842532355679,0.738158991219326,0.8483425750918006,NoChange,VPR
PHOX2B.08245,-0.00179933128984163,0.76093531191185,0.862117865485539,NoChange,VPR
PHOX2B.08246,-0.00320537582956328,0.497582700000405,0.6711627272226789,NoChange,VPR
PHOX2B.08247,-0.00876708857004743,0.167077539125123,0.3394021116858598,NoChange,VPR
PHOX2B.08248,-0.0131455713436062,0.0421988406203284,0.14050071652693708,NoChange,VPR
PHOX2B.08249,-0.00599303341757647,0.303366356469501,0.4933095662426551,NoChange,VPR
PHOX2B.08250,0.0027701940267671,0.583043968863431,0.7413506912487193,NoChange,VPR
PHOX2B.08251,-3.01868163501995e-5,0.99474979532576,0.9976892240650094,NoChange,VPR
PHOX2B.08252,-0.00676135951598922,0.232406143370496,0.41871664895332955,NoChange,VPR
PHOX2B.08253,-0.0199888717579089,4.4504547178465e-4,0.008956071509813118,Depleted,VPR
PHOX2B.08254,-0.0220558613754889,5.8644273658518e-4,0.01074012828051307,Depleted,VPR
PHOX2B.08257,-0.0125916225524256,0.0645423348677046,0.18469760552042505,NoChange,VPR
PHOX2B.08258,-0.00862589810317925,0.0936656471903905,0.23350784406155342,NoChange,VPR
PHOX2B.08259,0.00423746743262989,0.316917259616948,0.5058553052361889,NoChange,VPR
PHOX2B.08260,7.800004936759e-4,0.841186233367179,0.9106560686887577,NoChange,VPR
PHOX2B.08261,0.0061987640532511,0.165703028693228,0.3376037705697919,NoChange,VPR
PHOX2B.08262,0.00716526908487048,0.109225520232599,0.2571921113559213,NoChange,VPR
PHOX2B.08263,0.00534260265668855,0.22506970949837601,0.4103772350691959,NoChange,VPR
PHOX2B.08264,0.0094949615581141,0.0698838182237269,0.19424601207592584,NoChange,VPR
PHOX2B.08265,0.00970279158809358,0.108737407762588,0.25655059703980493,NoChange,VPR
PHOX2B.08266,0.0114540326807077,0.0775247422133548,0.20736504543089126,NoChange,VPR
PHOX2B.08267,-1.745631545999e-4,0.973679735389895,0.9860089225786535,NoChange,VPR
PHOX2B.08268,0.00482367551183801,0.349410443908302,0.5380470399151505,NoChange,VPR
PHOX2B.08269,0.00442796567021454,0.482872604640948,0.6587598766038973,NoChange,VPR
PHOX2B.08270,0.0121558908781598,0.0672056377277571,0.1897225367097758,NoChange,VPR
PHOX2B.08271,0.00787670360741023,0.189399188209119,0.3682933284210578,NoChange,VPR
PHOX2B.08272,0.0125583564008217,0.00429888622977749,0.03496608678043238,Enriched,VPR
PHOX2B.08273,0.00451420475907245,0.296968634844336,0.48645943710886647,NoChange,VPR
PHOX2B.08274,0.0025553141053947,0.664435938291901,0.7992635733027953,NoChange,VPR
PHOX2B.08275,0.0021339518793981,0.686944496871139,0.8150825046953355,NoChange,VPR
PHOX2B.08276,0.0112994733929915,0.0102386054471235,0.05833737611320146,NoChange,VPR
PHOX2B.08277,0.012265768582307,0.00142111666025911,0.01780174824682629,Enriched,VPR
PHOX2B.08278,0.0139333879639289,3.74949896710647e-5,0.0022001007448042634,Enriched,VPR
PHOX2B.08279,0.0082338346523551,0.00524256693273936,0.03915651934622614,Enriched,VPR
PHOX2B.08280,0.00389681260598878,0.211526953018609,0.39511167049961604,NoChange,VPR
PHOX2B.08281,-0.00267975928398948,0.522724054337753,0.6928911192684086,NoChange,VPR
PHOX2B.08282,-0.0070005056557021,0.121671567770482,0.27525887822318323,NoChange,VPR
PHOX2B.08283,-0.00626496741945098,0.251299026784781,0.4394054396614275,NoChange,VPR
PHOX2B.08284,-0.00552572470891419,0.321798809816361,0.5108640114447508,NoChange,VPR
PHOX2B.08285,-0.0076438391934517,0.334971186164621,0.5237213113529317,NoChange,VPR
PHOX2B.08286,-0.0104938697772239,0.0497451683408086,0.15659056476970284,NoChange,VPR
PHOX2B.08288,-0.0105321618627243,0.0401540149032076,0.13579283947954313,NoChange,VPR
PHOX2B.08289,-0.00688632922651497,0.110193831766718,0.25874654976218703,NoChange,VPR
PHOX2B.08290,0.00227150124781981,0.667486664953788,0.8017921039331749,NoChange,VPR
PHOX2B.08291,0.00478323334448552,0.366699295487982,0.5546090547567625,NoChange,VPR
PHOX2B.08292,0.00190942082531542,0.796061347065967,0.8832040009941063,NoChange,VPR
PHOX2B.08293,-0.0134874578492124,0.111018154841055,0.25995744687390226,NoChange,VPR
PHOX2B.08295,-0.00980502551656547,0.256775562275912,0.4447957041578699,NoChange,VPR
PHOX2B.08296,0.00248649346439055,0.56027474540352,0.7233837085562377,NoChange,VPR
PHOX2B.08297,-0.00892512256162285,0.280582186838781,0.4694053531917702,NoChange,VPR
PHOX2B.08298,-0.011456390728702,0.253906733217267,0.4419319629051161,NoChange,VPR
PHOX2B.08299,-0.00725912288845685,0.56024664719565,0.7233837085562377,NoChange,VPR
PHOX2B.08301,0.0184935881400454,1.9612292004823e-4,0.005568359239332004,Enriched,VPR
PHOX2B.08302,0.0129300305167441,0.0132322031210617,0.068024018688446,NoChange,VPR
PHOX2B.08303,0.00108946177552529,0.811168528776718,0.8932237932875672,NoChange,VPR
PHOX2B.08304,-0.00154314179465647,0.774712909518797,0.8698485286613967,NoChange,VPR
PHOX2B.08305,-0.00576437182527984,0.232576417073595,0.41888803691133325,NoChange,VPR
PHOX2B.08306,-0.00317351231994337,0.58037593139789,0.7393636551205085,NoChange,VPR
PHOX2B.08307,-0.00468521125654698,0.232516154556681,0.4188697245126981,NoChange,VPR
PHOX2B.08308,0.00763098847863979,0.0822233685759096,0.21467022274344272,NoChange,VPR
PHOX2B.08309,0.00551378025305,0.143880989203393,0.30721677508278106,NoChange,VPR
PHOX2B.08310,0.0043340207679582,0.254711513337576,0.44285983532714845,NoChange,VPR
PHOX2B.08311,7.7654490334365e-4,0.871816369312945,0.9279159053781457,NoChange,VPR
PHOX2B.08312,0.00303428525969778,0.516833752460201,0.6882473994578708,NoChange,VPR
PHOX2B.08313,0.00618706720486148,0.179870070375557,0.3568698678438705,NoChange,VPR
PHOX2B.08314,9.2977002665991e-4,0.753661067201236,0.857725483313862,NoChange,VPR
PHOX2B.08315,0.00374054117386375,0.2956158571625,0.48539486492241807,NoChange,VPR
PHOX2B.08316,-0.00225026356769877,0.540782343729958,0.7084608800780328,NoChange,VPR
PHOX2B.08317,0.0012749759300503,0.711421910598133,0.831791135491336,NoChange,VPR
PHOX2B.08318,-0.00211695139432369,0.542034571198971,0.7094891092200988,NoChange,VPR
PHOX2B.08319,8.815019445301e-4,0.827716337277451,0.9031196923306376,NoChange,VPR
PHOX2B.08320,0.00288412752444402,0.519199372698084,0.6900787720259147,NoChange,VPR
PHOX2B.08321,0.00677175745299924,0.178815328904938,0.3557374191383867,NoChange,VPR
PHOX2B.08323,0.00320643306476627,0.55581310708188,0.7201795056412587,NoChange,VPR
PHOX2B.08324,-5.7823141512394e-4,0.912701696551369,0.9516248189680493,NoChange,VPR
PHOX2B.08325,0.00244084273959193,0.680149931901003,0.8106720050548243,NoChange,VPR
PHOX2B.08326,0.00507090927933504,0.361850633140613,0.5504504044025602,NoChange,VPR
PHOX2B.08329,0.00800980679068434,0.148065919055108,0.3132329366677509,NoChange,VPR
PHOX2B.08330,0.0037515657186943,0.046982441033625,0.1508326668084682,NoChange,VPR
PHOX2B.08331,0.0157456597109848,0.023185472321725,0.09606383073621372,NoChange,VPR
PHOX2B.08332,0.0208453408663147,6.7121402221838e-4,0.0114322054026064,Enriched,VPR
PHOX2B.08333,0.0198570171732477,7.78538022285185e-5,0.003319794420611375,Enriched,VPR
PHOX2B.08334,0.0172095147868019,1.25114921608886e-5,0.0012094201352979192,Enriched,VPR
PHOX2B.08335,0.0111606970562346,0.007274267037553,0.047370548157709816,Enriched,VPR
PHOX2B.08336,0.0111687238457801,0.00771975751977652,0.048937644049743274,Enriched,VPR
PHOX2B.08337,0.00315384240547685,0.43908834658821,0.6200987877425,NoChange,VPR
PHOX2B.08339,0.00557150964496611,0.173323738541467,0.34829282379583665,NoChange,VPR
PHOX2B.08340,-6.30142666800185e-6,0.998888164939575,0.9993211167299525,NoChange,VPR
PHOX2B.08341,0.00689263916145011,0.107950656464115,0.25552141939835743,NoChange,VPR
PHOX2B.08342,0.0115240716162275,0.0133198590664792,0.06816438533557606,NoChange,VPR
PHOX2B.08343,-0.00137854160577043,0.858518686255833,0.9207341749667348,NoChange,VPR
PHOX2B.08344,-0.00232157270534826,0.757697011417561,0.8603717021822593,NoChange,VPR
PHOX2B.08345,-0.0101520781545389,0.157963545649562,0.3269337096407952,NoChange,VPR
PHOX2B.08346,7.6951838272538e-4,0.851745029897465,0.9171752823551389,NoChange,VPR
PHOX2B.08347,-0.00401535585959121,0.331219006690162,0.52002548624944,NoChange,VPR
PHOX2B.08348,-0.00644277078036227,0.112578958027868,0.2617393404605219,NoChange,VPR
PHOX2B.08349,-0.00759830442751304,0.0553231290536288,0.16759143366795343,NoChange,VPR
PHOX2B.08350,-0.00855190163450206,0.0149218990109177,0.07285196200831852,NoChange,VPR
PHOX2B.08351,-0.00410874667080079,0.366615269895629,0.5545321235948447,NoChange,VPR
PHOX2B.08352,0.00524568519959866,0.236712453993101,0.4236907169139065,NoChange,VPR
PHOX2B.08353,0.0072587097460669,0.138879592030915,0.3009147061322655,NoChange,VPR
PHOX2B.08354,0.0102340659202803,0.0100862285058731,0.057784172423335334,NoChange,VPR
PHOX2B.08355,0.00936145379351838,0.0391290524168098,0.13351461815268523,NoChange,VPR
PHOX2B.08356,0.00682973175538518,0.087877534833539,0.22432850175870442,NoChange,VPR
PHOX2B.08357,-0.00119624435563656,0.767849327216253,0.8658043489338142,NoChange,VPR
PHOX2B.08359,-0.00800155347300977,0.0581765533128667,0.17320553468502972,NoChange,VPR
PHOX2B.08361,-0.010303696961564,0.0461852612788514,0.1489885286776439,NoChange,VPR
PHOX2B.08362,-0.00229452437430117,0.659139902192833,0.7962933354393111,NoChange,VPR
PHOX2B.08363,0.00276048316513149,0.680663232143953,0.8106720050548243,NoChange,VPR
PHOX2B.08364,0.00238423908306605,0.689619261642516,0.8172942106395732,NoChange,VPR
PHOX2B.08366,-0.00281583083540796,0.680706589426529,0.8106720050548243,NoChange,VPR
PHOX2B.08368,0.00429060222838441,0.269275859819471,0.45780575034077875,NoChange,VPR
PHOX2B.08369,0.0101587854160907,0.00442186795556976,0.03554849876465194,Enriched,VPR
PHOX2B.08370,0.00844748885745694,0.0576428469607179,0.17204378542282445,NoChange,VPR
PHOX2B.08372,0.00457624972461149,0.290058827669036,0.47997761479411133,NoChange,VPR
PHOX2B.08374,0.00392974063837948,0.411294374976911,0.5952982372112587,NoChange,VPR
PHOX2B.08375,0.00187788801653833,0.613153014682583,0.7622478341166247,NoChange,VPR
PHOX2B.08376,0.0049236500411058,0.298757854490367,0.48871442831286394,NoChange,VPR
PHOX2B.08377,0.00276019043096742,0.55334461724491,0.7184328890696831,NoChange,VPR
PHOX2B.08378,-1.3524252694998e-4,0.977890927138776,0.9879935944019909,NoChange,VPR
PHOX2B.08379,-0.00263786305828033,0.569646987619999,0.7317026195365708,NoChange,VPR
PHOX2B.08380,-0.00368369192593719,0.347616185559442,0.5361233488066539,NoChange,VPR
PHOX2B.08381,0.00372453450339048,0.287513872599427,0.47699768964433525,NoChange,VPR
PHOX2B.08382,0.00773182472653084,0.0118742529260057,0.0640351924158637,NoChange,VPR
PHOX2B.08383,-0.00194529049451641,0.77403810872855,0.8696463691930084,NoChange,VPR
PHOX2B.08384,-0.00264129097516997,0.671070140795661,0.8042934110604055,NoChange,VPR
PHOX2B.08385,-0.0157153013155623,0.0155587613078118,0.07486326531747091,NoChange,VPR
PHOX2B.08386,-0.019342313116919,0.011124997671753,0.06122898537470012,NoChange,VPR
PHOX2B.08387,-0.0173005954123064,0.0235581399006613,0.09705907207656048,NoChange,VPR
PHOX2B.08388,-0.00182689674946685,0.806698096163834,0.890537154454798,NoChange,VPR
PHOX2B.08389,0.0154467545208129,3.62544332967876e-5,0.002171178475360961,Enriched,VPR
PHOX2B.08390,0.0125164543824119,0.023434911694741,0.09669816385784448,NoChange,VPR
PHOX2B.08393,0.00592656710904057,0.442708853962388,0.6232917827544338,NoChange,VPR
PHOX2B.08394,-0.00234633798792547,0.671290994815421,0.8043851609557384,NoChange,VPR
PHOX2B.08395,2.3586733197787e-4,0.956144091818759,0.976474920737916,NoChange,VPR
PHOX2B.08396,-0.00914137982866352,0.0136381393705815,0.06896872283050479,NoChange,VPR
PHOX2B.08397,-0.00941901628469717,0.0060257313600484,0.04233962417398714,Depleted,VPR
PHOX2B.08398,-0.00720253164914626,0.113546296406537,0.2631853854056176,NoChange,VPR
PHOX2B.08399,-0.00367571320700241,0.322929535663612,0.5119307386750483,NoChange,VPR
PHOX2B.08400,7.5881285331612e-4,0.88920751871509,0.9380445998227924,NoChange,VPR
PHOX2B.08401,-4.301407891465e-4,0.929356227638416,0.9602486373059766,NoChange,VPR
PHOX2B.08402,0.00599573408281604,0.212325761811763,0.39575609839256715,NoChange,VPR
PHOX2B.08403,0.00585002088443478,0.0708561569373992,0.1959853642845066,NoChange,VPR
PHOX2B.08404,0.00584886091019396,0.0751155509597788,0.20342629290694425,NoChange,VPR
PHOX2B.08405,0.00129209812427628,0.71312123153386,0.8326718583257046,NoChange,VPR
PHOX2B.08406,-3.0426993721686e-4,0.93642909415186,0.9649509198895809,NoChange,VPR
PHOX2B.08407,-0.00776295346253776,0.185127142359421,0.3634516555149797,NoChange,VPR
PHOX2B.08408,-0.00551987154695517,0.349168641537151,0.5377737329550355,NoChange,VPR
PHOX2B.08409,-0.0084919758905423,0.355960225561574,0.5448716569396981,NoChange,VPR
PHOX2B.08410,-0.0104891059277734,0.314611030687092,0.5038054453873637,NoChange,VPR
PHOX2B.08411,-0.0137342794043824,0.298952908024197,0.4888527149732306,NoChange,VPR
PHOX2B.08413,-0.00103415097870264,0.914763122350498,0.9527049694879104,NoChange,VPR
PHOX2B.08415,0.0111650363534401,0.00202618488281141,0.022189842694993585,Enriched,VPR
PHOX2B.08416,0.00883523599109094,0.0463922222689104,0.14945427335831027,NoChange,VPR
PHOX2B.08417,-0.00979513923948225,0.109072420983925,0.25701354612037486,NoChange,VPR
PHOX2B.08418,-0.00720053461219659,0.282273677842117,0.4714334080249398,NoChange,VPR
PHOX2B.08419,-0.00352003199551436,0.587335092950063,0.7443137897464154,NoChange,VPR
PHOX2B.08420,0.0150528160345186,9.1576179999107e-4,0.013930120089063875,Enriched,VPR
PHOX2B.08421,0.00791089951869097,0.0980023048546512,0.24027159420676322,NoChange,VPR
PHOX2B.08422,-4.0964395368201e-4,0.942264559360072,0.9683307790670582,NoChange,VPR
PHOX2B.08426,-0.00824193515888179,0.125709949741042,0.28076153103800405,NoChange,VPR
PHOX2B.08427,0.00196179661352021,0.732013301827759,0.8449377723954732,NoChange,VPR
PHOX2B.08428,0.00587332401151634,0.188150442326312,0.3667782384741576,NoChange,VPR
PHOX2B.08429,0.0105801995053107,0.0189246060034415,0.0847325799720354,NoChange,VPR
PHOX2B.08430,-0.00500556010968739,0.298352333558348,0.48824210530347917,NoChange,VPR
PHOX2B.08431,-0.00746994089646866,0.111779889569724,0.26083322449216434,NoChange,VPR
PHOX2B.08432,-0.0124369359799773,0.00177830425044247,0.02046452037458839,Depleted,VPR
PHOX2B.08433,-0.00365382005755451,0.336734813788827,0.5254199939470445,NoChange,VPR
PHOX2B.08434,-0.00705142511528102,0.0856490310032671,0.2202196718123671,NoChange,VPR
PHOX2B.08435,-0.00708558449300552,0.0742344973214753,0.20195599458386718,NoChange,VPR
PHOX2B.08436,-0.0100113788373332,0.00219891678060987,0.023150580082145506,Depleted,VPR
PHOX2B.08437,-0.00475727123714127,0.181311570091475,0.3589234455834144,NoChange,VPR
PHOX2B.08438,-0.0110476100795499,0.0119498364452541,0.06425630703343546,NoChange,VPR
PHOX2B.08439,-0.00764187097922243,0.0995239986370099,0.24254442279316768,NoChange,VPR
PHOX2B.08440,-0.0134717597685801,0.0275058707898143,0.10717163961278298,NoChange,VPR
PHOX2B.08441,-0.00547168559221563,0.346839240408837,0.5354777823266663,NoChange,VPR
PHOX2B.08442,-0.0118630551202876,0.0590675329830921,0.1749223223085265,NoChange,VPR
PHOX2B.08443,-0.00616705487764911,0.24699356350857,0.43478666974250696,NoChange,VPR
PHOX2B.08444,-0.0123401700666882,0.0596158767655336,0.17593305604959789,NoChange,VPR
PHOX2B.08445,-0.00728254283901551,0.179009706022144,0.35594415332226925,NoChange,VPR
PHOX2B.08446,-0.0107753652580469,0.0748164877986403,0.20305495852339228,NoChange,VPR
PHOX2B.08447,0.00161666939164963,0.803269627571843,0.8876092230662038,NoChange,VPR
PHOX2B.08448,0.00438067899852284,0.484831383590555,0.6604877600358868,NoChange,VPR
PHOX2B.08449,0.00876662210769965,0.0513701811194047,0.15994480336246597,NoChange,VPR
PHOX2B.08450,-0.00270426256649288,0.428481368927545,0.6108169749019977,NoChange,VPR
PHOX2B.08451,-2.0722871953117e-4,0.961406519023588,0.9794457031758429,NoChange,VPR
PHOX2B.08452,-0.00479269035393605,0.286122337686918,0.47586497562674296,NoChange,VPR
PHOX2B.08453,-0.00510543403632568,0.222269202305351,0.4068083473954673,NoChange,VPR
PHOX2B.08454,-0.0177441186542735,0.00168759335912967,0.01995810150365397,Depleted,VPR
PHOX2B.08455,-0.00548488965655972,0.405230646957284,0.5902736075679128,NoChange,VPR
PHOX2B.08456,-0.00836835832306914,0.220519605810928,0.4047370806685768,NoChange,VPR
PHOX2B.08457,0.00702354663246789,0.200527614750332,0.3819433674192689,NoChange,VPR
PHOX2B.08458,0.0051365144801868,0.33589647456944,0.5246284434692019,NoChange,VPR
PHOX2B.08459,0.00903617893966308,0.0660375882288469,0.18765447543772415,NoChange,VPR
