Gene,pvalue,estimate,fdr,Result,Construct
Region_400,2.1999113499358743e-6,0.02078602656520258,4.850536244736659e-5,Enriched,VPR
Region_401,0.04989517845529649,0.02739940227984663,0.08230883453209495,NoChange,VPR
Region_402,1.12696968601424e-7,0.025710004375569695,4.4213865977028545e-6,Enriched,VPR
Region_403,8.780827232428889e-4,0.02309901427800567,0.0036920315433096353,Enriched,VPR
Region_404,4.947499043306768e-7,0.03554222828017403,1.490846378383106e-5,Enriched,VPR
Region_405,0.005376515114279672,-0.02091396692263909,0.014316778956664259,Depleted,VPR
Region_406,1.73388850915693e-7,0.034588820354982563,6.269740849111458e-6,Enriched,VPR
Region_407,0.018329460189328597,0.008761272984661636,0.03807095477272954,Enriched,VPR
Region_408,0.7230639211033023,-0.002376060177059741,0.7689997466792767,NoChange,VPR
Region_409,0.49209439133202754,0.004200822744593426,0.558159761310104,NoChange,VPR
Region_410,0.016719313609796036,-0.010690302772899023,0.03531369042816733,Depleted,VPR
Region_411,0.9108225299585413,4.435883812619602e-4,0.927233746714551,NoChange,VPR
Region_412,0.29841490079919414,-0.014681568294444561,0.3645500950303669,NoChange,VPR
Region_413,0.057134292179751245,-0.01193760475421076,0.09173960946801976,NoChange,VPR
Region_414,0.0042750886411343425,-0.0251231659027952,0.012191419973455665,Depleted,VPR
Region_415,0.024365967082335484,0.010605449583259766,0.04744465222031578,Enriched,VPR
Region_416,0.00362685848797803,0.04065837094864333,0.010965485194421871,Enriched,VPR
Region_417,0.006410783740566084,-0.017634581516052957,0.016354279963640396,Depleted,VPR
Region_418,0.13437098180035525,-0.009984914245435138,0.18891347985617596,NoChange,VPR
Region_419,0.2657695674879921,0.008695731610980377,0.3323038575506844,NoChange,VPR
Region_420,0.03181620734913328,-0.026374623935917062,0.05893822017134525,NoChange,VPR
Region_421,1.8482485886343276e-5,-0.0193544283916912,2.1984430580597792e-4,Depleted,VPR
Region_422,0.2835876088071055,-0.02334863208358066,0.3502229485814527,NoChange,VPR
Region_423,0.027626323547698894,0.017515087935766605,0.052356806052662054,NoChange,VPR
Region_424,0.03876137815471724,-0.009775915595144055,0.06830465078336137,NoChange,VPR
Region_425,0.5767284204143545,0.002336490008986982,0.6381425851341205,NoChange,VPR
Region_426,0.035773809231739215,-0.011622623441747216,0.06457108583614035,NoChange,VPR
Region_427,0.7689258316302258,-0.0018867569927503885,0.8092071615759302,NoChange,VPR
Region_428,0.9717846167514482,-3.674843368391174e-4,0.9793098964182081,NoChange,VPR
Region_429,0.2446664358151852,-0.005294689804191412,0.31195833283064517,NoChange,VPR
Region_430,4.30951119874023e-4,-0.031665028196556776,0.002201015889074106,Depleted,VPR
Region_431,0.18566435644028859,-0.010908756567386844,0.2475524752537181,NoChange,VPR
Region_432,0.010101171350512353,-0.0239511807552469,0.023904342672416666,Depleted,VPR
Region_433,0.21179225334737298,-0.012480165829399705,0.2758792464351948,NoChange,VPR
Region_434,3.267347176860998e-5,0.030763692654111503,3.281868719869269e-4,Enriched,VPR
Region_435,7.5246501237898e-8,0.036693832827906996,3.4011418559529902e-6,Enriched,VPR
Region_436,0.051300013074379536,-0.03433642200716104,0.08431856694407108,NoChange,VPR
Region_437,0.042333751781147316,-0.009043364208908774,0.07275610572273228,NoChange,VPR
Region_438,0.010776590695169052,-0.02247084432632973,0.025173224776312203,Depleted,VPR
Region_439,0.02789127339890072,-0.012153509383685736,0.05252856490126302,NoChange,VPR
Region_440,0.09544724259645472,0.017655171886337983,0.14121817889884625,NoChange,VPR
Region_441,0.005238687654416367,-0.02181996341965785,0.014094564403548799,Depleted,VPR
Region_442,4.6679981650580465e-4,0.024435993724481218,0.002295492184898165,Enriched,VPR
Region_443,0.5643197985856054,0.0032971133323699445,0.6259449054250151,NoChange,VPR
Region_444,0.08252872378918673,0.011122993236197852,0.12496811776453066,NoChange,VPR
Region_445,3.5130164755047113e-4,-0.01843383049608208,0.0018791520081989698,Depleted,VPR
Region_446,3.53397608588969e-6,-0.03966889093176793,6.797264641796339e-5,Depleted,VPR
Region_447,0.019974989500250076,0.016117570675369102,0.04021690536353245,Enriched,VPR
Region_448,0.3675836327448029,-0.005164256297851281,0.438963809777149,NoChange,VPR
Region_449,0.05742695865396245,0.010991242867132324,0.09188313384633992,NoChange,VPR
Region_450,0.7009923038762131,-0.0013182696912411385,0.7499373286439014,NoChange,VPR
Region_451,0.0011810270557612189,0.020544098997076415,0.0046218547983036444,Enriched,VPR
Region_452,0.32742819036273024,-0.00550393257862792,0.39677625212856316,NoChange,VPR
Region_453,0.0010551964898720925,-0.020846028837795853,0.004239545008197208,Depleted,VPR
Region_454,0.031764417304098534,-0.02112906060340302,0.05893822017134525,NoChange,VPR
Region_455,0.3242571208900313,-0.02237067807503165,0.3939898350599305,NoChange,VPR
Region_456,0.0027582628736059407,-0.0365914736685071,0.008718425306782414,Depleted,VPR
Region_457,0.0026230516746146883,0.015833555932330552,0.008560428569861655,Enriched,VPR
Region_458,4.471643738387026e-5,-0.037611190407416964,4.1673875664967753e-4,Depleted,VPR
Region_459,0.01722163050062398,-0.03127737868898559,0.03603785641797241,Depleted,VPR
Region_461,9.932260573309562e-4,-0.014433672140794364,0.004026351371422352,Depleted,VPR
Region_462,4.805817674370488e-5,-0.013109455035446112,4.2788884919710653e-4,Depleted,VPR
Region_463,6.315061186480179e-4,-0.07682229869710139,0.0028587938833573028,Depleted,VPR
Region_464,0.032834712630646384,-0.02827573289610279,0.060330447597773035,NoChange,VPR
Region_465,0.9798782200429068,2.490922707054091e-4,0.9842332343542086,NoChange,VPR
Region_466,0.6216937366052935,-0.005029488961009254,0.6763070251398139,NoChange,VPR
Region_467,0.26252413030723504,0.00742960246429756,0.3296136302746395,NoChange,VPR
Region_468,0.00850304260650131,-0.017577508865446557,0.0209448242950332,Depleted,VPR
Region_469,0.00492783555565717,-0.022781030038286985,0.013460906761941812,Depleted,VPR
Region_470,0.8145833422224056,0.001283257295732202,0.8444763089094663,NoChange,VPR
Region_471,7.401049684326644e-4,-0.02530659775652482,0.0032636823973811154,Depleted,VPR
Region_472,6.123399060771878e-9,-0.027125311422299375,4.32208332384854e-7,Depleted,VPR
Region_473,0.0020080093914376053,0.02603348653110552,0.006928398816257997,Enriched,VPR
Region_474,0.6385516617015163,-0.0033832392261333773,0.6938109401179937,NoChange,VPR
Region_475,0.0020643708925261765,-0.024570638104541097,0.007068906389559332,Depleted,VPR
Region_476,0.15920198675768948,-0.006760627362503609,0.21972304737244472,NoChange,VPR
Region_477,7.196205965540118e-6,-0.02053850197632457,1.0664541299751258e-4,Depleted,VPR
Region_478,0.014054530396453425,-0.014461559483612156,0.0307634273084598,Depleted,VPR
Region_479,0.11375366489609505,-0.009576056762711695,0.1650614976983466,NoChange,VPR
Region_480,0.10335308172687743,0.012418172666053122,0.1509389109549228,NoChange,VPR
Region_481,4.116127746180089e-4,-0.01831499477062125,0.002150855192223584,Depleted,VPR
Region_482,7.811093551273077e-4,-0.028557804197227143,0.003362489795405172,Depleted,VPR
Region_483,0.03561587682888368,-0.02204485265575073,0.06457108583614035,NoChange,VPR
Region_484,4.1733400718602624e-4,-0.01552050528686415,0.002163409813550647,Depleted,VPR
Region_485,0.01039252523506462,-0.02921828303606034,0.02440218912337251,Depleted,VPR
Region_486,0.003933002223046173,-0.013629444931495637,0.011544025252910888,Depleted,VPR
Region_487,1.6065251730469768e-5,-0.024688164884920944,2.0195396699550005e-4,Depleted,VPR
Region_488,0.00928827094771363,0.018087516192885875,0.02236437348056162,Enriched,VPR
Region_489,3.118405971314363e-5,-0.023656125566738975,3.167459548391218e-4,Depleted,VPR
Region_490,8.709345915723053e-14,-0.02951070190157756,1.5746497415627282e-11,Depleted,VPR
Region_491,0.04877201418253635,-0.00962213665846723,0.08060310936199791,NoChange,VPR
Region_492,0.0032386355361602136,-0.011981727613807232,0.009924496693860451,Depleted,VPR
Region_493,8.648132498076754e-5,-0.013104060746793624,6.514953683842588e-4,Depleted,VPR
Region_494,8.19247832624048e-39,-0.03544371964002422,7.406000406921394e-36,Depleted,VPR
Region_495,3.5018763934078718e-9,-0.02888404825857187,2.877905690582469e-7,Depleted,VPR
Region_496,0.039340216595219864,-0.008264794508025357,0.06865551313142618,NoChange,VPR
Region_497,0.07578337858645469,-0.007759228436659545,0.11710799015752998,NoChange,VPR
Region_498,2.151131751383065e-5,-0.032177401609649395,2.4007692632719638e-4,Depleted,VPR
Region_499,7.963750941650998e-6,-0.03863165642024307,1.1427350557543655e-4,Depleted,VPR
Region_500,9.090731386292865e-4,0.022555969543537373,0.003740164320796386,Enriched,VPR
Region_501,0.49133929307046,-0.0029502678239172074,0.5580034182609244,NoChange,VPR
Region_502,0.21766292298412376,0.013068003976000721,0.28149825805099843,NoChange,VPR
Region_503,0.29738379807291426,-0.005379631762749914,0.36378207504453924,NoChange,VPR
Region_504,9.150614631222313e-5,-0.021710332894396295,6.773454119767896e-4,Depleted,VPR
Region_505,0.4801284425405273,-0.008170919081365496,0.5480253940109049,NoChange,VPR
Region_506,6.022055246855521e-4,-0.012968761366249226,0.0027494636076552483,Depleted,VPR
Region_507,0.012038805041343633,-0.030456686205663285,0.027728318117779472,Depleted,VPR
Region_508,0.06360883943415338,-0.012233990707262261,0.10035321265004303,NoChange,VPR
Region_509,2.250100487762712e-4,-0.05038855226717667,0.0013294711378676416,Depleted,VPR
Region_511,0.0038747269548893588,-0.009836073555734683,0.0115222143658552,Depleted,VPR
Region_512,6.809196901051892e-8,-0.021313326042202513,3.2397442097636373e-6,Depleted,VPR
Region_513,2.4757078102113314e-6,0.025729987300373496,5.15751593354654e-5,Enriched,VPR
Region_514,5.701234215416216e-7,-0.0424035492299922,1.6625534615278253e-5,Depleted,VPR
Region_515,0.9470630918213637,8.292166819563459e-4,0.9598038509041624,NoChange,VPR
Region_516,0.09666659039780043,-0.00906656495268388,0.14255562433868121,NoChange,VPR
Region_517,0.09132791412870958,0.017447988575122555,0.13623834054843806,NoChange,VPR
Region_518,0.013335810020285452,-0.02375456566190995,0.02953881133409665,Depleted,VPR
Region_519,0.04694212650636124,-0.021126212462685916,0.07829461690359882,NoChange,VPR
Region_520,8.571343649695906e-8,-0.019384209458348928,3.689759361583381e-6,Depleted,VPR
Region_521,0.7724092287502904,0.0022739677109537377,0.8119278404537936,NoChange,VPR
Region_522,0.16978919621493882,-0.006300030624857149,0.23028747012726894,NoChange,VPR
Region_523,0.05508867960101498,0.023873884156171612,0.08924760996293467,NoChange,VPR
Region_524,1.5194415841043232e-5,-0.03225753622903351,1.9622502743290118e-4,Depleted,VPR
Region_525,2.9827864184997604e-8,-0.027578430823504557,1.5861405425434022e-6,Depleted,VPR
Region_526,0.7272626438866173,-0.003815872726355981,0.7725563220605194,NoChange,VPR
Region_527,0.012085129799120698,-0.015078138057102342,0.027728318117779472,Depleted,VPR
Region_528,7.587151679543393e-4,0.026396289491369705,0.0033134227624672594,Enriched,VPR
Region_529,0.19722589215528716,-0.011468585933805522,0.26104276209133176,NoChange,VPR
Region_530,1.9229784619893827e-17,-0.014587485669303199,5.794575098794673e-15,Depleted,VPR
Region_531,1.6308229635698566e-5,-0.018312496335949023,2.0195396699550005e-4,Depleted,VPR
Region_532,0.002924522368342222,-0.02349169599199404,0.009116442141315064,Depleted,VPR
Region_533,0.025921745528802775,-0.009590321816366655,0.049857995655399376,Depleted,VPR
Region_534,0.3578046849341752,-0.005617810265224076,0.42898598830304296,NoChange,VPR
Region_535,0.021008149337102128,-0.007930459792357689,0.04180311755597716,Depleted,VPR
Region_536,0.04609340912471197,-0.030282590822253434,0.07730694220545384,NoChange,VPR
Region_537,1.3318449719261983e-14,-0.019633434444163458,3.0099696365532083e-12,Depleted,VPR
Region_538,0.0017538470503559618,-0.022094400803410606,0.0061452625330301915,Depleted,VPR
Region_539,0.01848305064576594,-0.010183518942319218,0.03815080471405611,Depleted,VPR
Region_540,0.11492143668177357,0.012021566620219741,0.16622236601651727,NoChange,VPR
Region_541,0.0036975481635688544,-0.029431235401515835,0.01114194513288748,Depleted,VPR
Region_542,5.546741324414407e-4,-0.019991689353249808,0.0026115907069117835,Depleted,VPR
Region_543,0.12146249690281011,-0.020467762752437266,0.174566132273673,NoChange,VPR
Region_544,0.06475058462106664,0.014605165063861569,0.10179917999555521,NoChange,VPR
Region_546,0.333632249269569,0.00941053033561651,0.4037530834534008,NoChange,VPR
Region_547,8.581995054572676e-4,-0.018285538229078226,0.0036423115161191076,Depleted,VPR
Region_548,0.05583447917219361,-0.011999997662396823,0.0902940414519911,NoChange,VPR
Region_549,0.6176810165273592,-0.0073341325830984195,0.6727513722177503,NoChange,VPR
Region_550,0.8026109730889746,-0.001414141046128551,0.8349370767231681,NoChange,VPR
Region_551,0.4958265693544312,0.003426377835277486,0.5616882439804584,NoChange,VPR
Region_552,0.15242793399792878,-0.007794525659331574,0.2119920805140425,NoChange,VPR
Region_553,0.0010754151177443643,-0.01294632104803023,0.004284150486891664,Depleted,VPR
Region_554,0.4727558577460607,-0.005190604167754001,0.5402924088526407,NoChange,VPR
Region_555,0.022101326981332457,-0.018713381072734375,0.04337407853359031,Depleted,VPR
Region_556,0.019067703604191966,-0.025746590429580166,0.03899819922667316,Depleted,VPR
Region_557,2.1453904070958873e-9,-0.029115010086233534,1.9394329280146822e-7,Depleted,VPR
Region_558,0.7168950994325209,-0.0028793069811706338,0.764237228640329,NoChange,VPR
Region_559,0.003236536069576156,-0.017189799584950875,0.009924496693860451,Depleted,VPR
Region_560,0.5160070509922701,-0.0034226607571398167,0.5816338829139802,NoChange,VPR
Region_561,6.2153853108441394e-9,-0.019730977549214036,4.32208332384854e-7,Depleted,VPR
Region_562,3.2421721935127074e-12,-0.01961593680806986,4.884872771559145e-10,Depleted,VPR
Region_563,5.667070754289546e-6,-0.04573109036229598,8.967769806708892e-5,Depleted,VPR
Region_564,2.1068214307241224e-10,-0.021394277562274626,2.720809390535152e-8,Depleted,VPR
Region_565,8.898986380436293e-4,-0.01759516737479291,0.0037072275059513403,Depleted,VPR
Region_566,0.002706848328486505,-0.01132512656163338,0.00867727265585745,Depleted,VPR
Region_567,0.08512644499899741,-0.009700021386596152,0.12761908172320674,NoChange,VPR
Region_568,0.026576870432638074,-0.015586273230419506,0.05079384962178609,NoChange,VPR
Region_569,0.43592789232190987,0.0060334429055514055,0.503824694182044,NoChange,VPR
Region_570,0.21612520419647452,0.008697590435167109,0.27991000658110743,NoChange,VPR
Region_571,0.015572659308161922,-0.014295791427691128,0.03359829120424434,Depleted,VPR
Region_572,0.8661348081852538,0.002255622152392171,0.8938194824194857,NoChange,VPR
Region_573,0.39040387649988567,0.006259275034742342,0.46013703305853537,NoChange,VPR
Region_574,0.7162113309906145,-0.00365925536652211,0.764237228640329,NoChange,VPR
Region_575,0.34635148407093963,-0.0037933473182851984,0.4174689888001726,NoChange,VPR
Region_576,0.01848457131057143,-0.0828723814498404,0.03815080471405611,Depleted,VPR
Region_577,5.753657619348625e-6,-0.028800129670199022,8.967769806708892e-5,Depleted,VPR
Region_578,2.4110343809903068e-5,-0.040067350633173314,2.6580183907502894e-4,Depleted,VPR
Region_579,8.197225742481804e-4,-0.0288934783461045,0.0035016845538092998,Depleted,VPR
Region_580,0.26523630255882014,-0.006240245533176574,0.3320964231484396,NoChange,VPR
Region_581,0.08333034631081107,-0.01443667094980949,0.12576065620195861,NoChange,VPR
Region_582,2.807058039856732e-5,-0.022861428781990913,2.916759158655731e-4,Depleted,VPR
Region_583,0.7884276949007705,-0.00211623105596855,0.8239753019541,NoChange,VPR
Region_584,0.04652249676357473,-0.017252961763486237,0.07773835952596937,NoChange,VPR
Region_585,0.042304632550732614,0.014183643547651443,0.07275610572273228,NoChange,VPR
Region_586,0.007319023152673385,0.04695421000273025,0.0182773395856816,Enriched,VPR
Region_587,0.013273005790732408,0.01840299006624883,0.02948107428703218,Enriched,VPR
Region_588,0.002726011453956615,0.02263247845051046,0.00870782457376954,Enriched,VPR
Region_589,3.906174675999851e-7,0.0300018677291816,1.2176489334840916e-5,Enriched,VPR
Region_590,0.0015659713718212478,-0.030746821727647432,0.005708218226316161,Depleted,VPR
Region_591,2.9317426853495046e-4,0.02544581979806215,0.0016359848071333038,Enriched,VPR
Region_592,0.06999117129123328,0.006939321856562375,0.10927809818182191,NoChange,VPR
Region_593,0.09033474239805216,-0.007642020674875823,0.1349795159137837,NoChange,VPR
Region_596,0.012569319993312204,-0.016309089159283592,0.028297613138097703,Depleted,VPR
Region_597,0.2596282068328375,0.006732463559779241,0.3264310138760571,NoChange,VPR
Region_598,0.1640925265859578,-0.009478408015023412,0.22407801213550732,NoChange,VPR
Region_599,0.46533723274394007,0.008006008594180672,0.5331620512047172,NoChange,VPR
Region_600,0.12501820362024132,-0.03368072067039675,0.1776988303029845,NoChange,VPR
Region_601,0.04435172575127402,-0.013671980017434927,0.07494198145635834,NoChange,VPR
Region_602,0.1197162883862636,-0.036202028009672725,0.17233045334583166,NoChange,VPR
Region_603,2.5758981336719866e-5,-0.03063785404944378,2.7076882707435763e-4,Depleted,VPR
Region_604,0.2661669274743714,-0.005885796666619406,0.33234102546523714,NoChange,VPR
Region_605,4.8007822667013065e-6,0.023088073986102034,8.50962190019212e-5,Enriched,VPR
Region_606,0.0012077732301823071,-0.058885725520356244,0.004685952790063543,Depleted,VPR
Region_607,0.05821561196394064,-0.017062518863182573,0.0929804120413469,NoChange,VPR
Region_608,0.9491438477943037,-5.885776443058374e-4,0.9608354293460812,NoChange,VPR
Region_609,0.002182409384478135,-0.0186763262219687,0.007389131399131962,Depleted,VPR
Region_610,5.1505059233056625e-6,-0.025576441267487964,8.785013876732678e-5,Depleted,VPR
Region_612,0.42605415201894337,0.004122000357122846,0.4944197091465017,NoChange,VPR
Region_613,6.119753999352383e-6,0.031127694179414075,9.376707822736533e-5,Enriched,VPR
Region_614,0.005687241111602321,-0.022621904084952512,0.014902220188082602,Depleted,VPR
Region_615,0.02650102035211691,0.015300858600063498,0.05075619152185103,NoChange,VPR
Region_620,0.012749020790181389,-0.011693470485839201,0.02859829973777661,Depleted,VPR
Region_621,0.015862884326401667,-0.023913798334213254,0.0341429700739693,Depleted,VPR
Region_622,0.024651244209566086,-0.047935255118822864,0.04782129777993077,Depleted,VPR
Region_623,8.873740795104063e-4,-0.023667586170056754,0.0037072275059513403,Depleted,VPR
Region_624,0.588541440437388,-0.0028988490559307273,0.6496232749150168,NoChange,VPR
Region_625,0.035785524340604336,-0.029962738476005238,0.06457108583614035,NoChange,VPR
Region_626,0.02144484601631724,-0.03176114303010563,0.04242043938457502,Depleted,VPR
Region_627,0.004104740783160482,-0.0291317161734057,0.011855225776284587,Depleted,VPR
Region_628,1.146534571137696e-6,-0.023473419983670394,2.8790757008568807e-5,Depleted,VPR
Region_629,0.035587596511394315,-0.015434502376789297,0.06457108583614035,NoChange,VPR
Region_630,0.0015601006344934092,-0.028545085813424614,0.005708218226316161,Depleted,VPR
Region_632,0.013703796394101377,-0.02248289912742991,0.030068524126863214,Depleted,VPR
Region_633,0.17207028117531764,-0.009470535262946968,0.23251350400969678,NoChange,VPR
Region_634,0.7205501309116364,0.0016487396782452048,0.7672288790861241,NoChange,VPR
Region_635,0.7684643529603117,0.0011863070985495489,0.8092071615759302,NoChange,VPR
Region_636,3.217651238317296e-6,0.027992063968978353,6.323384172693121e-5,Enriched,VPR
Region_637,0.04292101259468093,0.020316901262873846,0.07320867053885201,NoChange,VPR
Region_638,0.00937621410302307,0.022223477056899362,0.02236437348056162,Enriched,VPR
Region_639,0.032032453740766,0.019117623201456477,0.05921746049417682,NoChange,VPR
Region_640,7.732109549314501e-5,0.045225798120450515,6.131427221561674e-4,Enriched,VPR
Region_641,0.006197555928391967,0.02462445250851153,0.015961796465146262,Enriched,VPR
Region_642,0.0875556810869949,-0.021707469737550555,0.13104360215669436,NoChange,VPR
Region_644,0.8888218614175526,8.569793265052766e-4,0.9124887575930655,NoChange,VPR
Region_645,0.43638798179705807,0.004775501155174047,0.503824694182044,NoChange,VPR
Region_646,0.41730888701682917,0.006763061277465166,0.4867015476435639,NoChange,VPR
Region_647,0.03235813766124631,0.01191243865848304,0.05969746213421768,NoChange,VPR
Region_648,0.020845764052330226,-0.04202173546166686,0.041599493826283716,Depleted,VPR
Region_649,0.0026535736158399266,-0.026678965969174212,0.00859308208075677,Depleted,VPR
Region_650,0.028263784684510525,0.015441246581159685,0.05311946227608631,NoChange,VPR
Region_651,0.19926279489001303,-0.006207069819349907,0.2631530087733342,NoChange,VPR
Region_652,0.09478902388646855,-0.007700151390675633,0.14047422556289765,NoChange,VPR
Region_653,1.1402002594635393e-4,0.02664656235310605,7.880148289574565e-4,Enriched,VPR
Region_654,7.552108528249008e-4,-0.027750503733706428,0.0033134227624672594,Depleted,VPR
Region_655,0.5937975688135042,-0.00793500050248321,0.6546256124480584,NoChange,VPR
Region_656,0.010457561381351014,-0.025871693045046447,0.024491283649588903,Depleted,VPR
Region_657,0.8946885464706379,-8.236851066177785e-4,0.9159665300220348,NoChange,VPR
Region_658,0.002661574095809619,0.020924348706977295,0.00859308208075677,Enriched,VPR
Region_659,0.016559877293827102,-0.025540757583785836,0.03522383311439929,Depleted,VPR
Region_660,0.020444912954381538,-0.015271061659772748,0.040889825908763076,Depleted,VPR
Region_661,0.36592922270567363,-0.003429196080417256,0.437566160484033,NoChange,VPR
Region_662,0.0430978132961208,-0.020102811878078858,0.07337179514066516,NoChange,VPR
Region_663,0.001290005982744384,-0.014810138064302439,0.00487935317322562,Depleted,VPR
Region_664,0.0011444007926936543,-0.0304946767322236,0.00451763457028412,Depleted,VPR
Region_665,0.898949775795254,-0.0010147498382208403,0.9172128637910943,NoChange,VPR
Region_666,0.2070294211926603,-0.03244034087069401,0.2708460155689796,NoChange,VPR
Region_667,0.097912292870164,0.01087244882396311,0.1441575126296877,NoChange,VPR
Region_668,0.004002328572084406,-0.019245426582182364,0.0116713065456913,Depleted,VPR
Region_669,1.437330132245676e-8,-0.03512547857857733,8.662309597000607e-7,Depleted,VPR
Region_670,0.05435244514822353,0.008295501973915048,0.08821294508796063,NoChange,VPR
Region_671,3.206635300436831e-10,-0.01878831111282166,3.220887012883217e-8,Depleted,VPR
Region_672,0.8962560818496939,-0.0012448114524982962,0.9165333687693701,NoChange,VPR
Region_674,0.0136941330673718,-0.035557110640632904,0.030068524126863214,Depleted,VPR
Region_675,0.0025817139333217847,0.024522857014863442,0.008517771517236837,Enriched,VPR
Region_676,0.002609278262352816,-0.03633466035366852,0.008560428569861655,Depleted,VPR
Region_677,0.1377278956481749,-0.009597481070639034,0.1933323255682455,NoChange,VPR
Region_678,0.2097917257433605,-0.01178276304633741,0.2740631792947946,NoChange,VPR
Region_679,0.0526884101587498,-0.007363667935705762,0.0858204014117294,NoChange,VPR
Region_680,0.03928750480485215,-0.011535161917680607,0.06865551313142618,NoChange,VPR
Region_681,0.17763492352387436,0.008373067535149645,0.2393976493193716,NoChange,VPR
Region_682,0.11134087753009256,-0.014116046923963918,0.16182018213376795,NoChange,VPR
Region_683,0.008873420112809062,-0.017551494186044653,0.02160829103556242,Depleted,VPR
Region_684,0.01194333993293241,-0.0280418440947485,0.027613246289951144,Depleted,VPR
Region_685,0.18392552077763547,-0.011787054977325169,0.2466894225266802,NoChange,VPR
Region_686,0.978857611200787,-1.7326935856658293e-4,0.9842332343542086,NoChange,VPR
Region_687,0.0011944732845784966,-0.05957553816568499,0.004654326936461038,Depleted,VPR
Region_688,0.00124514520801042,-0.0337923741664984,0.004730479369745251,Depleted,VPR
Region_689,6.692832188096416e-4,0.031734596146541734,0.0029952080683362183,Enriched,VPR
Region_690,0.0943789920280185,-0.014907317782638409,0.1400962377558764,NoChange,VPR
Region_691,0.0012454138163709844,-0.02158169726201945,0.004730479369745251,Depleted,VPR
Region_692,8.016706009864066e-7,0.05030532985155666,2.1960915857324594e-5,Enriched,VPR
Region_693,0.03945846292154118,-0.018890649270812417,0.06872919167836847,NoChange,VPR
Region_694,0.008131150825164031,0.019343486686759597,0.020138521495748723,Enriched,VPR
Region_695,0.006614242288311425,0.025626646211221824,0.016701885554842255,Enriched,VPR
Region_696,0.16702433657135926,0.008768147994341646,0.22739457870558552,NoChange,VPR
Region_697,0.016191433024251117,-0.03546459405813569,0.034684965530623245,Depleted,VPR
Region_698,1.3330920536854223e-4,-0.020817585368441673,8.669893644112388e-4,Depleted,VPR
Region_699,0.00588817768414004,-0.017510672342736414,0.015339805839949846,Depleted,VPR
Region_700,9.48843280083515e-6,-0.02670230735717792,1.3196220387623039e-4,Depleted,VPR
Region_701,0.0020423858390632016,-0.010111019413337063,0.007020215963928267,Depleted,VPR
Region_702,0.045435218384763804,-0.008986871861099806,0.07648684808161356,NoChange,VPR
Region_703,0.17838829376554632,-0.02185880013098622,0.23997472851793733,NoChange,VPR
Region_704,0.34057266828561655,-0.008337575027823315,0.4110516583847762,NoChange,VPR
Region_705,0.0027427136043975666,0.032291533357457027,0.008718425306782414,Enriched,VPR
Region_706,0.17016817482855714,-0.027697358941244872,0.23028747012726894,NoChange,VPR
Region_707,0.0055408774146416704,-0.048485853469443056,0.014603362049084754,Depleted,VPR
Region_708,2.4161658968944414e-4,-0.03601398121869137,0.0014091703037371452,Depleted,VPR
Region_710,0.004960981532458564,-0.03613048658019616,0.013508214775128138,Depleted,VPR
Region_711,0.03437262831686993,-0.01596731254930635,0.06277344646151599,NoChange,VPR
Region_712,0.04254900785365741,-0.012891110521737059,0.07298729240930986,NoChange,VPR
Region_713,0.032829296650004315,-0.012686385565027066,0.060330447597773035,NoChange,VPR
Region_714,0.018807395438753455,-0.011522734770093917,0.03855302829168509,Depleted,VPR
Region_715,0.0829827054528756,0.011185259259502034,0.12544542764113636,NoChange,VPR
Region_716,0.002149931426931953,-0.009650010538712103,0.007306533871979268,Depleted,VPR
Region_717,0.051715450230640274,-0.01492915921633832,0.08454026583815337,NoChange,VPR
Region_718,0.03577852082828651,-0.013767220522351577,0.06457108583614035,NoChange,VPR
Region_719,1.2359373904141072e-4,-0.036581308265863345,8.331530125122585e-4,Depleted,VPR
Region_720,8.951248904026355e-6,0.02861377802383585,1.2643639076937227e-4,Enriched,VPR
Region_721,6.860404911537748e-5,0.027231995977136526,5.537326821455468e-4,Enriched,VPR
Region_722,0.22860723986990977,-0.008188067492955184,0.293552478469316,NoChange,VPR
Region_723,0.005384629253612664,-0.014438015669520243,0.014316778956664259,Depleted,VPR
Region_725,0.0014573480637670368,-0.02048058564110532,0.00542157468989877,Depleted,VPR
Region_726,6.101156263880547e-5,0.021607333304447897,5.106893761618532e-4,Enriched,VPR
Region_727,0.001816678160440638,-0.036272964870748846,0.006316450219378218,Depleted,VPR
Region_728,2.4595844602098415e-5,-0.037574160242962396,2.663705645790203e-4,Depleted,VPR
Region_729,5.594153780409386e-4,-0.014026321695101165,0.002615454051384364,Depleted,VPR
Region_730,0.02011914745010996,-0.011664312010658992,0.04041713176644312,Depleted,VPR
Region_731,0.9310770589666159,4.3403265717877705e-4,0.9457232149503604,NoChange,VPR
Region_732,9.727947204582391e-6,-0.0382145534868212,1.3324339807488608e-4,Depleted,VPR
Region_733,0.8696717750498779,0.0015196520788047436,0.8964461626511854,NoChange,VPR
Region_734,0.01022395257408485,0.010535818734721432,0.024131731402017503,Enriched,VPR
Region_735,9.793775800813803e-4,-0.02685132353741328,0.004006141775536505,Depleted,VPR
Region_736,5.808449559084687e-4,-0.028431758938929037,0.002692737641750029,Depleted,VPR
Region_737,4.6842197826133624e-5,-0.02325576636878529,4.2600592632596426e-4,Depleted,VPR
Region_738,2.2865163901288735e-6,-0.027340787027499803,4.9214543254202426e-5,Depleted,VPR
Region_739,0.0019716045892522295,-0.022860623108929615,0.006828852676950251,Depleted,VPR
