Gene,pvalue,estimate,adj_pvalue
PHOX2B.09660,0.7144790290356798,-0.003927529159151453,0.8154877069604328
PHOX2B.09661,0.05666875359921042,-0.031186943242815145,0.15173209085496442
PHOX2B.09662,4.666389717394687e-5,-0.03329771855389758,0.002200956553167482
PHOX2B.09663,0.002874453105664264,0.02444102138331944,0.022913412197986222
PHOX2B.09664,0.7824358256502668,-0.0018485522744670798,0.866177422646995
PHOX2B.09665,0.28927847283970615,-0.012823695393969096,0.4530856963482023
PHOX2B.09666,0.01745971532224428,-0.022352725935944888,0.07035052509939613
PHOX2B.09667,8.261987017797608e-4,-0.024830125531176223,0.010880412284864222
PHOX2B.09668,8.985174020906446e-4,-0.025140636984202627,0.011593748532531558
PHOX2B.09669,0.33927892594856435,0.004981530684018376,0.5025419514799057
PHOX2B.09670,0.7727582255581159,-0.0022708155252256753,0.8590000608832747
PHOX2B.09671,0.11352980725934925,-0.009659882606971423,0.2430090884731226
PHOX2B.09672,0.26769898910141476,-0.011819031693779132,0.4301874204775749
PHOX2B.09673,0.0037025292311829265,-0.024858624545448255,0.026678811985643078
PHOX2B.09674,0.2574448931057425,-0.012937431991065462,0.41919688336178285
PHOX2B.09675,0.7207352336600086,0.0036594910607663763,0.8192918351334276
PHOX2B.09676,0.38583542299788237,0.005862774295545348,0.5476323486935472
PHOX2B.09677,0.6955706827927096,-0.00314137140577216,0.8016844358292817
PHOX2B.09678,0.5991967964290521,0.0025960727158087673,0.7311181692609616
PHOX2B.09680,0.09089249753161308,0.016374195726653152,0.20818983675932684
PHOX2B.09681,0.10937884761229053,-0.01513021492936394,0.23701842734645198
PHOX2B.09682,0.0029601145952063046,-0.019409504665365725,0.02329320941024378
PHOX2B.09683,5.596163098724707e-6,-0.05821694439750869,6.862686731228082e-4
PHOX2B.09684,0.6622045236789331,0.005603017551392313,0.7773727326906392
PHOX2B.09685,0.028098049800292724,-0.018993981218468216,0.09634053680733626
PHOX2B.09686,0.0038220527368091083,-0.028544291633227362,0.02713675146018843
PHOX2B.09687,0.8197568725030061,-0.0018112335122919072,0.8924119805836646
PHOX2B.09692,0.03976992997356955,-0.011187126082435765,0.1206477847941515
PHOX2B.09693,0.01579567384324549,-0.018225696186170526,0.06641203901184474
PHOX2B.09694,0.15107852671899885,0.014865913104324235,0.2930384330096841
PHOX2B.09695,0.009514163226202915,0.030035529755607207,0.047817248555562124
PHOX2B.09696,0.5540143462423766,-0.004185245022226652,0.6948523902429545
PHOX2B.09697,0.7626596947281553,0.0063429519599431106,0.8508595677210985
PHOX2B.09698,0.20891920812916084,-0.008606260666656913,0.36421273074171573
PHOX2B.09699,0.005282858750790702,0.018064845196722107,0.03297273753700082
PHOX2B.09700,0.25670695904035584,-0.01540425337816382,0.41835647194658887
PHOX2B.09701,0.02421422959362157,0.03568342244504702,0.0874393228364252
PHOX2B.09702,0.26492056066737746,0.014281087250419905,0.4272217461821784
PHOX2B.09703,0.026160819587206376,-0.021089137983409487,0.0919768815257538
