Gene,pvalue,estimate,fdr,Result,Construct
Region_672,0.16895362306870085,-0.006176533195385209,0.3618484126049524,NoChange,KRAB
Region_674,0.49054501930981104,-0.0030145827567209936,0.6983507046552271,NoChange,KRAB
Region_675,0.384223600603121,-0.007785384995168358,0.6082979596238554,NoChange,KRAB
Region_676,0.11679494658958961,-0.007146216051960342,0.2848664626036704,NoChange,KRAB
Region_677,0.8008787181002933,-8.442288275527749e-4,0.8949250447004513,NoChange,KRAB
Region_678,0.009237779473579405,0.011080610954604631,0.07390223578863524,NoChange,KRAB
Region_679,0.7833333548630674,4.949077992174929e-4,0.8904379394259749,NoChange,KRAB
Region_680,9.512882289697008e-5,-0.010675259525151184,0.005374778493678809,Depleted,KRAB
Region_681,0.6379486456156319,0.0018717549080469985,0.8032111081288736,NoChange,KRAB
Region_682,0.41829391793098947,0.00599625082270911,0.639985375551626,NoChange,KRAB
Region_683,0.8760518809434618,-6.133563774573034e-4,0.939325114721414,NoChange,KRAB
Region_684,0.08877497971910286,-0.010481791939053247,0.2507893177064656,NoChange,KRAB
Region_685,0.0843428722363741,-0.009244175502865574,0.24142512190739526,NoChange,KRAB
Region_686,9.435645777474579e-4,-0.018254217262903806,0.018543095180080474,Depleted,KRAB
Region_687,0.1748075810517038,-0.006025903526371564,0.36835909853319404,NoChange,KRAB
Region_688,0.02281848339508613,-0.014753924397729188,0.11999037728337263,NoChange,KRAB
Region_689,0.4824927366406459,-0.004804134638002754,0.6923387840049903,NoChange,KRAB
Region_690,0.15676737059155013,-0.011670339010993886,0.34631454426560365,NoChange,KRAB
Region_691,0.1575282290364146,-0.004401824521789954,0.34631454426560365,NoChange,KRAB
Region_692,0.018508153779708894,-0.010276542463407118,0.10328006800528913,NoChange,KRAB
Region_693,0.9385485955452567,3.045574176480088e-4,0.9707642223946362,NoChange,KRAB
Region_694,0.026078889101579922,-0.011418644380910855,0.13163176821974787,NoChange,KRAB
Region_695,0.026988219384452315,-0.012293144048708515,0.13226384849632136,NoChange,KRAB
Region_696,0.8251127727710972,9.005815981145673e-4,0.907499481445753,NoChange,KRAB
Region_697,0.624826549441379,-0.002263214938126734,0.7933191020997284,NoChange,KRAB
Region_698,0.3684845813557071,-0.0031610734065943137,0.5917746242317365,NoChange,KRAB
Region_699,0.09314521656922657,-0.007669028422394475,0.2536632188668388,NoChange,KRAB
Region_700,0.04082960096090649,-0.005251551604472942,0.16066868835614237,NoChange,KRAB
Region_701,0.0022419091316589947,-0.007450311405459274,0.030740504707976634,Depleted,KRAB
Region_702,0.0018538849457879506,-0.01555808723857176,0.028895034327453575,Depleted,KRAB
Region_703,0.11399851787738764,-0.0093754301710124,0.28041256509805557,NoChange,KRAB
Region_704,0.841827061564466,-6.766739130637184e-4,0.9179875315491884,NoChange,KRAB
Region_705,0.21234317058878904,-0.008075204278603039,0.41110407273839383,NoChange,KRAB
Region_706,0.12202865694168907,-0.013533736466455813,0.2909888542811445,NoChange,KRAB
Region_707,0.47816060091708507,-0.007058041151037487,0.6898202481268677,NoChange,KRAB
Region_708,0.013136798599167082,-0.012042112613303057,0.08617522356267808,NoChange,KRAB
Region_710,0.028772786931757204,-0.008248700343915645,0.13547187180369016,NoChange,KRAB
Region_711,1.080090396414214e-4,-0.014745449025561023,0.005568314560551647,Depleted,KRAB
Region_712,0.16674388156994913,0.007132902500468736,0.3596893179549527,NoChange,KRAB
Region_713,0.016194949788040657,0.008081423776696227,0.09973946926626064,NoChange,KRAB
Region_714,0.7896710111781176,-0.0011380056585042775,0.8932623603643296,NoChange,KRAB
Region_715,0.2161781022972989,0.009491816286392743,0.4137353040787369,NoChange,KRAB
Region_716,0.004624333692678164,-0.006066838472417805,0.047458516211674566,Depleted,KRAB
Region_717,0.43934663446752437,-0.0023134431344859516,0.6553949794697064,NoChange,KRAB
Region_718,0.8022557279840454,9.788560184013063e-4,0.8953570099970087,NoChange,KRAB
Region_719,0.05285936835623494,-0.012487908434450991,0.19424743493510727,NoChange,KRAB
Region_720,0.15965392132589512,-0.00507869513181292,0.34861629197731686,NoChange,KRAB
Region_721,0.358937280627846,0.004778252649026987,0.5821588953721414,NoChange,KRAB
Region_722,0.24991253317490716,-0.0051397967936062,0.4518418599802322,NoChange,KRAB
Region_723,0.012309032831669852,-0.009112340562790948,0.08481820862787667,NoChange,KRAB
Region_725,0.5787937018941551,0.001933362352636057,0.7705883748340445,NoChange,KRAB
Region_726,0.16982576530190546,0.003812732571371073,0.3620813486625532,NoChange,KRAB
Region_727,0.22542831034652883,0.0046984664000086045,0.4227950052972242,NoChange,KRAB
Region_728,0.0016926472012607514,-0.013640644847206831,0.027820964907994898,Depleted,KRAB
Region_729,0.43561786360578436,-0.001305083130636882,0.6522479750246792,NoChange,KRAB
Region_730,0.028701078363604134,-0.006064273359916926,0.13547187180369016,NoChange,KRAB
Region_731,0.012207276887677022,-0.018893585346208067,0.08481820862787667,NoChange,KRAB
Region_732,0.3685810558405032,-0.006274852041195266,0.5917746242317365,NoChange,KRAB
Region_733,0.12279177597983768,-0.008082822529414887,0.2913484658419246,NoChange,KRAB
Region_734,0.02908667219206011,0.01587787115250359,0.13624016404985667,NoChange,KRAB
Region_735,0.27351247907786697,-0.003795443864125466,0.47994313940714267,NoChange,KRAB
Region_736,0.19143267793785762,0.0059761853584845035,0.38714796612041,NoChange,KRAB
Region_737,0.721239775040058,-8.430908602623454e-4,0.8511759225015827,NoChange,KRAB
Region_738,0.035068393689708974,-0.00977489988300495,0.1488348727488118,NoChange,KRAB
Region_739,0.7197275395995058,-0.0014452352950194349,0.8511759225015827,NoChange,KRAB
Region_740,0.9302454584778005,-2.0299723901820086e-4,0.9643829064953344,NoChange,KRAB
Region_741,0.23963645639867423,0.003554765508130939,0.44300890917055524,NoChange,KRAB
Region_742,0.4646782190774652,-0.004900990631391498,0.6828221424178714,NoChange,KRAB
Region_743,0.002455582761379147,-0.013447860038358973,0.03126544811671477,Depleted,KRAB
Region_744,0.5168965174442841,-0.003598518828315324,0.7133961095719584,NoChange,KRAB
Region_746,0.5596658463119166,-0.002868241974840938,0.7506497404539653,NoChange,KRAB
Region_747,0.561228448584375,-0.002033789023047189,0.7516303963263333,NoChange,KRAB
Region_748,0.4964709781681612,0.004769400027654567,0.7012652566625278,NoChange,KRAB
Region_749,0.012211290314864546,-0.008855699931718374,0.08481820862787667,NoChange,KRAB
Region_750,0.14430643381215896,-0.0064398040270131265,0.32613254041547923,NoChange,KRAB
Region_751,0.07960582906647512,-0.009162846572499652,0.23672259696083392,NoChange,KRAB
Region_752,0.5377382026055646,-0.004309841433012679,0.7332852026375724,NoChange,KRAB
Region_753,0.08334534838459583,-0.012850645741825938,0.24142512190739526,NoChange,KRAB
Region_754,0.0032669474021604105,-0.028517401059100576,0.03738380318421533,Depleted,KRAB
Region_755,0.9986113078170196,-1.0546031974963615e-5,0.9986113078170196,NoChange,KRAB
Region_756,0.40959049395935526,-0.0029430879432902615,0.6340236413343444,NoChange,KRAB
Region_757,0.8472748476955066,7.869789980998666e-4,0.9191231144214403,NoChange,KRAB
Region_758,0.5164655136927822,-0.002477672163218933,0.7133961095719584,NoChange,KRAB
Region_759,0.4782431067499345,-0.0032227399263909397,0.6898202481268677,NoChange,KRAB
Region_760,0.25412771041760457,-0.003243414614491661,0.4546217097336025,NoChange,KRAB
Region_761,0.07777056998226015,0.005997702146414529,0.23357008393343248,NoChange,KRAB
Region_762,0.07261978348993103,-0.006731736152975648,0.22405557773002613,NoChange,KRAB
Region_763,0.09612147636233123,-0.008159931107844739,0.2570822918093119,NoChange,KRAB
Region_764,0.18571289638981325,-0.008424519499342977,0.38188794702899187,NoChange,KRAB
Region_765,0.19834928311138805,-0.004356313012289578,0.3949509954464643,NoChange,KRAB
Region_766,0.4703781830967683,0.002227408803738388,0.684737322897711,NoChange,KRAB
Region_767,0.8184815428374689,-0.00131631039048187,0.9045321695905524,NoChange,KRAB
Region_768,0.0030085489937718307,-0.01149570877336169,0.03626304387159646,Depleted,KRAB
Region_769,0.39739627912507663,-0.005152616359234774,0.6236797580979122,NoChange,KRAB
Region_770,0.34500967689282463,-0.002445454124166165,0.5660412847751606,NoChange,KRAB
Region_771,0.030908474163982427,-0.027303168295089022,0.1411174780012127,NoChange,KRAB
Region_772,0.004965273987964555,-0.012859498838838903,0.04892682160423394,Depleted,KRAB
Region_773,0.010926803483290426,-0.007680777138924805,0.08300697772180289,NoChange,KRAB
Region_774,0.6053317978362801,-0.004555376310433753,0.7846886624866724,NoChange,KRAB
Region_775,0.34238293313489904,-0.003538308425490184,0.5637780902622017,NoChange,KRAB
Region_776,0.1865442499680256,0.005894107734623764,0.38188794702899187,NoChange,KRAB
Region_777,0.9700973615078649,-2.500245092231748e-4,0.9875765932467453,NoChange,KRAB
Region_778,0.6207070868830377,0.0033842740570119447,0.7907331850014012,NoChange,KRAB
Region_779,6.292804966229536e-6,-0.021327348822743418,0.0018962318964905,Depleted,KRAB
Region_780,0.023083205676765278,-0.014832665961191462,0.1200992855543712,NoChange,KRAB
Region_781,0.10125311472255663,-0.00872708645082854,0.263783330574038,NoChange,KRAB
Region_782,0.003002175409602966,-0.019606670948742223,0.03626304387159646,Depleted,KRAB
Region_783,0.4663395817090187,-0.004901707453197827,0.6828221424178714,NoChange,KRAB
Region_784,0.5653104302716448,-0.0029073098426457846,0.755977261783383,NoChange,KRAB
Region_785,0.08996381170496101,-0.005895194240070684,0.2515498561680886,NoChange,KRAB
Region_786,0.21133061812093268,-0.004969582135070579,0.410844900604996,NoChange,KRAB
Region_787,0.8139037206074681,0.0011511585618334617,0.9027840042075475,NoChange,KRAB
Region_789,0.06593027589671147,0.016061321928280428,0.21434782868587982,NoChange,KRAB
Region_790,0.8763384989798083,-2.965173830165762e-4,0.939325114721414,NoChange,KRAB
Region_791,0.4669041693893445,0.003321915127263406,0.6828221424178714,NoChange,KRAB
Region_792,0.5419597285907601,0.002049789706185804,0.7351162903995343,NoChange,KRAB
Region_793,0.010352223751712287,-0.016852416305706212,0.07998641257733254,NoChange,KRAB
Region_794,0.21928937222739203,0.004307517075472656,0.41614894717895734,NoChange,KRAB
Region_795,0.06964191842946063,-0.004709119215124331,0.2164072777664541,NoChange,KRAB
Region_796,0.20310401754122362,-0.00792913101078462,0.40001314130123344,NoChange,KRAB
Region_797,0.001183272432699316,-0.024037952958516875,0.021830168962452687,Depleted,KRAB
Region_798,0.001404892493846895,0.012639916023060643,0.02540045628875186,Enriched,KRAB
Region_799,0.20660796457418515,0.011179987698773566,0.40514880688733923,NoChange,KRAB
Region_800,0.7238734205111699,0.0022391944617324053,0.8531434574675695,NoChange,KRAB
Region_801,0.2537621531538678,-0.0036478996103437114,0.4546217097336025,NoChange,KRAB
Region_802,0.6989949002135623,0.0021127934145078213,0.8459054749572427,NoChange,KRAB
Region_803,0.2435078952651046,-0.0028787191676486485,0.4465134631230316,NoChange,KRAB
Region_804,0.1900491674984327,-0.004323173267914221,0.38521176551251834,NoChange,KRAB
Region_805,0.001983251932738172,-0.01953213327277516,0.030387453342293348,Depleted,KRAB
Region_806,0.006818441201295122,-0.009107495057539751,0.057789566918290076,NoChange,KRAB
Region_807,0.0017263075453944452,-0.01021113691064715,0.0278675360899389,Depleted,KRAB
Region_808,0.602996369613589,-0.001612143848077269,0.7846886624866724,NoChange,KRAB
Region_809,0.45148169658103005,0.00476920584935855,0.6690810716545101,NoChange,KRAB
Region_810,0.012129001796637968,-0.009146713172503495,0.08481820862787667,NoChange,KRAB
Region_811,0.3764757230219452,-0.003549177763780087,0.5991796718518283,NoChange,KRAB
Region_812,0.02750619858109338,-0.026716658309241012,0.13226384849632136,NoChange,KRAB
Region_813,0.008720298230799362,-0.014060647253211248,0.07107144292641343,NoChange,KRAB
Region_814,0.8802285709675775,4.517282062170663e-4,0.9416883173428284,NoChange,KRAB
Region_815,0.8867394315636022,0.0012553462139679454,0.9419652716022284,NoChange,KRAB
Region_816,0.3237688341277114,-0.002897621990198508,0.5440279294636637,NoChange,KRAB
Region_817,0.02188781018801955,-0.025334889233123305,0.11692113464561411,NoChange,KRAB
Region_818,0.07575571708235097,-0.02579582678940291,0.23138645947160374,NoChange,KRAB
Region_820,0.13112698190127844,-0.00836942178150113,0.3070953151263101,NoChange,KRAB
Region_821,0.41981341559968394,0.005366080542019047,0.639985375551626,NoChange,KRAB
Region_822,0.12693444022500502,-0.00651794819241977,0.2988248280296993,NoChange,KRAB
Region_823,0.7857667494336715,0.0011755262815733043,0.8910581460597488,NoChange,KRAB
Region_824,0.33247560798388665,-0.004495701309305506,0.5524962309143999,NoChange,KRAB
Region_825,0.011205855306695791,-0.020928341730320262,0.08372046913678836,NoChange,KRAB
Region_826,0.5595284127412623,0.0022223786625880683,0.7506497404539653,NoChange,KRAB
Region_827,0.004809648153269666,-0.020231907410406043,0.04831024367284197,Depleted,KRAB
Region_828,0.0031226475023907897,-0.01023302969335279,0.0369919545641076,Depleted,KRAB
Region_829,0.8851690735560667,-5.1795722051792e-4,0.9419652716022284,NoChange,KRAB
Region_830,4.9486298908140407e-5,-0.0080588841750536145,0.0037279678510799105,Depleted,KRAB
Region_831,0.40529542526744045,-0.00353305157396763,0.6306145687465855,NoChange,KRAB
Region_832,0.23772608390300373,-0.006386363033132811,0.4413494491803227,NoChange,KRAB
Region_833,0.0020311565725674077,-0.029977036906023893,0.030602759026682275,Depleted,KRAB
Region_834,0.03687158125286478,-0.0064842073988486924,0.15150867932995346,NoChange,KRAB
Region_835,0.30788741040374634,-0.008649080260509373,0.5261440812948709,NoChange,KRAB
Region_836,0.001488903661454565,-0.013229559428965518,0.025946817800910488,Depleted,KRAB
Region_837,0.08327626826102996,0.006634024911311379,0.24142512190739526,NoChange,KRAB
Region_838,0.7093991057486861,0.0016041723606984874,0.8493997239692879,NoChange,KRAB
Region_839,0.9254429935855817,3.2864786567256765e-4,0.9637090582351096,NoChange,KRAB
Region_840,0.0041319929985705614,-0.007811435120958104,0.04500387555069624,Depleted,KRAB
Region_841,0.5821523691602264,-0.002824080261136548,0.771650647684523,NoChange,KRAB
Region_842,0.033649857303321096,-0.009688500986326159,0.14416810901517663,NoChange,KRAB
Region_843,0.9935089996648847,4.0363222097003264e-5,0.9986113078170196,NoChange,KRAB
Region_844,0.01724250961777999,0.005335260877106541,0.1008940804142109,NoChange,KRAB
Region_845,0.0068401367923197325,-0.008061370689497877,0.057789566918290076,NoChange,KRAB
Region_846,0.024489491116225046,0.012988778044753851,0.12437359533183956,NoChange,KRAB
Region_847,0.6621174703730145,0.0015353667142422765,0.8199372509824727,NoChange,KRAB
Region_848,0.14912432943886678,-0.006093843254287129,0.3345121434559195,NoChange,KRAB
Region_849,0.10538363913598162,0.012701455322080604,0.26953152811935366,NoChange,KRAB
Region_850,0.4192782004973867,0.0034504105875213876,0.639985375551626,NoChange,KRAB
Region_851,0.03210888033647886,0.005421869566957608,0.1420323178206898,NoChange,KRAB
Region_852,0.0023123388497150563,-0.013350436030206888,0.030740504707976634,Depleted,KRAB
Region_854,2.7397551005756435e-5,-0.016736282987960743,0.002933694272936106,Depleted,KRAB
Region_855,0.5020043866723282,-0.0021398883232406846,0.7042018687007868,NoChange,KRAB
Region_856,0.8039328920074029,-0.001281075312097355,0.8961224838158968,NoChange,KRAB
Region_857,2.6543782621359235e-5,0.021783661926919336,0.002933694272936106,Enriched,KRAB
Region_858,0.06934168225472544,-0.006059039003130249,0.2164072777664541,NoChange,KRAB
Region_859,0.711120725095422,0.002275445742930916,0.8503348352992878,NoChange,KRAB
Region_860,0.883063964812119,7.40157321961162e-4,0.941960928425695,NoChange,KRAB
Region_861,0.6419563003273977,0.002280660273348314,0.8071328171014847,NoChange,KRAB
Region_862,0.13514493817012474,-0.017534993489221367,0.31444414751229743,NoChange,KRAB
Region_863,0.32011235703824265,0.004202734259316791,0.5409001322664885,NoChange,KRAB
Region_864,0.04977140097269171,-0.007610016300503693,0.18755681331690238,NoChange,KRAB
Region_865,0.22595448200523238,0.009323364295929988,0.4229044549331885,NoChange,KRAB
Region_866,0.061314228673682705,-0.02074756332141047,0.2058849787577244,NoChange,KRAB
Region_867,0.21431221245231957,-0.007015811071373243,0.41306075351768035,NoChange,KRAB
Region_868,0.06862000349248067,-0.014684628786528589,0.2164072777664541,NoChange,KRAB
Region_869,0.3995265900593508,-0.005161721835411712,0.6248651166326179,NoChange,KRAB
Region_870,0.9983419418999279,-1.2561028283128127e-5,0.9986113078170196,NoChange,KRAB
Region_871,0.826185921714441,8.210452385156453e-4,0.907499481445753,NoChange,KRAB
Region_872,0.7799291673334598,-0.0011058665138938232,0.8879798076441406,NoChange,KRAB
Region_873,0.6449117724196709,-0.002466657470773267,0.8074795599271226,NoChange,KRAB
Region_874,0.35477484100885337,0.00290956579785283,0.578910570888093,NoChange,KRAB
Region_875,0.03315091275160358,-0.02599587441540664,0.1438856828152572,NoChange,KRAB
Region_876,0.05084163646842861,-0.009342835519865363,0.18842322847695905,NoChange,KRAB
Region_877,0.5255507090087601,0.004151180237544582,0.7209375431622446,NoChange,KRAB
Region_878,0.04123804642904428,-0.008787816448407244,0.16066868835614237,NoChange,KRAB
Region_879,0.5899078531681854,0.001431759923845988,0.7750468319160447,NoChange,KRAB
Region_880,0.9430864425046819,-5.303017322388139e-4,0.9732307580185302,NoChange,KRAB
Region_881,0.03236577153878551,-0.010348389414918427,0.1420323178206898,NoChange,KRAB
Region_882,0.26098175409359525,-0.006648585756980928,0.4635117990188804,NoChange,KRAB
Region_883,0.013986963852718238,-0.011497825988981187,0.08967528597771127,NoChange,KRAB
Region_884,0.09733938198634953,-0.00814155851347983,0.25804927072041045,NoChange,KRAB
Region_885,0.45804843515625504,-0.0032274520821966705,0.6754906776203173,NoChange,KRAB
Region_886,0.24332175754496554,-0.013956284017847098,0.4465134631230316,NoChange,KRAB
Region_887,0.2484244928269225,-0.004587932111829814,0.45005158620348285,NoChange,KRAB
Region_888,0.33808496297070956,-0.00332351152996198,0.5577168002290537,NoChange,KRAB
Region_889,0.11690869206411694,-0.005573570744697499,0.2848664626036704,NoChange,KRAB
Region_890,0.7977671983671893,-0.0029008586039773643,0.8949250447004513,NoChange,KRAB
Region_891,4.028050222815513e-4,-0.02679857275617319,0.013180724761838682,Depleted,KRAB
Region_892,0.22061089357286606,-0.005037607834640763,0.4162806936961525,NoChange,KRAB
Region_893,0.9244298554739546,7.754583969850637e-4,0.9637090582351096,NoChange,KRAB
Region_894,0.20954257649240116,-0.010664401983551598,0.4091284862832195,NoChange,KRAB
Region_896,0.011990626010731465,-0.016482236596830627,0.08481820862787667,NoChange,KRAB
Region_897,3.423656801605023e-4,-0.025649359462750237,0.012379942994603764,Depleted,KRAB
Region_899,0.04141128803869599,-0.009181652558054228,0.16066868835614237,NoChange,KRAB
Region_900,0.9641070809084785,-2.009819714240592e-4,0.9836939064799826,NoChange,KRAB
Region_901,0.12231832370225103,0.005315191076349368,0.2909888542811445,NoChange,KRAB
Region_902,0.0273304388505058,-0.008969337769997403,0.13226384849632136,NoChange,KRAB
Region_903,0.01335537152807828,0.010255238059837081,0.08685795583728609,NoChange,KRAB
Region_904,0.8769805274611432,7.685333212185076e-4,0.939325114721414,NoChange,KRAB
Region_906,0.6358094144001788,-9.170454864342138e-4,0.8016341849620107,NoChange,KRAB
Region_907,0.6352554624117895,0.0032507548770740013,0.8016341849620107,NoChange,KRAB
Region_908,0.18232927805200716,-0.007419226239551707,0.3797826436843651,NoChange,KRAB
Region_909,0.06833116565177627,-0.006945409411304938,0.2164072777664541,NoChange,KRAB
Region_910,0.833588974927049,-8.0760157338169e-4,0.9112024586868831,NoChange,KRAB
Region_911,0.8251764492915908,-7.924557484629375e-4,0.907499481445753,NoChange,KRAB
Region_912,0.38516994453098913,-0.003280971515921243,0.6087301221258989,NoChange,KRAB
Region_913,0.03015189452454852,-0.014106172319714226,0.13836199314818207,NoChange,KRAB
Region_914,0.03620258722609768,-0.01154584942665995,0.15070798396017887,NoChange,KRAB
Region_915,0.2377623691933818,0.006083464571770148,0.4413494491803227,NoChange,KRAB
Region_916,0.9855726743317242,1.9726687001567978e-4,0.996596977176598,NoChange,KRAB
Region_917,0.12352851791739089,-0.007763648078209759,0.2915660057371315,NoChange,KRAB
Region_918,0.04117338631856135,-0.014778036886142907,0.16066868835614237,NoChange,KRAB
Region_919,0.632188411704843,-0.0019037076087081407,0.7992983554981511,NoChange,KRAB
Region_920,0.07138981948799789,-0.005691346514316015,0.22101505759297976,NoChange,KRAB
Region_921,0.011777453452966729,-0.006508773770078001,0.08481820862787667,NoChange,KRAB
Region_922,0.1703181279251734,0.007971981427565293,0.36227667681025116,NoChange,KRAB
Region_923,0.07932068438574086,-0.0060899226885924454,0.23672259696083392,NoChange,KRAB
Region_924,0.5907160035289324,-0.0017679057125312848,0.7750468319160447,NoChange,KRAB
Region_925,0.14197419881373138,-0.005751640665843662,0.3232863368453732,NoChange,KRAB
Region_926,0.1863419345501597,-0.005812345002433525,0.38188794702899187,NoChange,KRAB
Region_927,0.0484299142421211,-0.008863370857632983,0.18395227930620786,NoChange,KRAB
Region_928,0.6573175173176433,-0.0013917688943765381,0.8160681257811908,NoChange,KRAB
Region_929,0.15821671104169724,-0.003156087700697705,0.34631454426560365,NoChange,KRAB
Region_930,0.019485046338724936,-0.016999736259686187,0.1074312972105699,NoChange,KRAB
Region_931,0.09925163117910667,-0.005458692116842047,0.26146367296171735,NoChange,KRAB
Region_932,0.5817675137140819,-0.004559947507200633,0.771650647684523,NoChange,KRAB
Region_934,0.998588772960224,-7.646258699147268e-6,0.9986113078170196,NoChange,KRAB
Region_935,0.8172956354859243,9.523860833435166e-4,0.9045321695905524,NoChange,KRAB
Region_937,0.08959790305743875,-0.007121437731664487,0.2515498561680886,NoChange,KRAB
Region_938,4.5199388010729995e-4,-0.014229313716942232,0.013180724761838682,Depleted,KRAB
Region_940,0.0037362058069449118,-0.017656888539646972,0.04169790184540988,Depleted,KRAB
Region_941,0.1091237198362887,-0.0067112483241457245,0.2763244894453921,NoChange,KRAB
Region_942,0.02674826295180719,-0.011764962432970275,0.13226384849632136,NoChange,KRAB
Region_943,0.009172162972234481,-0.011009472046999308,0.07390223578863524,NoChange,KRAB
