bin,estimate,pval,fdr,speed,Result,Construct
PHOX2B.10058,-2.3635959888752e-4,0.937130079535969,0.9796603313171226,early,NoChange,KRAB
PHOX2B.10059,0.00125626363331345,0.677238634055742,0.8707874578897565,stable,NoChange,KRAB
PHOX2B.10060,-0.00188533241746306,0.530588814728952,0.79251846630156,early,NoChange,KRAB
PHOX2B.10061,-0.00641948192144096,0.0524033961271555,0.305581086054987,early,NoChange,KRAB
PHOX2B.10062,-0.0112666028439382,0.00132061382870457,0.07233934885306798,stable,NoChange,KRAB
PHOX2B.10063,-0.0137622103061403,0.00128918873506238,0.07210781547350287,stable,NoChange,KRAB
PHOX2B.10064,-0.00666020363085562,0.154068095509599,0.4828077202839193,early,NoChange,KRAB
PHOX2B.10065,-0.0063801366744881,0.168332861593201,0.5011702688953305,early,NoChange,KRAB
PHOX2B.10066,0.00120116085101295,0.781159809627739,0.9151133939528996,early,NoChange,KRAB
PHOX2B.10067,-0.00249296094789897,0.554013612764364,0.8064034856174132,stable,NoChange,KRAB
PHOX2B.10068,0.00202477593859018,0.589293508926653,0.8268793276384717,stable,NoChange,KRAB
PHOX2B.10069,6.6916255061336e-4,0.839590009729251,0.9426687306239696,stable,NoChange,KRAB
PHOX2B.10070,-7.0121167958004e-4,0.818227661740303,0.933460575248665,stable,NoChange,KRAB
PHOX2B.10071,-0.00483044332965714,0.180365948448958,0.5153867089202221,early,NoChange,KRAB
PHOX2B.10072,-0.00875493906379592,0.0156854887413432,0.191502628264349,early,NoChange,KRAB
PHOX2B.10073,-0.00793732821506954,0.0256843392371445,0.23091471569309305,stable,NoChange,KRAB
PHOX2B.10074,-0.00431451650868078,0.206780407554107,0.5446077505552509,stable,NoChange,KRAB
PHOX2B.10075,-0.00355059138898641,0.278028213258545,0.6097660079111669,early,NoChange,KRAB
PHOX2B.10076,-0.00340894527532369,0.254668099543861,0.5886405844743591,early,NoChange,KRAB
PHOX2B.10077,-0.00225920669210455,0.453635004626758,0.7482617375157223,stable,NoChange,KRAB
PHOX2B.10078,0.00327707964867289,0.24421032391877,0.5786015377257724,stable,NoChange,KRAB
PHOX2B.10079,0.00577339276366374,0.0494265061960395,0.29904466827654436,stable,NoChange,KRAB
PHOX2B.10080,0.00131770148169813,0.652585190679007,0.8580137164498032,early,NoChange,KRAB
PHOX2B.10081,-0.00432528450224847,0.124106787854361,0.4395251616451671,stable,NoChange,KRAB
PHOX2B.10082,-0.00602777723896856,0.00980941856793475,0.1575820429505983,stable,NoChange,KRAB
PHOX2B.10083,-0.00474691639655704,0.0560584758937057,0.3161773667353931,early,NoChange,KRAB
PHOX2B.10084,-0.0054045047866381,0.109983717304925,0.4193474018445647,early,NoChange,KRAB
PHOX2B.10085,1.8145582824135e-4,0.960539322663874,0.9875260723538648,stable,NoChange,KRAB
PHOX2B.10086,-1.5862313329589e-4,0.964021324387781,0.9887352718636528,early,NoChange,KRAB
PHOX2B.10087,4.6539733695258e-4,0.884419593227477,0.9611895922179102,stable,NoChange,KRAB
PHOX2B.10088,-0.00384482678114859,0.240013627674569,0.5741481268536959,stable,NoChange,KRAB
PHOX2B.10089,-0.00357766760652245,0.193968698586995,0.5303692849035836,early,NoChange,KRAB
PHOX2B.10090,-3.8657724960224e-4,0.87174335878122,0.956886392444919,stable,NoChange,KRAB
PHOX2B.10091,-0.00377947828348024,0.183700683281812,0.5190987709566985,early,NoChange,KRAB
PHOX2B.10092,-0.00388062714282702,0.215214065816802,0.5526758020046652,early,NoChange,KRAB
PHOX2B.10093,-0.00269319319946033,0.420874169325553,0.7273954871466746,early,NoChange,KRAB
PHOX2B.10094,-0.00997309314488173,0.0283772310161833,0.24088956055006772,stable,NoChange,KRAB
PHOX2B.10095,-0.0126667751349927,0.0219218759008201,0.21906238564407043,stable,NoChange,KRAB
PHOX2B.10096,-0.0194463095981993,0.00496076534642139,0.12217802487217216,stable,NoChange,KRAB
PHOX2B.10097,0.00141892246784751,0.77138839853463,0.91019379472820094,stable,NoChange,KRAB
PHOX2B.10098,-0.00220498044272817,0.538789353941214,0.7977841655710042,early,NoChange,KRAB
PHOX2B.10100,-0.00137381733181778,0.640298539933869,0.8509665805701415,early,NoChange,KRAB
PHOX2B.10101,-0.00373808343849573,0.18912939610357,0.5255584730874047,early,NoChange,KRAB
PHOX2B.10102,-0.00293350582526836,0.432622382422911,0.7350549117026752,stable,NoChange,KRAB
PHOX2B.10103,-0.00313903058904877,0.402669013845993,0.7145433939356596,early,NoChange,KRAB
PHOX2B.10107,-4.0522529478766e-4,0.918697922474247,0.972504318309026,stable,NoChange,KRAB
PHOX2B.10108,0.00180661622990472,0.556121463210032,0.8072933358733824,stable,NoChange,KRAB
PHOX2B.10111,-0.00804779421957667,0.137293810504747,0.4595599700352036,early,NoChange,KRAB
PHOX2B.10112,-0.00879163934961702,0.061224923159811,0.32774148207475007,stable,NoChange,KRAB
PHOX2B.10113,-0.00900833732191175,0.0558576014987176,0.3159848000642046,early,NoChange,KRAB
PHOX2B.10114,1.3926234354988e-4,0.96986035714375,0.989806832205232,stable,NoChange,KRAB
PHOX2B.10115,-0.0025538561223132,0.441469399341987,0.7419341810955014,stable,NoChange,KRAB
PHOX2B.10116,1.2636909063656e-4,0.966929278269768,0.9892351514995796,early,NoChange,KRAB
PHOX2B.10117,7.2693709315623e-4,0.782255190776559,0.9153005312694455,stable,NoChange,KRAB
PHOX2B.10118,0.00762460513332703,0.0123790797617201,0.17370435212780408,early,NoChange,KRAB
PHOX2B.10119,0.00272417987226524,0.42525537347465,0.7310972857505563,stable,NoChange,KRAB
PHOX2B.10124,7.2005474380004e-4,0.847962898927999,0.9463933287169394,early,NoChange,KRAB
PHOX2B.10125,-0.00134457599424891,0.638597159680294,0.8505981920616134,early,NoChange,KRAB
PHOX2B.10126,0.00246074306166975,0.428695903346913,0.7328479119257464,early,NoChange,KRAB
PHOX2B.10127,5.0258080677043e-4,0.892214361243112,0.9638566384411216,early,NoChange,KRAB
PHOX2B.10128,-8.9546329298014e-4,0.853339452483237,0.948955689844206,stable,NoChange,KRAB
PHOX2B.10129,-0.0011844256400515,0.810607552086264,0.9300822807251816,stable,NoChange,KRAB
PHOX2B.10130,1.9826187993192e-4,0.96038407277671,0.9874878780770364,stable,NoChange,KRAB
PHOX2B.10131,0.0029616179238825,0.421116013198834,0.7274375672682679,early,NoChange,KRAB
PHOX2B.10132,0.00425097566046065,0.100890650607317,0.4025271699606443,early,NoChange,KRAB
PHOX2B.10133,0.00180155535530094,0.517941924842597,0.784039263053093,early,NoChange,KRAB
PHOX2B.10134,-3.7948348671011e-5,0.990055347109606,0.9960112837462516,early,NoChange,KRAB
PHOX2B.10135,-0.00201387604620012,0.5215360779848,0.7862937774458761,stable,NoChange,KRAB
PHOX2B.10136,-0.00438565907958927,0.219419715145411,0.5573987386262659,stable,NoChange,KRAB
PHOX2B.10137,-0.0064546678326277,0.0258765877658827,0.23091471569309305,stable,NoChange,KRAB
PHOX2B.10138,-0.0010296614485459,0.811362817348682,0.9304272368183508,stable,NoChange,KRAB
PHOX2B.10139,0.00607998493284582,0.116812910547009,0.4298203822717067,stable,NoChange,KRAB
PHOX2B.10140,0.0102135196143372,0.0262342478824727,0.23237040642933848,early,NoChange,KRAB
PHOX2B.10141,0.00759105956483922,0.0272137282612338,0.236055815239356,stable,NoChange,KRAB
PHOX2B.10142,0.00502069029186219,0.203367672980334,0.5412816527221437,stable,NoChange,KRAB
PHOX2B.10145,0.00434827432206486,0.242142093770015,0.5760908001303117,early,NoChange,KRAB
PHOX2B.10146,2.9620423372697e-4,0.942189666256133,0.980673864372108,stable,NoChange,KRAB
PHOX2B.10147,0.00500488367513439,0.26142030037082,0.5950682982862405,early,NoChange,KRAB
PHOX2B.10148,5.7883337163618e-4,0.895419729020631,0.9647019796683426,stable,NoChange,KRAB
PHOX2B.10149,0.00447288009335784,0.274569178661725,0.6072120563000568,stable,NoChange,KRAB
PHOX2B.10150,-0.00174362616914682,0.621026648589342,0.8427571428103532,stable,NoChange,KRAB
PHOX2B.10151,0.00156475970265618,0.6452225366629,0.8538592971080674,early,NoChange,KRAB
PHOX2B.10152,-0.00394115246093051,0.214452722101551,0.551737364877575,early,NoChange,KRAB
PHOX2B.10153,0.00192639356887657,0.600524670442084,0.8323724876753394,stable,NoChange,KRAB
PHOX2B.10154,0.00445092516427105,0.219517725450088,0.5574940401556013,stable,NoChange,KRAB
PHOX2B.10155,0.00553583125386449,0.158013680391923,0.48693079719578114,early,NoChange,KRAB
PHOX2B.10156,0.0014994941312116,0.688445452396828,0.875984484643822,stable,NoChange,KRAB
PHOX2B.10157,-0.0023849525885955,0.466725822556637,0.7558110155801568,early,NoChange,KRAB
PHOX2B.10158,-0.00231217989804295,0.45063975571551,0.7477218328650572,early,NoChange,KRAB
PHOX2B.10159,-3.53658360551e-4,0.924510888000899,0.9747554113888804,early,NoChange,KRAB
PHOX2B.10160,0.00170964295907748,0.631135183425714,0.8477443406461808,early,NoChange,KRAB
PHOX2B.10161,0.00469052322390808,0.235483548610268,0.5713858652654544,early,NoChange,KRAB
PHOX2B.10163,0.00381071669287968,0.133361111168214,0.4537489743477522,early,NoChange,KRAB
PHOX2B.10164,0.00171481957644083,0.587159798618335,0.8254790510545957,stable,NoChange,KRAB
PHOX2B.10165,0.00311116625991159,0.417986581389183,0.7258262753205994,stable,NoChange,KRAB
PHOX2B.10166,-0.00190572372288051,0.649419320727789,0.8562283515375024,stable,NoChange,KRAB
PHOX2B.10167,-0.0036885479065401,0.37349713721833,0.6921615003750716,stable,NoChange,KRAB
PHOX2B.10168,-0.0092480135172208,0.0182585522207175,0.20078759477057215,stable,NoChange,KRAB
PHOX2B.10169,-0.00670247596258773,0.0753445850497622,0.3558281546984392,stable,NoChange,KRAB
PHOX2B.10170,-0.00174401642675966,0.685859278528086,0.8746180741899668,stable,NoChange,KRAB
PHOX2B.10171,0.00203142358441306,0.455259029011057,0.7493747533539167,early,NoChange,KRAB
PHOX2B.10172,0.00845436511981225,0.00407216189341651,0.11388718823955496,stable,NoChange,KRAB
PHOX2B.10173,0.00241431531821005,0.618113227765208,0.840656108321208,stable,NoChange,KRAB
PHOX2B.10174,-0.00472384622749214,0.467622960528105,0.7560219682498832,stable,NoChange,KRAB
PHOX2B.10175,-0.0140200405593195,0.0145580048793262,0.1849212460816869,early,NoChange,KRAB
PHOX2B.10176,-0.00697990406401959,0.0262659494139559,0.23250141066426175,early,NoChange,KRAB
PHOX2B.10177,-0.00244586053693183,0.371175949071806,0.6903765316792139,stable,NoChange,KRAB
PHOX2B.10179,-0.0077210594479615,0.0376438334009934,0.2704612657825632,early,NoChange,KRAB
PHOX2B.10180,-0.00918730325902329,0.0451461069178248,0.2887399919387303,early,NoChange,KRAB
PHOX2B.10181,-0.00608803526573378,0.11426808760456,0.4260658258664564,stable,NoChange,KRAB
PHOX2B.10182,-2.9968010054834e-4,0.923338227045405,0.9740804290322094,stable,NoChange,KRAB
PHOX2B.10183,0.00224101180731103,0.400528502969339,0.7127088907380567,early,NoChange,KRAB
PHOX2B.10184,3.3452188822921e-4,0.899065981121254,0.9658467096069764,stable,NoChange,KRAB
PHOX2B.10185,0.00165780876916201,0.651336853934994,0.8570545446813206,early,NoChange,KRAB
PHOX2B.10186,-0.00401929584778641,0.329800677734477,0.654785318028453,early,NoChange,KRAB
PHOX2B.10187,-0.0011751745969924,0.780145912847159,0.91498278856755,stable,NoChange,KRAB
PHOX2B.10188,-0.00405683371985745,0.223986894705955,0.5611512180171792,stable,NoChange,KRAB
PHOX2B.10189,-0.00269914042560078,0.455785665982788,0.7496066012650306,early,NoChange,KRAB
PHOX2B.10190,-0.00418550574491161,0.240139774994126,0.5742753824778699,early,NoChange,KRAB
PHOX2B.10191,-0.0024488040181181,0.495390887070638,0.7723682458029348,early,NoChange,KRAB
PHOX2B.10192,-0.00115132766590924,0.69174086497837906,0.8769602369064842,stable,NoChange,KRAB
PHOX2B.10194,-0.0024438747702474,0.434928508938591,0.7370601393372574,early,NoChange,KRAB
PHOX2B.10195,-0.0100547090736473,0.0229474518327585,0.2234838764863981,early,NoChange,KRAB
PHOX2B.10196,-0.00843519845003347,0.0469514602399719,0.29316424406710684,stable,NoChange,KRAB
PHOX2B.10197,-0.00822402147785253,0.0615028936220368,0.3282564082445397,stable,NoChange,KRAB
PHOX2B.10200,0.00326017586595918,0.374857456288043,0.6929276401026079,stable,NoChange,KRAB
PHOX2B.10201,0.00104331370721871,0.859202272455597,0.9518674794484896,stable,NoChange,KRAB
PHOX2B.10202,-0.0134684480926849,0.0756623083034213,0.3565231844908747,stable,NoChange,KRAB
PHOX2B.10203,-0.011820701090093,0.0342583959807666,0.2613694635458812,stable,NoChange,KRAB
PHOX2B.10204,-0.00646236519102939,0.20440241599575,0.5422418428634881,early,NoChange,KRAB
PHOX2B.10205,0.00436967647128549,0.257090725379993,0.5908472515056359,stable,NoChange,KRAB
PHOX2B.10206,0.00437397950621144,0.268733112264356,0.6024671505383926,early,NoChange,KRAB
PHOX2B.10207,0.00285415479301436,0.442229262454798,0.7423868367947075,early,NoChange,KRAB
PHOX2B.10208,-8.6422305752572e-4,0.799110659493671,0.9237887155200236,early,NoChange,KRAB
PHOX2B.10209,0.00152662668734925,0.601596219712622,0.8329998872481121,stable,NoChange,KRAB
PHOX2B.10210,3.48469075057278e-5,0.989070585307982,0.9958680430342964,stable,NoChange,KRAB
PHOX2B.10211,-0.00540358384976944,0.241678149841593,0.5754782428877915,early,NoChange,KRAB
PHOX2B.10212,-0.0084344845784762,0.161527956595921,0.4922781385540389,early,NoChange,KRAB
PHOX2B.10213,-0.00495147959920745,0.42313369384233,0.7296768843365523,stable,NoChange,KRAB
PHOX2B.10215,0.00178547135989858,0.657405985580669,0.8610432563334529,early,NoChange,KRAB
PHOX2B.10216,0.00175354190304994,0.539623595632955,0.7983114487553301,early,NoChange,KRAB
PHOX2B.10217,-0.00311636305107102,0.393253344847371,0.7068331562642504,early,NoChange,KRAB
PHOX2B.10218,-7.2267859342921e-4,0.8555031870811,0.9495600787317716,stable,NoChange,KRAB
PHOX2B.10219,-0.00412457184309914,0.364004610455996,0.6838221554458779,stable,NoChange,KRAB
PHOX2B.10220,0.00453540116802831,0.27157663279497,0.6053820354879078,early,NoChange,KRAB
PHOX2B.10221,-0.00412407781123367,0.265556773209308,0.5992042029343382,early,NoChange,KRAB
PHOX2B.10222,-5.8189333487871e-4,0.885776855545641,0.9616962213332466,early,NoChange,KRAB
PHOX2B.10223,-0.00388158383419999,0.242682034866671,0.5764732484482016,early,NoChange,KRAB
PHOX2B.10224,-0.012982212914445,0.0043543342692344,0.11597799671409116,stable,NoChange,KRAB
PHOX2B.10225,-0.0140523565400813,2.4569496821848e-4,0.03924345960981438,stable,Depleted,KRAB
PHOX2B.10226,-0.0131041324184285,0.00597836847823885,0.12967088983344785,stable,NoChange,KRAB
PHOX2B.10227,-0.00852653442084688,0.0377743826946787,0.27055012536168677,early,NoChange,KRAB
PHOX2B.10228,-0.00377183856998608,0.346391718517338,0.6683398775287284,early,NoChange,KRAB
PHOX2B.10230,-0.00440213253085043,0.148437263323056,0.4764522753457708,early,NoChange,KRAB
PHOX2B.10231,0.00156233635187534,0.557229306674611,0.807996540290214,stable,NoChange,KRAB
PHOX2B.10232,-0.00123903150738694,0.719939164648415,0.8884112911493848,early,NoChange,KRAB
PHOX2B.10233,0.00258779813199878,0.571164238856902,0.8175622328514913,early,NoChange,KRAB
PHOX2B.10234,-0.00156998145839972,0.747709456342253,0.9003367503769267,early,NoChange,KRAB
PHOX2B.10238,0.00214757239139088,0.597719058927491,0.8303233643321986,stable,NoChange,KRAB
PHOX2B.10239,-0.00156077875685129,0.623673450443759,0.8435531471830299,early,NoChange,KRAB
PHOX2B.10240,-2.3917849215822e-4,0.939293591243401,0.9800261846190677,early,NoChange,KRAB
PHOX2B.10241,0.00166430164072073,0.590024386090094,0.827215829856373,stable,NoChange,KRAB
PHOX2B.10242,0.00788961633108955,0.0534324521377278,0.30916805699904104,stable,NoChange,KRAB
PHOX2B.10243,0.0118049226236706,0.00516922811101664,0.12290862646297115,early,NoChange,KRAB
PHOX2B.10244,0.0102320141831789,0.0270896982483813,0.23582562405397212,stable,NoChange,KRAB
PHOX2B.10245,0.00611501398998646,0.0688971392298099,0.34270281360503,early,NoChange,KRAB
PHOX2B.10246,0.0029833663431434,0.335495434580519,0.6591986778270386,stable,NoChange,KRAB
PHOX2B.10247,-0.0015587958763057,0.659095219473549,0.8619951512397889,early,NoChange,KRAB
PHOX2B.10250,-0.00385859170987908,0.438237467571736,0.7392963956624776,stable,NoChange,KRAB
PHOX2B.10251,-0.00439258145176623,0.309898395798048,0.638404015662071,stable,NoChange,KRAB
PHOX2B.10252,-0.00114601469986907,0.700808876416298,0.8801822636357304,early,NoChange,KRAB
PHOX2B.10253,-0.00752833073912999,0.034099605958958,0.26098293384515087,stable,NoChange,KRAB
PHOX2B.10254,-0.0064789500707816,0.0815915677842826,0.3690510444477734,stable,NoChange,KRAB
PHOX2B.10255,-0.00686895485886146,0.0416769690082016,0.2804683914382919,stable,NoChange,KRAB
PHOX2B.10256,-0.00334326097828442,0.277275066661967,0.6094262110901217,early,NoChange,KRAB
PHOX2B.10257,-0.00432849359923483,0.222217860752515,0.5593176283987707,early,NoChange,KRAB
PHOX2B.10258,-8.8059986025571e-4,0.832571668246336,0.939870033324134,stable,NoChange,KRAB
PHOX2B.10259,0.00599107470970195,0.148307214473292,0.47630140371608853,early,NoChange,KRAB
PHOX2B.10260,0.00560815676239889,0.170402018949993,0.5040921568902765,stable,NoChange,KRAB
PHOX2B.10261,0.00284032628836335,0.443376940323488,0.7425452993359095,stable,NoChange,KRAB
PHOX2B.10262,-0.00346044561125851,0.347133020783012,0.6686970381519834,early,NoChange,KRAB
PHOX2B.10263,-0.0011683660161768,0.738704416613145,0.8971253025576631,stable,NoChange,KRAB
PHOX2B.10264,-0.00257515075854763,0.474314980970071,0.7612254728178981,early,NoChange,KRAB
PHOX2B.10265,-0.00119840446636836,0.695375627678029,0.8784434647984349,early,NoChange,KRAB
PHOX2B.10266,-0.0024746637199065,0.412688414481822,0.7220911276026388,early,NoChange,KRAB
PHOX2B.10267,-9.4378607264609e-4,0.752532550532479,0.9028545205892584,stable,NoChange,KRAB
PHOX2B.10268,0.00144346681715831,0.629857184577029,0.8465443893659289,early,NoChange,KRAB
PHOX2B.10269,-6.5075811666101e-4,0.888804289302528,0.9632455086974951,early,NoChange,KRAB
PHOX2B.10270,-0.00694311523433769,0.222739796773043,0.5596986167828446,stable,NoChange,KRAB
PHOX2B.10271,-0.0138238069472158,0.010941088046524,0.16549779096196823,stable,NoChange,KRAB
PHOX2B.10275,-0.0106296947979624,9.0161531022703e-4,0.06357800010058756,early,NoChange,KRAB
PHOX2B.10276,-0.00254100498332674,0.436537864449891,0.738112162410681,stable,NoChange,KRAB
PHOX2B.10277,-2.854268575788e-4,0.925184225669475,0.9751538059586444,early,NoChange,KRAB
PHOX2B.10278,5.4049982066967e-4,0.858471336229127,0.9513097976118012,stable,NoChange,KRAB
PHOX2B.10279,0.00156266283310894,0.549744796006406,0.803898410599434,stable,NoChange,KRAB
PHOX2B.10280,-0.00316547172979741,0.426372584461892,0.7316056566751714,stable,NoChange,KRAB
PHOX2B.10281,-0.00443365882975057,0.312597160977002,0.6410254228103501,stable,NoChange,KRAB
PHOX2B.10282,-0.00845305127442239,0.038209082537608,0.27055012536168677,stable,NoChange,KRAB
PHOX2B.10283,-0.00376174363754012,0.208928777037418,0.5463321845458275,early,NoChange,KRAB
PHOX2B.10284,-2.9138122626384e-4,0.913619705554237,0.9709270563700056,stable,NoChange,KRAB
PHOX2B.10285,0.0073596562967813,0.0393349328573149,0.2726059188449553,stable,NoChange,KRAB
PHOX2B.10286,0.0113825394837656,0.00389483374583079,0.11179570945974315,early,NoChange,KRAB
PHOX2B.10287,0.0105583274116054,0.00725595198311162,0.14132689674659238,early,NoChange,KRAB
PHOX2B.10288,9.4586650250846e-4,0.796384627495949,0.9227905725198534,stable,NoChange,KRAB
PHOX2B.10289,-0.00334186602854073,0.256636741983102,0.5905788132906858,stable,NoChange,KRAB
PHOX2B.10290,-6.8404624640662e-4,0.868000286191726,0.9555374093860992,early,NoChange,KRAB
PHOX2B.10291,0.00281424548332994,0.498296676211354,0.7740613487722556,stable,NoChange,KRAB
PHOX2B.10292,0.00174082338231578,0.697452076671833,0.8794354579800026,stable,NoChange,KRAB
PHOX2B.10293,-0.00322602669609567,0.388763273043901,0.7033478652977407,stable,NoChange,KRAB
PHOX2B.10294,-0.00891329521412544,0.0169229925142994,0.1960365345810683,stable,NoChange,KRAB
PHOX2B.10295,-0.00288349634212327,0.479810261139553,0.764161626536536,early,NoChange,KRAB
PHOX2B.10296,-0.00325976307578101,0.523472775770446,0.7869484258294642,stable,NoChange,KRAB
PHOX2B.10297,0.00479072555556546,0.39760784328563,0.7098465894165572,early,NoChange,KRAB
PHOX2B.10298,-0.00619870134455478,0.258887356924694,0.5921972677948455,early,NoChange,KRAB
PHOX2B.10299,-0.00203875242770984,0.62851419494136,0.8458935443962907,stable,NoChange,KRAB
PHOX2B.10300,-0.00864593782836874,0.0467513934423432,0.29272495284454503,stable,NoChange,KRAB
PHOX2B.10302,0.00765555437537814,0.133356439703133,0.4537489743477522,early,NoChange,KRAB
PHOX2B.10304,0.00682149244521719,0.125065858081358,0.441267133354837,stable,NoChange,KRAB
PHOX2B.10305,0.00831357677404158,0.0315885966969835,0.25192886876243553,early,NoChange,KRAB
PHOX2B.10307,0.00337121342242758,0.322507327500753,0.6490901477668904,stable,NoChange,KRAB
PHOX2B.10308,-0.0014837968689251,0.699858017136215,0.8801127902790905,early,NoChange,KRAB
PHOX2B.10309,0.00260947877948419,0.514623394582058,0.7825813428749436,stable,NoChange,KRAB
PHOX2B.10310,0.00508630453963307,0.256041324899904,0.5897767322728781,stable,NoChange,KRAB
PHOX2B.10311,0.00280248642940676,0.547678428614377,0.8027720537924644,early,NoChange,KRAB
PHOX2B.10312,-0.00615109530247834,0.177079668537804,0.511451346624818,stable,NoChange,KRAB
PHOX2B.10313,-0.0129259533463783,0.00586099387167125,0.1287032451111948,early,NoChange,KRAB
PHOX2B.10314,-0.00859869100600882,0.0580319066897392,0.32049787832645593,early,NoChange,KRAB
PHOX2B.10315,-0.00554984827167325,0.208135485790326,0.5454041407671782,early,NoChange,KRAB
PHOX2B.10318,-0.00661556980514235,0.064443265933645,0.33323584916770105,early,NoChange,KRAB
PHOX2B.10319,-0.00370840702672287,0.404227674542107,0.7157194773595167,stable,NoChange,KRAB
PHOX2B.10320,0.00808271938586335,0.0977299643630341,0.3965959635442764,early,NoChange,KRAB
PHOX2B.10321,8.1286215986762e-4,0.860276074355414,0.9523630869486024,early,NoChange,KRAB
PHOX2B.10322,0.00148750635127188,0.713629056780834,0.8859068265124087,stable,NoChange,KRAB
PHOX2B.10323,-0.00731754499302033,0.0933631890116564,0.38943206217582543,early,NoChange,KRAB
PHOX2B.10324,-0.00615932737128501,0.125118111485375,0.4413309804619122,early,NoChange,KRAB
PHOX2B.10325,-0.00926775816960094,0.00222592435477127,0.08764669824626346,stable,NoChange,KRAB
PHOX2B.10326,8.0326776674532e-4,0.800494108497867,0.9244294576624424,stable,NoChange,KRAB
PHOX2B.10327,0.00481723528762315,0.0897279413291174,0.3836666742129456,stable,NoChange,KRAB
PHOX2B.10328,0.00409586842631458,0.15177029395611,0.480557603802134,stable,NoChange,KRAB
PHOX2B.10329,-0.00221286376319696,0.375030074892884,0.6929276401026079,stable,NoChange,KRAB
PHOX2B.10330,-0.00179984908931289,0.519914375313777,0.7847404271970789,stable,NoChange,KRAB
PHOX2B.10331,-0.00193672299931668,0.489520494996732,0.7696552275564573,stable,NoChange,KRAB
PHOX2B.10332,-0.00240704963176304,0.273149535058776,0.6067451974991867,early,NoChange,KRAB
PHOX2B.10334,-0.00554718810830022,0.036043571813693,0.2662043742619261,stable,NoChange,KRAB
PHOX2B.10335,-0.00129651609766986,0.65510194167397,0.8596413818749058,early,NoChange,KRAB
PHOX2B.10336,-0.00598276442555241,0.164915886944746,0.4978520755771893,stable,NoChange,KRAB
PHOX2B.10337,-0.00138038282141288,0.740548754623625,0.8976352996543956,stable,NoChange,KRAB
PHOX2B.10338,-0.0053450635730533,0.216244901069715,0.5536227006412805,early,NoChange,KRAB
PHOX2B.10339,-0.00380544614221352,0.244613083836893,0.5790861552950682,stable,NoChange,KRAB
PHOX2B.10340,-0.0090193948680804,0.00410327263197973,0.11418442884783588,stable,NoChange,KRAB
PHOX2B.10341,-0.00673180754354938,0.0311227371110081,0.25022381380162906,stable,NoChange,KRAB
PHOX2B.10345,-0.00128921469808126,0.715851633400904,0.887168723605891,stable,NoChange,KRAB
PHOX2B.10346,0.00256697605663629,0.48022354664597,0.7643232447675589,stable,NoChange,KRAB
PHOX2B.10347,0.00557236877175981,0.138483894416181,0.4610523922599632,stable,NoChange,KRAB
PHOX2B.10349,0.00488100642681679,0.274079049397424,0.6070312296690865,stable,NoChange,KRAB
PHOX2B.10350,0.00752432094786687,0.057143830644517,0.31853875995608594,early,NoChange,KRAB
PHOX2B.10351,0.00429725604471239,0.242656546648862,0.5764732484482016,stable,NoChange,KRAB
PHOX2B.10352,0.00606351484714998,0.0133141230213682,0.17891154938002096,early,NoChange,KRAB
PHOX2B.10353,0.00156506991783382,0.530245623265293,0.792450573978828,stable,NoChange,KRAB
PHOX2B.10354,-0.00231522484818683,0.47954936256811,0.764161626536536,early,NoChange,KRAB
PHOX2B.10355,-0.00293258909837883,0.397153500294762,0.7094208486893083,early,NoChange,KRAB
PHOX2B.10356,-0.00375999211515055,0.27515806275275,0.6076705358344429,stable,NoChange,KRAB
PHOX2B.10357,5.7808942920588e-4,0.854856417262321,0.9493719113441867,stable,NoChange,KRAB
PHOX2B.10358,6.7024172630933e-4,0.825262808491782,0.936595296607412,stable,NoChange,KRAB
PHOX2B.10359,0.0100599525501401,0.00484686167811154,0.12152331859452078,stable,NoChange,KRAB
PHOX2B.10360,0.00613618540750724,0.135407642944667,0.45634542321373056,early,NoChange,KRAB
PHOX2B.10361,0.0033485349590329,0.439470526667527,0.7398226685904334,early,NoChange,KRAB
PHOX2B.10362,-0.0013159943930195,0.738831274972419,0.8972097459417444,stable,NoChange,KRAB
PHOX2B.10363,5.4811890903205e-4,0.865701688607025,0.9547038603650276,early,NoChange,KRAB
PHOX2B.10364,0.00431843836703955,0.179773090792762,0.51496152746272,stable,NoChange,KRAB
PHOX2B.10365,0.00143465091452845,0.574392270972891,0.818952964943318,early,NoChange,KRAB
PHOX2B.10366,0.00414311361929324,0.0832259894627225,0.3716505402593554,stable,NoChange,KRAB
PHOX2B.10367,0.00222872907739593,0.428954384403734,0.7331322989133637,stable,NoChange,KRAB
PHOX2B.10368,0.00459564728947977,0.143009197466413,0.4687461405783662,stable,NoChange,KRAB
PHOX2B.10369,0.00535315796511414,0.151932579757296,0.4808418870706398,early,NoChange,KRAB
PHOX2B.10370,0.00444562622333909,0.19045615406725,0.52607190907197,stable,NoChange,KRAB
PHOX2B.10371,-0.00354548274228243,0.333904247866508,0.6577783881578059,stable,NoChange,KRAB
PHOX2B.10372,-0.0102029464699104,0.0208599420203703,0.21309861810823624,stable,NoChange,KRAB
PHOX2B.10373,-0.0121759702726402,0.00338887391977362,0.10357741129117852,stable,NoChange,KRAB
PHOX2B.10374,-0.0112288468687728,0.00890443960945952,0.15133022722458492,stable,NoChange,KRAB
PHOX2B.10375,-0.00483830590548915,0.153315397134051,0.4819467739120319,early,NoChange,KRAB
PHOX2B.10376,-0.00425117671328433,0.217339609831898,0.5548023314086654,stable,NoChange,KRAB
